13.06231279455 0.01145487869749 -0.07054993590712   0.01190300037022 -0.07118007857751   0.005847291375386 -0.07263863194205   0.007837032619238 -0.07292904045311   
13.27130979927 0.01113638279543 -0.06957751584237   0.01157503829887 -0.07019589147406   0.005670645946721 -0.07158659770758   0.007606254058168 -0.0718730255351   
13.48030680398 0.01083086657804 -0.06863072911165   0.01125914796024 -0.06923831021075   0.005501718944362 -0.07056397686095   0.007384974165926 -0.07084685000359   
13.68930380869 0.01053764219247 -0.06770860645937   0.01095475071551 -0.0683062077139   0.005340074407547 -0.06956957562031   0.007172690899595 -0.06984924675689   
13.8983008134 0.01025606584576 -0.06681022467854   0.01066130707036 -0.06739852311034   0.005185306455721 -0.06860226291999   0.006968935519784 -0.06887902059755   
14.10729781812 0.00998553455614 -0.06593470406748   0.01037831284004 -0.06651425706248   0.005037036843829 -0.06766096638115   0.00677326984319 -0.06793504326631   
14.31629482283 0.009725483193551 -0.06508120610408   0.01010529605037 -0.06565246776034   0.004894912718027 -0.06674466853553   0.006585283845884 -0.06701624893958   
14.52529182754 0.009475381677345 -0.06424893108231   0.009841813357573 -0.06481226621681   0.004758604660589 -0.06585240351874   0.006404593231646 -0.06612162984315   
14.73428883226 0.009234732663573 -0.06343711632676   0.009587449165196 -0.06399281435084   0.004627804707422 -0.06498325349616   0.006230837984919 -0.06525023270391   
14.94328583697 0.009003068664474 -0.06264503357891   0.009341809309153 -0.06319331766816   0.004502225021135 -0.06413634669775   0.006063679120956 -0.0644011545222   
15.15228284168 0.008779951329366 -0.06187198819874   0.009104527485503 -0.06241302948495   0.004381595698548 -0.06331085236208   0.005902800225336 -0.06357353998154   
15.36127984639 0.008564966335866 -0.06111731620178   0.008875247733039 -0.06165123590281   0.004265664564504 -0.06250598321828   0.005747899527238 -0.06276657834685   
15.57027685111 0.008357727742443 -0.06038038273079   0.00865364824403 -0.06090726914353   0.004154194151098 -0.06172098311373   0.005598699888734 -0.06197949750067   
15.77927385582 0.008157865886037 -0.05966058448518   0.008439405016662 -0.06018048953319   0.004046962691588 -0.06095514309833   0.005454930149019 -0.06121157228599   
15.98827086053 0.007965040576393 -0.05895733523348   0.008232229369698 -0.05947028877496   0.00394376111358 -0.06020776910265   0.005316346208457 -0.060462096357   
16.19726786525 0.007778923537856 -0.05827009172177   0.008031836161597 -0.05877610299512   0.003844392938028 -0.05947822473537   0.005182708253498 -0.05973042644109   
16.40626486996 0.007599207772852 -0.05759830970501   0.007837950363697 -0.05809737053543   0.003748674252966 -0.05876587239374   0.005053791463353 -0.05901591342206   
16.61526187467 0.007425609895616 -0.05694149245656   0.007650330603023 -0.05743358342008   0.003656430604413 -0.05807013135618   0.004929393645661 -0.05831797407827   
16.82425887938 0.007257846790362 -0.05629915167267   0.007468717484915 -0.05678424759112   0.003567498539178 -0.05739043133924   0.004809302734084 -0.05763603484996   
17.0332558841 0.007095668086365 -0.05567081216465   0.007292888568815 -0.05614887602468   0.003481724164328 -0.05672622328638   0.004693339643499 -0.05696953928315   
17.24225288881 0.006938829940136 -0.0550560416754   0.007122622899392 -0.05552703778261   0.00339896175287 -0.05607700232502   0.004581325887438 -0.05631798667955   
17.45124989352 0.006787092329037 -0.05445440524705   0.006957701184767 -0.05491829608819   0.003319073411953 -0.05544226586612   0.004473081913553 -0.05568087188741   
17.66024689824 0.006640245572417 -0.05386548533775   0.006797929144423 -0.05432223037607   0.003241930508312 -0.0548215343305   0.004368457589026 -0.05505771270968   
17.86924390295 0.006498083201941 -0.05328890140566   0.006643112476375 -0.0537384640043   0.003167410436621 -0.05421436633122   0.004267300666864 -0.05444807333084   
18.07824090766 0.006360399087729 -0.0527242714564   0.006493061280069 -0.0531666175906   0.003095395949457 -0.05362032284532   0.004169455796329 -0.05385151490994   
