# asign=450000
 72   0 1.487218532701603e-06
 73   0 1.817330548308169e-06
 74   0 3.556713991183018e-06
 75   0 1.823866097543556e-06
 76   0 4.871755365343107e-06
 77   0 1.601544215069937e-06
 78   0 9.847951963596542e-07
 79   0 2.38014792594184e-06
 80   0 1.405934523694131e-06
 81   0 4.219179331956343e-06
 82   0 2.631081448575809e-06
 83   0 3.487043977329724e-06
 84   0 8.928875869886144e-06
 85   0 2.583294223137402e-06
 86   0 8.348655016251642e-06
 87   0 3.695315179058836e-06
 88   0 2.613334417070401e-06
 89   0 8.000944598354362e-06
 90   0 2.636915013452132e-06
 91   0 9.194332040268175e-06
 92   0 1.692903809169245e-06
 93   0 1.44946527927527e-06
 94   0 2.455642338312099e-06
 95   0 1.034273101638371e-06
 96   0 4.163661071347777e-06
 97   0 8.451413452603482e-07
 98   0 1.427831485179484e-06
 99   0 4.061950860479583e-06
100   0 1.463054642269523e-06
101   0 2.128384223578102e-06
102   0 1.798211166745008e-06
103   0 1.279228240662756e-06
104   0 4.448368278513641e-06
105   0 1.824680793589512e-06
106   0 3.133754015665198e-06
107   0 9.461298168177405e-07
108   0 1.00773548288697e-06
109   0 1.78917140196262e-06
110   0 1.008043710442149e-06
111   0 1.71583495781601e-06
112   0 1.638679734482081e-06
113   0 1.847701019739882e-06
114   0 4.528081308095402e-06
115   0 1.403393287426592e-06
116   0 3.195244451287336e-06
117   0 5.774217030457962e-06
118   0 1.598107317548284e-05
119   0 1.877335460182844e-05
120   0 5.924305985547714e-06
121   0 7.759555425888306e-06
122   0 1.878386868128715e-05
123   0 1.080939693534273e-05
124   0 1.812464092848592e-05
125   0 4.906278455571688e-05
126   0 1.796295744258276e-05
127   0 5.826678133854632e-06
128   0 2.001428612464738e-05
129   0 1.206777153303674e-05
130   0 8.262497312251164e-06
131   0 5.956129792081041e-06
132   0 1.672653253418015e-05
133   0 1.693525455616286e-05
134   0 1.436134550365037e-05
135   0 4.871531764744438e-05
136   0 1.974821346491515e-05
137   0 3.627182256051388e-06
138   0 7.459148268305069e-06
139   0 5.346644167379437e-06
140   0 3.501689903698779e-06
141   0 3.268205888349933e-06
142   0 5.393986272282997e-06
143   0 8.623602330290996e-06
144   0 9.118314721000329e-06
145   0 1.794443425096413e-05
146   0 9.342277516283441e-06
147   0 7.839680105506379e-06
148   0 1.963272151083856e-05
149   0 1.664858299776927e-05
150   0 5.814242642746043e-06
151   0 5.899264206745145e-06
152   0 1.224338843394792e-05
153   0 1.685343642077119e-05
154   0 1.973453760561782e-05
155   0 4.883127197650582e-05
156   0 1.453212699239339e-05
157   0 3.492804916745394e-06
158   0 9.601951452550581e-06
159   0 8.966718578082427e-06
160   0 3.388895908307422e-06
161   0 3.88876219291634e-06
162   0 9.24026838795636e-06
163   0 4.869286673696864e-06
164   0 6.399721409596182e-06
165   0 1.76929020680071e-05
166   0  6.1363716658565e-06
167   0 7.217710141073079e-05
168   0 3.032313919318404e-05
169   0 7.181251164276399e-05
170   0 6.37742680476539e-05
171   0 6.58377482483589e-05
172   0 0.0001771715939118166
173   0 0.0001766507440603474
174   0 6.467734020784123e-05
175   0 7.459312633524594e-05
176   0 0.0001783251009392192
177   0 1.358669194912727e-05
178   0 8.196579165429617e-06
179   0 1.349524582332156e-05
180   0 8.56230646766558e-06
181   0 8.456415496546047e-06
182   0 8.224002143448253e-06
183   0 6.918875042083449e-06
184   0 1.658734729862787e-05
185   0 9.96548653785686e-06
186   0 2.570532976904531e-05
187   0 1.730821127401337e-05
188   0 1.611706857146224e-05
189   0 5.350045922646848e-05
190   0 1.639382280570183e-05
191   0 5.277681011306606e-05
192   0 8.333683131747694e-06
193   0 1.010747469136572e-05
194   0 1.697655480217042e-05
195   0 6.968686183423069e-06
196   0 2.654299906358124e-05
197   0 9.160219322468848e-06
198   0 5.500101732468729e-06
199   0 1.150355819161496e-05
200   0 5.497895542127134e-06
201   0 2.313452791170997e-05
202   0 5.994450481582068e-06
203   0 6.587894330558998e-06
204   0 2.446411765168381e-05
205   0 9.550639952257002e-06
206   0 1.31072982053034e-05
207   0 3.770399272465644e-06
208   0 5.223476175911167e-06
209   0 1.062623810636762e-05
210   0 5.638902309982078e-06
211   0 8.608854137898203e-06
212   0 5.430555153470537e-06
213   0 3.742469207216584e-06
214   0 8.998824974755519e-06
215   0 5.345651453870394e-06
216   0 1.015802040371113e-05
217   0 5.795083233278862e-06
218   0 9.349861647836749e-06
219   0 2.450618459515061e-05
220   0 6.440533429035646e-06
221   0 1.356090030589179e-05
222   0 1.07134743204717e-05
223   0 8.192698203726442e-06
224   0 2.732722442821016e-05
225   0 8.461767364701025e-06
226   0 1.927948240200588e-05
227   0 5.287369931522697e-06
228   0 5.351727347799951e-06
229   0 9.135897716160828e-06
230   0 3.746811635663533e-06
231   0 9.793999736511752e-06
232   0 1.818916493084504e-05
233   0 6.709983587402568e-05
234   0 5.351496138398599e-05
235   0 2.672724064807709e-05
236   0 2.603356461404418e-05
237   0 7.782182793504894e-05
238   0 4.572844682876911e-05
239   0 5.773104118997983e-05
240   0 0.0002112377508455832
241   0 8.244041480081334e-05
242   0 1.288267975115262e-05
243   0 2.604890474259855e-05
244   0 2.618805255578284e-05
245   0 1.290077988002692e-05
246   0 1.676823290004021e-05
247   0 2.63356044442873e-05
248   0 2.595685128945211e-05
249   0 4.077068348939856e-05
250   0 8.341768891066006e-05
251   0 4.170024051998581e-05
252   0 9.528508461848445e-06
253   0 2.538040813711967e-05
254   0 1.160461436153237e-05
255   0 1.428881654946842e-05
256   0 8.678062481104701e-06
257   0 1.785231816489942e-05
258   0 3.203136230050021e-05
259   0 2.436702032541825e-05
260   0 6.27956314091604e-05
261   0 3.578039582928411e-05
262   0 2.630434780240022e-05
263   0 6.745827078509739e-05
264   0 7.906572473280319e-05
265   0 1.825325490303403e-05
266   0 2.625721089373001e-05
267   0 5.361321101560973e-05
268   0 4.609997174583078e-05
269   0 8.23221058618465e-05
270   0 0.000212891731096044
271   0 5.803916953471207e-05
272   0 2.658849296880281e-05
273   0 8.460124341247953e-05
274   0 4.833593285206766e-05
275   0 2.67882703836281e-05
276   0 1.922022532371105e-05
277   0 4.927643926204422e-05
278   0 7.598222382023668e-05
279   0 6.48718780858589e-05
280   0 0.0002106316677630844
281   0 6.478432562072394e-05
282   0 1.440492854006434e-05
283   0 2.523318831933493e-05
284   0 1.728664525232704e-05
285   0 9.796521235746675e-06
286   0 8.585025082886294e-06
287   0 1.199255365438646e-05
288   0 3.275078949039444e-05
289   0 3.518201266987774e-05
290   0 6.344537779716886e-05
291   0 2.471060981639722e-05
292   0 8.204134381759118e-06
293   0 2.423145724342508e-05
294   0 3.23151317464963e-05
295   0 8.380277242751862e-06
296   0 1.338283541368364e-05
297   0 3.214431946690964e-05
298   0 8.787126160442908e-06
299   0 1.945221031412734e-05
300   0 5.719151089185489e-05
301   0 1.964992310700927e-05
302   0 1.092710578227318e-05
303   0 4.000729605670362e-05
304   0 2.569356272612599e-05
305   0 1.570997512452246e-05
306   0 1.227161566980816e-05
307   0 3.725031331512332e-05
308   0 2.038714955675911e-05
309   0 2.040973300692325e-05
310   0 7.469251550260193e-05
311   0 2.886237169836503e-05
312   0 7.98185531182023e-06
313   0 1.618323350298205e-05
314   0 1.250511844031924e-05
315   0 7.649752203026762e-06
316   0 8.018009080894909e-06
317   0 1.27134654561523e-05
318   0 1.184502749432596e-05
319   0 1.533890290869355e-05
320   0 3.060664041602486e-05
321   0 1.49474371224537e-05
322   0 1.549455363679445e-05
323   0 4.107425322238194e-05
324   0 3.72499705960162e-05
325   0 1.109107673599005e-05
326   0 1.212966500716649e-05
327   0 2.610048137422665e-05
328   0 2.007373346239874e-05
329   0 2.89917154552751e-05
330   0 7.590210867613163e-05
331   0 2.110168259460893e-05
332   0 0.0001919634564996217
333   0 7.880112576805647e-05
334   0 0.0001950499159097146
335   0 0.0002268780016866323
336   0 0.0001433608567002755
337   0 0.0004119640326419828
338   0 0.0005800704814259789
339   0 0.0001430799103559575
340   0 0.0002425682037740676
341   0 0.0005835180525962549
342   0 0.0001671797329610885
343   0 7.867808063184617e-05
344   0 0.0002366938361415908
345   0 0.0001438396836254503
346   0 0.0001600853685818861
347   0 0.0005805553346036632
348   0 0.0004072553808323495
349   0 0.0002282468616762309
350   0 0.0001946346094818081
351   0 0.0005848164900442613
352   0 7.784309920286254e-05
353   0 4.486229082081658e-05
354   0 7.796208610601836e-05
355   0 5.786151078847705e-05
356   0 0.0001041115256635488
357   0 0.0002182966814295282
358   0 0.0001898202169786369
359   0 0.0001054119321656267
360   0 0.0001100712076789406
361   0 0.000189557341694808
362   0 0.0002365005926564099
363   0 7.840157972142027e-05
364   0 0.0001670716861818274
365   0 0.0001433248548804101
366   0 0.0002281155909189431
367   0 0.0005753993647537475
368   0 0.0005828576301168457
369   0 0.0001619624739768453
370   0 0.0001935560236989684
371   0 0.0004117281076226922
372   0 0.0001091148678447804
373   0 4.419914265279883e-05
374   0 0.0001091495891091999
375   0 0.0001052448660287521
376   0 6.300380418268855e-05
377   0 0.0001809269335822646
378   0 0.0002087583422822203
379   0 6.307392098503131e-05
380   0 8.622467827725136e-05
381   0 0.0002082192145737353
382   0 0.001145959379731469
383   0 0.002777086365738192
384   0 0.001136424821315196
385   0  0.00277470264225341
386   0 0.002782968438093179
387   0 7.063265195141256e-05
388   0 4.488314895055194e-05
389   0 3.708672426335542e-05
390   0 8.145125106961474e-05
391   0 3.714814176478618e-05
392   0 0.0001440836069949105
393   0 2.074626567329105e-05
394   0 2.036273626274836e-05
395   0 5.070093104731588e-05
396   0 2.990527366772982e-05
397   0 4.668005389180755e-05
398   0 3.64623399597048e-05
399   0 4.171559952839139e-05
400   0 0.000143926143309705
401   0 4.234159671405538e-05
402   0 8.112095741655512e-05
403   0 2.081638541206593e-05
404   0 3.024855467353225e-05
405   0 5.166964931155658e-05
406   0 2.034350146099238e-05
407   0 4.70400486168975e-05
408   0 3.114133867018556e-05
409   0 2.073021097622741e-05
410   0 4.413992187360678e-05
411   0 2.092403050958284e-05
412   0 5.351834510520041e-05
413   0 3.071083725046938e-05
414   0 8.413338809522619e-05
415   0 5.141599909827242e-05
416   0 4.608188720967935e-05
417   0 4.025954646159671e-05
418   0 8.009541755677838e-05
419   0 8.76087282923594e-05
420   0 9.793146377922459e-05
421   0 0.0002713477489104477
422   0 0.0001497731822801089
423   0 7.518209576022519e-05
424   0 0.0002710353856177634
425   0 0.0002017688901223421
426   0 7.549762225316764e-05
427   0 7.659549615885359e-05
428   0 0.0002032264632337427
429   0 0.0001849971060958632
430   0 0.0002413111698778343
431   0 0.0008650280694124967
432   0 0.0002458534451888063
433   0 4.677189208062071e-05
434   0 8.364673950638311e-05
435   0 8.219503417911033e-05
436   0 3.016028234720623e-05
437   0 3.971393740441827e-05
438   0 5.25536608668875e-05
439   0 8.944877637765752e-05
440   0 0.0001507810369161347
441   0 0.000273962449311512
442   0 9.979986687571751e-05
443   0 3.502404590096057e-05
444   0 8.13326243577759e-05
445   0 3.475029908315305e-05
446   0 3.577362110851249e-05
447   0 2.07029596741401e-05
448   0 3.516684161364609e-05
449   0 0.0001169282527433991
450   0 8.645931913164664e-05
451   0 0.000206383946694871
452   0 8.722669369147348e-05
453   0 2.33071839151439e-05
454   0 9.588341064834823e-05
455   0 8.356009230398868e-05
456   0 3.492405851474573e-05
457   0 4.109302311869874e-05
458   0 0.0001261391656122053
459   0 3.356026762326023e-05
460   0 5.500336569714031e-05
461   0 0.0002245665261011115
462   0 8.094586442320349e-05
463   0 1.932840391821108e-05
464   0 4.029054691243001e-05
465   0 4.53514061586506e-05
466   0 1.945148102665515e-05
467   0 2.982680970893074e-05
468   0 4.511891373576911e-05
469   0 2.168039660315097e-05
470   0 4.613196145994414e-05
471   0 9.607454081487456e-05
472   0 4.48132258489327e-05
473   0 1.928098751060662e-05
474   0 5.244401712041725e-05
475   0 2.512673857482299e-05
476   0 2.959551953480107e-05
477   0 1.963757208455853e-05
478   0 3.982971901979147e-05
479   0  3.9193870652609e-05
480   0 3.450191963911369e-05
481   0 9.468666285812941e-05
482   0 5.228696666582901e-05
483   0 3.450572999411393e-05
484   0 9.558940139248487e-05
485   0 0.0001289232508308612
486   0 2.377022071566771e-05
487   0 4.101954974255211e-05
488   0 8.322663689149139e-05
489   0 3.319286675909582e-05
490   0 8.182025044918052e-05
491   0 0.0002254280838350729
492   0 5.589791854563715e-05
493   0 4.635018475253841e-05
494   0 0.0001659907834867334
495   0 9.538278305529273e-05
496   0 4.645680670661189e-05
497   0 3.666934298681145e-05
498   0 9.839597633812049e-05
499   0 8.056914664911388e-05
500   0 8.346462556109415e-05
501   0 0.000302227165273071
502   0 8.390267996368049e-05
503   0 2.976274399854014e-05
504   0 5.308871740969867e-05
505   0 3.866397009661468e-05
506   0 1.905947043200568e-05
507   0 1.917075894436263e-05
508   0 2.500713139537268e-05
509   0 3.854600475064922e-05
510   0 5.254493915125149e-05
511   0 9.629640038284557e-05
512   0 3.428101542065889e-05
513   0 0.0003596207564579073
514   0 0.0001686769219497973
515   0 0.0005417399778982695
516   0 0.0004329437341467583
517   0 0.0002827394094956481
518   0 0.001140543851110341
519   0 0.001131229877528133
520   0 0.0004166416166856676
521   0 0.000531600812048574
522   0 0.001704967239382902
523   0 0.0001859787135270406
524   0 0.0001094086748740916
525   0 0.0001878023207186719
526   0 0.0001901508220479226
527   0 0.0002100398673147854
528   0 0.0004614286300123231
529   0 0.0005802953534596755
530   0 0.0002124446591887166
531   0 0.0003431081477913222
532   0 0.0005815635501907782
533   0 0.0001126928457610291
534   0 7.96855973615598e-05
535   0 0.0001780256741512918
536   0 8.168606048260046e-05
537   0 0.0001777803114818456
538   0 0.000501432000498352
539   0 0.0002819141237544575
540   0 0.0002666219901613276
541   0 0.0001961926683110776
542   0 0.0004344467925261957
543   0 0.0005411799470810458
544   0 0.0001668539674585051
545   0 0.0003634821071126445
546   0 0.0004311375634323152
547   0 0.0004183349967514151
548   0 0.001132842570201368
549   0 0.001697913664921819
550   0 0.0002845555216447956
551   0 0.0005296854744983631
552   0 0.001140742952460606
553   0 0.0004644606087359805
554   0 0.0001704571905874984
555   0 0.0004709149423285344
556   0 0.0002594881485613102
557   0 0.000484318351530432
558   0 0.001689156021630345
559   0 0.001136873086415217
560   0 0.0004869294520602285
561   0 0.0004167065300258447
562   0 0.001145131093994484
563   0 0.0001734156947669349
564   0 8.000044223853263e-05
565   0 0.0001151775973769354
566   0 8.26449116565392e-05
567   0 0.0002665760716214703
568   0 0.0005054632655905854
569   0 0.0004285597438891508
570   0 0.0001793436975816417
571   0 0.0001981799197379088
572   0 0.0002838082289986482
573   0 0.0001830831008144805
574   0 7.306442949265421e-05
575   0 0.0001830453385256377
576   0 0.000252428514449279
577   0 7.80895121211352e-05
578   0 0.000241972566383776
579   0 0.0004325165817997884
580   0 7.708707897011222e-05
581   0 0.0001746820276988884
582   0 0.000435734638960837
583   0 0.0002109331284000056
584   0 9.893090309808228e-05
585   0 0.0003136439313821612
586   0 0.000197712571412947
587   0 0.0001236479674614721
588   0 0.0004948710129789147
589   0 0.0003912706955473304
590   0 0.0001827444437863918
591   0 0.0001806975222655548
592   0 0.0005828446164471859
593   0 0.0001075378116162911
594   0 6.415757067189657e-05
595   0 0.0001073278549183763
596   0 8.812660944152728e-05
597   0 9.337202038994199e-05
598   0 0.0002033400334671457
599   0 0.0002028744624955709
600   0 9.14662641125061e-05
601   0 0.0001182842762546914
602   0 0.0002028309317528327
603   0 0.0003143668586265346
604   0 9.743287895787705e-05
605   0 0.0002127429872570329
606   0 0.000198150171070018
607   0 0.0001809466425131353
608   0 0.0004973043968997199
609   0 0.0005812081743281044
610   0 0.0001242464109527425
611   0 0.0001802981152767535
612   0 0.0003912510336176043
613   0 0.002147917082706001
614   0 0.004457252243132634
615   0 0.001763317002269855
616   0 0.004481485795315294
617   0 0.006461456854937954
618   0 0.001840255548408234
619   0 0.004413469845702221
620   0  0.00201203101683385
621   0 0.006393838223258873
622   0 0.004480296440124146
623   0 0.0007768616853011008
624   0 0.002138539274121686
625   0 0.001194600509035435
626   0 0.002150114300665245
627   0 0.001883911843205731
628   0 0.001836006707736656
629   0 0.006392101244976659
630   0 0.002009382696559387
631   0 0.004441502139776667
632   0 0.004483765789331517
633   0  0.00119229122985069
634   0 0.001952256029883438
635   0 0.0007751609757956128
636   0 0.001956801697876579
637   0 0.002267819919077745
638   0  0.04053613752451356
639   0 0.0001118034242569296
640   0 0.0001097773999504842
641   0 0.0002373523297047723
642   0 0.0001070848033901769
643   0 0.0002395919566230482
644   0 0.0001032842640133522
645   0 0.0002553522055502499
646   0 0.0001455957749821342
647   0 0.000101716908993398
648   0 8.798524850448914e-05
649   0 0.000145771027444343
650   0 0.000285932971916792
651   0 0.0003354800852669275
652   0 0.0008344862353623502
653   0 0.0003388595698401477
654   0 4.24807803153853e-05
655   0 0.0001196067136614845
656   0 8.183035882640606e-05
657   0 6.55383933029303e-05
658   0 6.837707838556202e-05
659   0 0.0001326306690477983
660   0 6.590208536979289e-05
661   0 9.755999111709363e-05
662   0 0.0002844572082625961
663   0 0.0001500122728356087
664   0 9.188206330038369e-05
665   0 0.0003663626621794695
666   0 0.0003004885747586115
667   0 9.301452645689074e-05
668   0 0.0001121780786798403
669   0 0.0003041387085232146
670   0 0.0001215202038234497
671   0  0.00021238114987963
672   0 0.0008351066834697461
673   0 0.0002138148280423235
674   0 6.674295244262057e-05
675   0 0.0001214845410178915
676   0 0.000135042090504088
677   0 4.246907251279394e-05
678   0 6.598245099196053e-05
679   0 8.118247514717216e-05
680   0 6.660221463262364e-05
681   0 0.0001523715888583901
682   0 0.0002856412764745528
683   0 9.628442056791014e-05
684   0 6.656493203284044e-05
685   0 0.0001630381638184219
686   0 7.133202627863472e-05
687   0 6.778506408591708e-05
688   0 4.208938573116708e-05
689   0 7.224881253949092e-05
690   0 0.0001250207414800226
691   0 0.0001132995665159006
692   0 0.0002849973391077613
693   0 0.0001147534195140238
694   0 0.0002270575652760199
695   0 0.0001629215630951331
696   0 0.0003672743814884027
697   0 0.0002287779065609596
698   0 0.0002927709627173862
699   0 0.0008992084467152535
700   0 0.0007309922205844987
701   0 0.0004610872662464443
702   0 0.0005212642099745242
703   0 0.001185828100233414
704   0 0.0008732456250595497
705   0 0.0003018039966056416
706   0 0.0008896158453073696
707   0 0.000663717315326875
708   0 0.0007185954250955973
709   0  0.00285667394940512
710   0 0.002828110364470764
711   0 0.0007279671746704176
712   0 0.0009817536842724201
713   0  0.00284952340850976
714   0 0.0003624546607996999
715   0 0.0001635648832564587
716   0 0.0002302539607696632
717   0 0.0002293227916188914
718   0 0.0004656957924027676
719   0 0.0009084078502156306
720   0 0.001171682275108743
721   0 0.0002986603146343184
722   0 0.0005256579694594368
723   0 0.0007414304738814445
724   0 0.0002237049673128987
725   0 0.0001223659943964493
726   0 0.0002258324263880914
727   0 9.56438514232877e-05
728   0 0.0003996245002898641
729   0 0.001046829315908161
730   0 0.0005512948367158929
731   0 0.0004027213507636583
732   0 0.0002962421305653066
733   0 0.0005555582294833499
734   0 0.0002916065608742831
735   0 0.0001337586541230443
736   0 0.0004591978456401323
737   0 0.0004064271639731085
738   0 0.0001238163222597988
739   0 0.0005680332375259763
740   0 0.0006938595536570817
741   0 0.0001918572846088266
742   0 0.0003124230848151378
743   0 0.001083392696784262
744   0 0.0001673806397506967
745   0 9.940880450242927e-05
746   0 0.0001660349688644576
747   0 0.000194955676942964
748   0 0.0001073120585260251
749   0 0.0002493094865497373
750   0 0.0003913222618900024
751   0 0.0001070976221080558
752   0 0.0002322816461624723
753   0 0.000392584763945092
754   0 0.0001359585955668368
755   0 9.844981224805274e-05
756   0 0.000220708539715564
757   0 0.0001071975091362676
758   0 0.0001273905047196031
759   0 0.0003917690085789654
760   0 0.0002426634407281463
761   0 0.0002012532329015904
762   0 0.0001734231405719708
763   0 0.0003952995574331613
764   0 0.0004587205985555294
765   0 0.0001336377529531663
766   0 0.0002938429526324337
767   0 0.0004084617798997629
768   0 0.0001898374802354782
769   0 0.0005711033811784198
770   0 0.001090147513654285
771   0 0.0001261921975064694
772   0 0.0003119667306239218
773   0 0.0006981759746971779
774   0 0.0005276646206002374
775   0 0.0001833662740242725
776   0 0.0005303729338415744
777   0 0.0003025034186342733
778   0 0.0003130562608688072
779   0  0.00123528538407574
780   0 0.0009372297782097698
781   0 0.000313164148758825
782   0 0.0003184580668845203
783   0 0.0009403486868685429
784   0 0.0002185858083037663
785   0 9.703504727563585e-05
786   0 0.0001376909955340286
787   0 0.0001068632461046994
788   0 0.0001985107426942817
789   0 0.0003933135695254039
790   0 0.0003929960578101783
791   0 0.0001277359611065726
792   0   0.0001731519603447
793   0 0.0002483715998519785
794   0 0.002629364322802471
795   0 0.005329448978955605
796   0 0.002354236316842056
797   0 0.008213829526052721
798   0 0.008229024711087539
799   0 0.001227696692770922
800   0  0.00292574972900581
801   0 0.001609495283875806
802   0 0.002947999010472046
803   0 0.003784828943438564
804   0 0.0007494404727302578
805   0 0.002083377316072967
806   0 0.001359096865818904
807   0 0.003250710692141107
808   0 0.001815619047038021
809   0 0.002625997462452546
810   0 0.008152628965937511
811   0 0.002345358163652008
812   0 0.005360891252370801
813   0 0.008201786693429474
814   0 0.002241763743161653
815   0 0.008152986948422892
816   0 0.002769885290292092
817   0 0.008173452315702288
818   0 0.005425128872705787
819   0 0.0007528136407847423
820   0 0.003229034563258911
821   0 0.001363067778579983
822   0 0.002100583585237445
823   0 0.001820680249738939
824   0 0.001310735824880344
825   0  0.00170101992804326
826   0 0.0006432969146008537
827   0  0.00171092539316378
828   0 0.003116315120252582
829   0 0.001518086711744894
830   0 0.002332666786709696
831   0 0.001033884181598667
832   0  0.00355976316365091
833   0 0.002766671947666964
834   0 0.0007017530257218529
835   0 0.001281102421828827
836   0 0.0007007008803220605
837   0 0.001286454199874096
838   0 0.001295670426733706
839   0 0.001506045819687613
840   0 0.003549955082729384
841   0 0.001024804661749984
842   0 0.002349015523384916
843   0 0.002784077117778445
844   0   0.0445550312736271
845   0  0.04412413990106169
846   0  0.01958805521414802
847   0  0.04417463372304666
848   0   0.0195848281677481
849   0 0.0001356605050191519
850   0 0.0003420781132232166
851   0 0.0002197546479197004
852   0 0.0001357405629268416
853   0 0.0001365450690170651
854   0 0.000218277062107537
855   0 0.0001927234465510247
856   0 0.0002974638827981472
857   0 0.0007715471779044493
858   0 0.0002951941336823327
859   0 0.0003928658310213961
860   0 0.000208085427515406
861   0 0.0003993181696714486
862   0 0.0002317021740861163
863   0 0.000563483965075757
864   0 0.001602865314794778
865   0 0.001284123628990697
866   0 0.0005727256566720265
867   0 0.0006824420613285379
868   0 0.001299624291016527
869   0 0.000175413817546592
870   0 0.0001293729530274288
871   0 0.0002907002332741062
872   0 0.0002040975220004893
873   0 0.000123625014805023
874   0 0.0004123571496057514
875   0 0.0004074958646401784
876   0 0.0002008619532206607
877   0 0.0002954484390026457
878   0 0.0006850874632707267
879   0 0.0006450266484812282
880   0 0.0002079761169749654
881   0 0.0006456526207731636
882   0 0.0005423698126457609
883   0 0.0002750627337485569
884   0 0.001221248009810357
885   0 0.001501488434806228
886   0 0.0002760008867494284
887   0 0.0004825536494335775
888   0 0.001495851272733476
889   0 0.0002934979739625521
890   0 0.0001294510146753669
891   0 0.0001759423391450148
892   0 0.0002061907100512015
893   0 0.0002010668895241884
894   0 0.0004126416316997406
895   0 0.0006830453276656215
896   0 0.0001256650758148467
897   0 0.0002912853240046301
898   0 0.0004123496309675936
899   0 0.0002397749013781677
900   0 0.0001299140875671647
901   0 0.0002430250457953686
902   0 0.0001071947515469606
903   0 0.000243258152962717
904   0 0.0006870510915286447
905   0 0.0004102298760664343
906   0 0.0002458658770298561
907   0 0.0002176622779064123
908   0 0.0004204158150449636
909   0 0.0009180952079415169
910   0 0.002159249228657834
911   0 0.001406768434497112
912   0 0.003545984198789424
913   0 0.002923044863200241
914   0 0.002475769277541517
915   0 0.007881852979557426
916   0 0.002471838533077654
917   0 0.007963597086513993
918   0 0.007978891220787787
919   0 0.0009206674973885082
920   0 0.003533078766103722
921   0 0.001407899623654456
922   0 0.002188860227366081
923   0 0.002923877465818591
924   0 0.0005680916918433943
925   0 0.002557937180113439
926   0 0.001241943954265381
927   0 0.002578400847874676
928   0 0.001363157380136568
929   0 0.001291270772474159
930   0 0.001574127191746682
931   0 0.0006603594469891488
932   0  0.00251556687871679
933   0 0.003048971832561168
934   0 0.0006581485243851989
935   0 0.0009507169426625266
936   0 0.0005133359185342076
937   0 0.0009673111106829024
938   0 0.001555521077346399
939   0 0.0005448508747229642
940   0 0.0009468194332242726
941   0 0.0006126417092368318
942   0 0.001545010783377599
943   0 0.0009560777107209566
944   0 0.001295576443290133
945   0  0.00250595330252319
946   0 0.0006601311023477717
947   0 0.001579888575024668
948   0 0.003057864022752859
949   0 0.001479217864704983
950   0 0.003454360379510557
951   0 0.001083990130445273
952   0 0.003470650930542636
953   0 0.002595969842348572
954   0 0.0005429769596225357
955   0 0.001530480349813158
956   0 0.0006100622385094482
957   0 0.0009559752997591066
958   0 0.0009670762740926516
959   0  0.03415535705085623
960   0  0.01709978533457922
961   0  0.01229323710615794
962   0  0.03414534200911771
963   0  0.03413360396601023
964   0  0.01230080267035823
965   0  0.01118272459778346
966   0  0.01519520530735778
967   0 0.007538911526237204
968   0  0.01517987957971681
969   0 0.0002727519101797099
970   0 0.0001454240784769706
