25.74561547715 46.96461236363 -0.2308718826757   49.75821315199 -0.7763650231333   
25.90804838237 46.96387547473 -0.2297325523139   49.75767937442 -0.7721346851979   
26.07048128759 46.96314575125 -0.2286032983551   49.75715768055 -0.7679475150972   
26.23291419281 46.96242347377 -0.2274839588316   49.75664747275 -0.7638028845754   
26.39534709803 46.96170888583 -0.2263744797608   49.75614824397 -0.7597000408142   
26.55778000325 46.96100198574 -0.2252748418434   49.7556596999 -0.7556382323151   
26.72021290847 46.96030250211 -0.2241849874694   49.75518173197 -0.7516168160087   
26.88264581369 46.95961004208 -0.2231047959557   49.75471428424 -0.7476352772603   
27.0450787189 46.95892429129 -0.2220341087593   49.75425721801 -0.7436931674671   
27.20751162412 46.95824513862 -0.2209727686907   49.75381025586 -0.7397900206159   
27.36994452934 46.95757265702 -0.2199206425482   49.75337302588 -0.7359253074981   
27.53237743456 46.95690699523 -0.2188776096208   49.7529451481 -0.7320984549556   
27.69481033978 46.95624822849 -0.217843551884   49.7525263176 -0.728308889788   
27.857243245 46.95559632238 -0.2168183342159   49.75211630618 -0.7245560897648   
28.01967615022 46.95495109338 -0.2158018467742   49.75171495823 -0.720839563833   
28.18210905543 46.95431237117 -0.2147939847375   49.75132209987 -0.717158854625   
28.34454196065 46.95367993218 -0.213794720132   49.75093757648 -0.7135134547459   
28.50697486587 46.95305372656 -0.2128039895384   49.75056116718 -0.7099028725695   
28.66940777109 46.95243362542 -0.2118217654304   49.75019270791 -0.706326570842   
28.83184067631 46.95181967625 -0.2108479011591   49.74983198676 -0.7027841011161   
28.99427358153 46.95121179488 -0.2098822324493   49.74947883701 -0.6992750422055   
29.15670648675 46.95061000425 -0.2089245629648   49.74913304912 -0.6957990231625   
29.31913939197 46.9500142692 -0.2079746837757   49.74879438026 -0.6923557087805   
29.48157229718 46.94942456773 -0.2070325648159   49.74846259765 -0.6889446321048   
29.6440052024 46.94884085733 -0.2060981263509   49.74813746393 -0.6855653691134   
29.80643810762 46.94826307465 -0.2051714743883   49.74781880853 -0.6822173362635   
29.96887101284 46.94769103297 -0.2042526090712   49.74750656755 -0.6789000385922   
30.13130391806 46.9471246193 -0.2033414716498   49.74720067457 -0.6756130339769   
30.29373682328 46.94656363687 -0.2024379575609   49.74690111815 -0.672355941532   
30.4561697285 46.94600796108 -0.2015418033476   49.74660781029 -0.6691285326995   
30.61860263371 46.94545765073 -0.2006527963007   49.74632053249 -0.6659305516177   
30.78103553893 46.94491270762 -0.1997707659383   49.74603904179 -0.6627617152304   
30.94346844415 46.94437325932 -0.1988956114929   49.7457630214 -0.6596216691321   
31.10590134937 46.9438394314 -0.1980273707578   49.74549218797 -0.6565099319738   
31.26833425459 46.9433111214 -0.1971661156416   49.74522641247 -0.6534259888574   
31.43076715981 46.94278821668 -0.196311905956   49.74496564905 -0.650369337414   
31.59320006503 46.94227051992 -0.195464737767   49.74470994017 -0.6473395544622   
31.75563297024 46.94175770151 -0.1946245013185   49.74445938432 -0.6443363379804   
31.91806587546 46.9412495898 -0.1937910161026   49.74421398929 -0.6413594713863   
32.08049878068 46.94074614996 -0.1929640496254   49.74397363729 -0.6384088020529   
32.2429316859 46.94024738608 -0.1921433974756   49.74373811319 -0.6354841521266   
32.40536459112 46.9397534582 -0.1913289556498   49.74350711231 -0.6325852377413   
32.56779749634 46.93926457772 -0.1905206780375   49.74328031482 -0.6297117041494   
32.73023040156 46.93878081276 -0.1897185859143   49.74305748933 -0.6268631207387   
32.89266330678 46.93830212312 -0.1889227745296   49.74283853694 -0.6240389878856   
33.05509621199 46.93782837952 -0.188133286546   49.74262347976 -0.6212388698682   
33.21752911721 46.93735932024 -0.1873500731127   49.74241241669 -0.618462443458   
33.37996202243 46.93689464808 -0.186573067396   49.74220546508 -0.6157094373753   
33.54239492765 46.9364341562 -0.1858021440414   49.74200268865 -0.6129796642505   
33.70482783287 46.9359777537 -0.1850370924653   49.74180402486 -0.610273027542   
33.86726073809 46.93552546565 -0.1842777470863   49.74160928198 -0.6075893845096   
34.02969364331 46.93507741745 -0.1835240343952   49.74141820675 -0.6049284899516   
34.19212654852 46.93463377544 -0.1827758840579   49.74123053112 -0.6022900674363   
34.35455945374 46.93419468099 -0.1820332473111   49.74104600544 -0.5996737942451   
34.51699235896 46.93376018407 -0.1812961662036   49.7408644781 -0.5970792558471   
34.67942526418 46.93333019936 -0.1805646893066   49.7406859422 -0.5945060431285   
34.8418581694 46.9329045467 -0.1798387780866   49.74051047254 -0.591953851528   
35.00429107462 46.9324830216 -0.1791183707693   49.74033815459 -0.5894224338297   
35.16672397984 46.93206540975 -0.1784034330461   49.74016907786 -0.5869115586377   
35.32915688505 46.93165151452 -0.1776938866136   49.74000330249 -0.5844210637988   
35.49158979027 46.93124124748 -0.1769895928096   49.73984077754 -0.5819508490494   
35.65402269549 46.93083465305 -0.1762904480189   49.73968133486 -0.5795007714538   
35.81645560071 46.93043181507 -0.1755964105043   49.73952477508 -0.5770706098722   
35.97888850593 46.93003279935 -0.1749074247101   49.73937091569 -0.5746601251465   
36.14132141115 46.92963768944 -0.1742234058989   49.73921957716 -0.572269074307   
36.30375431637 46.92924657012 -0.1735443045913   49.73907061038 -0.569897167621   
36.46618722159 46.92885942804 -0.1728701111977   49.7389239647 -0.5675440861888   
36.6286201268 46.92847613543 -0.1722007925896   49.73877968474 -0.5652095549188   
36.79105303202 46.92809655405 -0.1715362837505   49.73863783169 -0.5628933590145   
36.95348593724 46.92772058835 -0.1708765434609   49.73849844074 -0.5605952994315   
37.11591884246 46.92734812839 -0.1702215678327   49.7383615405 -0.5583151783949   
37.27835174768 46.92697903197 -0.1695713447809   49.73822714941 -0.5560528254871   
