              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]    Re{GreenF_1}[1,2]    Im{GreenF_1}[1,2]    Re{GreenF_1}[2,2]    Im{GreenF_1}[2,2]
     0.08121645260967     0.35620804441800    -0.01333133379512     0.43602979350771    -0.02614120527127     0.55105701234897    -0.03047320100745    -0.21978385420412    -0.00770226899512
     0.24364935782901     0.35193444408820    -0.03947384993010     0.42238492619704    -0.07547389813282     0.53891975129091    -0.09026239385208    -0.21943459436146    -0.02283072333101
     0.40608226304835     0.34366912947810    -0.06406825239923     0.39817648992658    -0.11730025095489     0.51474902367420    -0.14584200955993    -0.21859520833553    -0.03722742623674
     0.56851516826768     0.33228231382118    -0.08658962519553     0.36734670799721    -0.14927120576587     0.47790996777524    -0.19428456132182    -0.21693606026548    -0.05060559375110
     0.73094807348702     0.31747395712937    -0.10564327624706     0.33418609667795    -0.17190319188018     0.43620150594690    -0.22820085016416    -0.21472899683816    -0.06285704441352
     0.89338097870636     0.30209375823507    -0.12200682386729     0.30068916607803    -0.18422263055932     0.38916289468279    -0.25231268341290    -0.21131877547232    -0.07388346887947
     1.05581388392570     0.28522633254841    -0.13540516493532     0.27148981275717    -0.18941042168021     0.34347504802024    -0.26266878966950    -0.20699497286069    -0.08372724993674
     1.21824678914504     0.26756558621514    -0.14531965328878     0.24702672059050    -0.19079628230292     0.30492633893586    -0.26322534727736    -0.20196794844705    -0.09253149837448
     1.38067969436437     0.25041531689280    -0.15202492321146     0.22621777949833    -0.19021755544082     0.27369306247135    -0.25921244766510    -0.19634427813322    -0.10037279565802
     1.54311259958371     0.23455134988438    -0.15634721215497     0.20808358296085    -0.18848809912673     0.24807587076169    -0.25343327864908    -0.19022298517073    -0.10727662245564
     1.70554550480305     0.22011238679948    -0.15907078773683     0.19203498680014    -0.18595801573298     0.22660107038333    -0.24709234323113    -0.18372526347599    -0.11326455345814
     1.86797841002239     0.20693739221012    -0.16070833148833     0.17776214147416    -0.18282320789439     0.20824539846247    -0.24070683458765    -0.17698278024407    -0.11837635406957
     2.03041131524173     0.19481435476768    -0.16154651465689     0.16508191218702    -0.17924587711063     0.19228605455954    -0.23449945095993    -0.17011953274210    -0.12267087911446
     2.19284422046107     0.18357506864340    -0.16174288977973     0.15384613511565    -0.17537877408531     0.17818960940380    -0.22854486487374    -0.16324054314069    -0.12621839983214
     2.35527712568040     0.17310907838637    -0.16139494779841     0.14390650416782    -0.17135920786470     0.16556359460593    -0.22283000816180    -0.15642839447510    -0.12909250792986
