              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.08121645260967     0.26987305943245    -0.00903967593708     0.46442122403661    -0.02984025030615     0.26789421781938    -0.00891778649782     0.91640836149946    -0.07276210055909
     0.24364935782901     0.26783607053851    -0.02688202751478     0.45844279447764    -0.08870226309453     0.26588007461085    -0.02650989326418     0.87876037095464    -0.20825745125746
     0.40608226304835     0.26408103976614    -0.04409019959682     0.44711042908767    -0.14533895657888     0.26216459788196    -0.04345481568817     0.81526660446141    -0.31971329041191
     0.56851516826768     0.25785989247009    -0.06078035657729     0.43103559923549    -0.19862222624897     0.25612911168911    -0.05982289624320     0.74315902790338    -0.40255966213996
     0.73094807348702     0.25201264970536    -0.07553999668237     0.41204526040914    -0.24823778255196     0.25031087839233    -0.07436508214218     0.66718220874870    -0.46522523731063
     0.89338097870636     0.24170261144837    -0.08997923923409     0.38960278882759    -0.29292682733846     0.24048869680597    -0.08844433921799     0.60208112468543    -0.50691801175995
     1.05581388392570     0.23110209150268    -0.10039328609875     0.36695389366483    -0.33298928147606     0.23044545065299    -0.09887864035315     0.54621472654061    -0.54162882557767
     1.21824678914504     0.22240611544433    -0.10882548215765     0.34419459013277    -0.37031832285540     0.22202240949864    -0.10752532752018     0.49309880735115    -0.57354719611584
     1.38067969436437     0.21466182069767    -0.11653915694077     0.32069232632509    -0.40499277043658     0.21436975712636    -0.11543630632084     0.44127851090758    -0.60014674835194
     1.54311259958371     0.20723285292370    -0.12376046836098     0.29650391190444    -0.43681445046523     0.20696584100682    -0.12279623504583     0.39220703367177    -0.62103820121900
     1.70554550480305     0.19991207325556    -0.13057855376116     0.27185443934268    -0.46575344379336     0.19965730682920    -0.12969114471281     0.34668875340925    -0.63706333591117
     1.86797841002239     0.19259304521889    -0.13701927197020     0.24699036580483    -0.49185803923616     0.19236975013023    -0.13615993395659     0.30497252746655    -0.64935032922366
     2.03041131524173     0.18524625108414    -0.14299656155547     0.22216579948661    -0.51524764797267     0.18508394828936    -0.14214554942181     0.26687140226623    -0.65898073639982
     2.19284422046107     0.17793337208013    -0.14843326011535     0.19758688417633    -0.53611054540615     0.17785260986182    -0.14759396387134     0.23192925569671    -0.66678352465267
     2.35527712568040     0.17072994495079    -0.15330690905290     0.17339433052823    -0.55465283403107     0.17073804640022    -0.15249425944673     0.19961749838984    -0.67328010809511
     2.51771003089974     0.16370229385645    -0.15763054486509     0.14968255651615    -0.57107157811796     0.16379409227564    -0.15686290910361     0.16947099839931    -0.67875161331030
     2.68014293611908     0.15690133428343    -0.16144793244679     0.12651463718280    -0.58554552847981     0.15706227311302    -0.16074047604524     0.14113317304358    -0.68333464714611
