              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]    Re{GreenF_1}[1,2]    Im{GreenF_1}[1,2]    Re{GreenF_1}[2,2]    Im{GreenF_1}[2,2]
     0.08121645260967     0.35521308582113    -0.01319258889311     0.43384187131639    -0.02572359000023     0.54537149459805    -0.03013943744912    -0.22008945878318    -0.00764635239280
     0.24364935782901     0.35102174561509    -0.03905746404231     0.42035966772202    -0.07420387355534     0.53234726951895    -0.08821199125782    -0.21971603429006    -0.02266993869532
     0.40608226304835     0.34304912454757    -0.06342278784552     0.39671959421203    -0.11487137602160     0.50959031595813    -0.13991755690189    -0.21881149142497    -0.03696088160351
     0.56851516826768     0.33151120788783    -0.08577359245259     0.36654272759864    -0.14655497230145     0.47291740073521    -0.18773770787927    -0.21714040672465    -0.05032747972015
     0.73094807348702     0.31808829394239    -0.10494777724934     0.33626978096160    -0.16710986126109     0.44464517978790    -0.21766498754569    -0.21468848945666    -0.06242504062024
     0.89338097870636     0.30203630941014    -0.12171111160356     0.30529299734743    -0.18249627774659     0.39518897197343    -0.25266974453794    -0.21123916233159    -0.07363705088092
     1.05581388392570     0.28475938706921    -0.13492158718671     0.27547811204039    -0.19118146941554     0.34191608603351    -0.26622909237646    -0.20698825260823    -0.08362891943480
     1.21824678914504     0.26753756116623    -0.14470525385415     0.24888176419789    -0.19393430372020     0.30117674939187    -0.26413710225994    -0.20202013221173    -0.09245002657492
     1.38067969436437     0.25094814730204    -0.15171676938184     0.22620846144264    -0.19297481856177     0.27136711612565    -0.25701076859609    -0.19641580078970    -0.10024675423314
     1.54311259958371     0.23521861559606    -0.15654054635446     0.20706920242364    -0.19017111547599     0.24811138438533    -0.24936466973239    -0.19029117358513    -0.10711218878384
     1.70554550480305     0.22047488806331    -0.15962385255964     0.19078118497495    -0.18657671653520     0.22870178124510    -0.24268240180889    -0.18378544918104    -0.11309490221457
     1.86797841002239     0.20679447521737    -0.16133297725967     0.17674476904898    -0.18269249827415     0.21165612868620    -0.23719051372485    -0.17703944960311    -0.11823269193517
     2.03041131524173     0.19419952059833    -0.16198196461144     0.16450186533529    -0.17873638833219     0.19614913713526    -0.23256703066010    -0.17017934639770    -0.12257068142746
     2.19284422046107     0.18265761396753    -0.16183409453002     0.15371164002737    -0.17479519835397     0.18176360923796    -0.22832419900557    -0.16330876577617    -0.12616478269355
     2.35527712568040     0.17209734044853    -0.16109892046370     0.14412029815974    -0.17090049366641     0.16835802211132    -0.22403440335929    -0.15650774207155    -0.12907848796546
     2.51771003089974     0.16242806935977    -0.15993513162239     0.13553688534582    -0.16706474391142     0.15594673822839    -0.21943811399615    -0.14983554715893    -0.13137823921872
     2.68014293611908     0.15355581094104    -0.15845891389506     0.12781497404754    -0.16329688866743     0.14458967050384    -0.21445682290731    -0.14333483914998    -0.13312961560864
     2.84257584133842     0.14539266473462    -0.15675421402459     0.12083919193566    -0.15960746031666     0.13431818777586    -0.20914509434201    -0.13703562821249    -0.13439487908202
     3.00500874655776     0.13786084502584    -0.15488206690501     0.11451569691521    -0.15600888307102     0.12510822698927    -0.20362416864552    -0.13095846749680    -0.13523170844569
     3.16744165177710     0.13089329921946    -0.15288776211175     0.10876574982297    -0.15251399993577     0.11688763409620    -0.19802835334237    -0.12511680895823    -0.13569275443944
     3.32987455699643     0.12443268406817    -0.15080579607685     0.10352159033174    -0.14913435236194     0.10955676447671    -0.19247462888028    -0.11951867933364    -0.13582567228348
     3.49230746221577     0.11842982935500    -0.14866308936097     0.09872393096370    -0.14587886993926     0.10300774728857    -0.18705149639112    -0.11416787010818    -0.13567338572310
     3.65474036743511     0.11284224900045    -0.14648103782531     0.09432050972855    -0.14275317473108     0.09713704040462    -0.18181898372034    -0.10906480470506    -0.13527443586873
     3.81717327265445     0.10763289524862    -0.14427684921953     0.09026525715206    -0.13975947551327     0.09185155838861    -0.17681334572604    -0.10420720021140    -0.13466334082184
     3.97960617787379     0.10276917389963    -0.14206445827430     0.08651774854937    -0.13689690997117     0.08707051643288    -0.17205279128017    -0.09959059988772    -0.13387093591366
     4.14203908309312     0.09822217691013    -0.13985518777435     0.08304273397584    -0.13416214674746     0.08272501269917    -0.16754263490871    -0.09520882161667    -0.13292468678257
