              Im{iWn}     Re{Gfmat_1_1}[1]     Im{Gfmat_1_1}[1]     Re{Gfmat_1_2}[1]     Im{Gfmat_1_2}[1]     Re{Gfmat_1_3}[1]     Im{Gfmat_1_3}[1]     Re{Gfmat_1_4}[1]     Im{Gfmat_1_4}[1]     Re{Gfmat_1_5}[1]     Im{Gfmat_1_5}[1]     Re{Gfmat_2_1}[1]     Im{Gfmat_2_1}[1]     Re{Gfmat_2_2}[1]     Im{Gfmat_2_2}[1]     Re{Gfmat_2_3}[1]     Im{Gfmat_2_3}[1]     Re{Gfmat_2_4}[1]     Im{Gfmat_2_4}[1]     Re{Gfmat_2_5}[1]     Im{Gfmat_2_5}[1]     Re{Gfmat_3_1}[1]     Im{Gfmat_3_1}[1]     Re{Gfmat_3_2}[1]     Im{Gfmat_3_2}[1]     Re{Gfmat_3_3}[1]     Im{Gfmat_3_3}[1]     Re{Gfmat_3_4}[1]     Im{Gfmat_3_4}[1]     Re{Gfmat_3_5}[1]     Im{Gfmat_3_5}[1]     Re{Gfmat_4_1}[1]     Im{Gfmat_4_1}[1]     Re{Gfmat_4_2}[1]     Im{Gfmat_4_2}[1]     Re{Gfmat_4_3}[1]     Im{Gfmat_4_3}[1]     Re{Gfmat_4_4}[1]     Im{Gfmat_4_4}[1]     Re{Gfmat_4_5}[1]     Im{Gfmat_4_5}[1]     Re{Gfmat_5_1}[1]     Im{Gfmat_5_1}[1]     Re{Gfmat_5_2}[1]     Im{Gfmat_5_2}[1]     Re{Gfmat_5_3}[1]     Im{Gfmat_5_3}[1]     Re{Gfmat_5_4}[1]     Im{Gfmat_5_4}[1]     Re{Gfmat_5_5}[1]     Im{Gfmat_5_5}[1]     Re{Gfmat_1_1}[2]     Im{Gfmat_1_1}[2]     Re{Gfmat_1_2}[2]     Im{Gfmat_1_2}[2]     Re{Gfmat_1_3}[2]     Im{Gfmat_1_3}[2]     Re{Gfmat_1_4}[2]     Im{Gfmat_1_4}[2]     Re{Gfmat_1_5}[2]     Im{Gfmat_1_5}[2]     Re{Gfmat_2_1}[2]     Im{Gfmat_2_1}[2]     Re{Gfmat_2_2}[2]     Im{Gfmat_2_2}[2]     Re{Gfmat_2_3}[2]     Im{Gfmat_2_3}[2]     Re{Gfmat_2_4}[2]     Im{Gfmat_2_4}[2]     Re{Gfmat_2_5}[2]     Im{Gfmat_2_5}[2]     Re{Gfmat_3_1}[2]     Im{Gfmat_3_1}[2]     Re{Gfmat_3_2}[2]     Im{Gfmat_3_2}[2]     Re{Gfmat_3_3}[2]     Im{Gfmat_3_3}[2]     Re{Gfmat_3_4}[2]     Im{Gfmat_3_4}[2]     Re{Gfmat_3_5}[2]     Im{Gfmat_3_5}[2]     Re{Gfmat_4_1}[2]     Im{Gfmat_4_1}[2]     Re{Gfmat_4_2}[2]     Im{Gfmat_4_2}[2]     Re{Gfmat_4_3}[2]     Im{Gfmat_4_3}[2]     Re{Gfmat_4_4}[2]     Im{Gfmat_4_4}[2]     Re{Gfmat_4_5}[2]     Im{Gfmat_4_5}[2]     Re{Gfmat_5_1}[2]     Im{Gfmat_5_1}[2]     Re{Gfmat_5_2}[2]     Im{Gfmat_5_2}[2]     Re{Gfmat_5_3}[2]     Im{Gfmat_5_3}[2]     Re{Gfmat_5_4}[2]     Im{Gfmat_5_4}[2]     Re{Gfmat_5_5}[2]     Im{Gfmat_5_5}[2]
     0.08121645260967     0.35620804441800    -0.01333133379512    -0.00000112133747    -0.00000282923952     0.00112399857532    -0.00024968816982    -0.00000111230732    -0.00000283009030     0.00000019008934    -0.00000002140261    -0.00000112140189    -0.00000283048449     0.35620808577170    -0.01333133639663    -0.00056199661350     0.00012484108510    -0.00000112235570    -0.00000282947937     0.00097334077489    -0.00021623124741     0.00112396608744    -0.00025004498406    -0.00056197970925     0.00012502296143     0.43602979350771    -0.02614120527127    -0.00056195823355     0.00012502053084     0.00000000093313    -0.00000000018115    -0.00000111237729    -0.00000283141837    -0.00000112235171    -0.00000282943731    -0.00056197512208     0.00012483867499     0.35620808521616    -0.01333133628173    -0.00097331630527     0.00021622832004     0.00000019009997    -0.00000002133854     0.00097331330201    -0.00021653641612     0.00000000096597     0.00000000004139    -0.00097328884059     0.00021653347663     0.43602952688820    -0.02614116412645     0.55105701234897    -0.03047320100745     0.00031969462341    -0.00007744778653     0.00102950717127    -0.00017997816758     0.00031971820705    -0.00007745220366    -0.00000022372884     0.00000001277227     0.00031969384406    -0.00007745174805     0.55105709765082    -0.03047320796864    -0.00051469824735     0.00008998268449     0.00031975129699    -0.00007745853004     0.00089152536147    -0.00015584910131     0.00102946772327    -0.00017993613070    -0.00051467835062     0.00008996320813    -0.21978385420412    -0.00770226899512    -0.00051470650581     0.00008996487677     0.00000000125803    -0.00000000000513     0.00031971741219    -0.00007745633606     0.00031975130588    -0.00007745844975    -0.00051472639583     0.00008998447212     0.55105710707737    -0.03047320963411    -0.00089154919620     0.00015585076836    -0.00000022373757     0.00000001270665     0.00089149044655    -0.00015582231362     0.00000000125352     0.00000000004807    -0.00089151426570     0.00015582406407    -0.21978400186390    -0.00770227179561
     0.24364935782901     0.35193444408820    -0.03947384993010    -0.00000649535327    -0.00000535828804     0.00088431228673    -0.00067760511191    -0.00000648664389    -0.00000536091252     0.00000017628776    -0.00000006087947    -0.00000649555813    -0.00000535952823     0.35193448462009    -0.03947385771114    -0.00044215562961     0.00033879792773    -0.00000649574063    -0.00000535801754     0.00076577064791    -0.00058680529143     0.00088422063948    -0.00067794003980    -0.00044210801358     0.00033896826547     0.42238492619704    -0.07547389813282    -0.00044208806748     0.00033896133746     0.00000000093714    -0.00000000034193    -0.00000648686462    -0.00000536223305    -0.00000649572954    -0.00000535797834    -0.00044213564139     0.00033879100379     0.35193448421241    -0.03947385741359    -0.00076574815013     0.00058679695826     0.00000017631667    -0.00000006082453     0.00076569311026    -0.00058709205681     0.00000000102881    -0.00000000014524    -0.00076567063532     0.00058708371800     0.42238469413727    -0.07547378559970     0.53891975129091    -0.09026239385208     0.00024128130862    -0.00020748536113     0.00090491068766    -0.00051461105623     0.00024130120763    -0.00020749787421    -0.00000021616918     0.00000003694841     0.00024127924666    -0.00020748854016     0.53891983434698    -0.09026241509085    -0.00045240442406     0.00025728909977     0.00024133088632    -0.00020751183776     0.00078363148736    -0.00044562900331     0.00090480358832    -0.00051453571167    -0.00045235044769     0.00025725274071    -0.21943459436146    -0.02283072333101    -0.00045237756883     0.00025725768762     0.00000000130684     0.00000000000930     0.00024129909994    -0.00020750121665     0.00024133091182    -0.00020751176319    -0.00045243152831     0.00025729415686     0.53891984236699    -0.09026241971518    -0.00078365423268     0.00044563385839    -0.00000021619294     0.00000003689027     0.00078353659188    -0.00044557285085     0.00000000129518     0.00000000006615    -0.00078355929314     0.00044557777947    -0.21943473948206    -0.02283073184033
     0.40608226304835     0.34366912947810    -0.06406825239923    -0.00001205259969    -0.00000177151006     0.00049075094438    -0.00092209989659    -0.00001204457151    -0.00000177585040     0.00000015215636    -0.00000009193881    -0.00001205296485    -0.00000177271775     0.34366916827472    -0.06406826521667    -0.00024537765142     0.00046104527737    -0.00001205209212    -0.00000177139296     0.00042494432400    -0.00079853416865     0.00049061430151    -0.00092239799075    -0.00024530685849     0.00046119624712     0.39817648992658    -0.11730025095489    -0.00024528961802     0.00046118570937     0.00000000092208    -0.00000000056780    -0.00001204496129    -0.00000177713394    -0.00001205207592    -0.00000177135829    -0.00024536035537     0.00046103471683     0.34366916810491    -0.06406826485508    -0.00042492529686     0.00079852164423     0.00000015219678    -0.00000009189819     0.00042482859359    -0.00079878995266     0.00000000105506    -0.00000000041522    -0.00042480959979     0.00079877743352     0.39817631297932    -0.11730009278833     0.51474902367420    -0.14584200955993     0.00011539300564    -0.00027448617494     0.00067600860571    -0.00077286981857     0.00011540645017    -0.00027450423616    -0.00000020220893     0.00000005738964     0.00011539030683    -0.00027448816756     0.51474910109449    -0.14584204528125    -0.00033796070143     0.00038641132811     0.00011543043960    -0.00027452418232     0.00058541230091    -0.00066927366211     0.00067586114836    -0.00077274206321    -0.00033788648814     0.00038634844331    -0.21859520833553    -0.03722742623674    -0.00033791169908     0.00038635615722     0.00000000136083    -0.00000000003575     0.00011540367816    -0.00027450637729     0.00011543047846    -0.00027452411817    -0.00033798589244     0.00038641913937     0.51474910670875    -0.14584205185356    -0.00058543309414     0.00066928107849    -0.00000020224209     0.00000005734317     0.00058528135777    -0.00066917119711     0.00000000134619     0.00000000002575    -0.00058530208504     0.00066917867047    -0.21859534871763    -0.03722744069529
     0.56851516826768     0.33228231382118    -0.08658962519553    -0.00001236319990     0.00000523777088     0.00005990165781    -0.00094231676332    -0.00001235621538     0.00000523183615     0.00000012268139    -0.00000011237902    -0.00001236373131     0.00000523664356     0.33228234998663    -0.08658964275863    -0.00002995518623     0.00047115511339    -0.00001236205296     0.00000523711721     0.00005182722767    -0.00081603646673     0.00005973629809    -0.00094257112636    -0.00002986985265     0.00047128321268     0.36734670799721    -0.14927120576587    -0.00002985599104     0.00047127022086     0.00000000082623    -0.00000000084924    -0.00001235677899     0.00000523063827    -0.00001236203354     0.00000523714695    -0.00002994127108     0.00047114207069     0.33228235006436    -0.08658964247450    -0.00005181245281     0.00081602132275     0.00000012272647    -0.00000011235361     0.00005168693393    -0.00081625541429     0.00000000097834    -0.00000000074793    -0.00005167219814     0.00081624028866     0.36734658974724    -0.14927103000894     0.47790996777524    -0.19428456132182    -0.00001515753121    -0.00026584994087     0.00037335007258    -0.00091130982035    -0.00001515180038    -0.00026587000433    -0.00000018304863     0.00000007260289    -0.00001516021214    -0.00026585078523     0.47791003467912    -0.19428461022282    -0.00018664006878     0.00045562760265    -0.00001513520963    -0.00026589334991     0.00032332015998    -0.00078916031275     0.00037319346057    -0.00091112900154    -0.00018656138511     0.00045553791473    -0.21693606026548    -0.05060559375110    -0.00018658398028     0.00045554768373     0.00000000136911    -0.00000000013865    -0.00001515457676    -0.00026587097443    -0.00001513516207    -0.00026589329957    -0.00018666264712     0.00045563745698     0.47791003752409    -0.19428461740276    -0.00032333842600     0.00078916946889    -0.00000018308547     0.00000007256875     0.00032318057988    -0.00078901070951     0.00000000135521    -0.00000000007447    -0.00032319876594     0.00078901990296    -0.21693619398038    -0.05060561439596
     0.73094807348702     0.31747395712937    -0.10564327624706    -0.00000865081148     0.00001093387479    -0.00026418700937    -0.00078549834814    -0.00000864531905     0.00001092669032     0.00000009226284    -0.00000012222090    -0.00000865147913     0.00001093288023     0.31747398956472    -0.10564329771430     0.00013208809462     0.00039274801384    -0.00000864950009     0.00001093220818    -0.00022883271020    -0.00068022512671    -0.00026436588722    -0.00078570971147     0.00013217999272     0.00039285377834     0.33418609667795    -0.17190319188018     0.00013219027631     0.00039283955634     0.00000000057479    -0.00000000107480    -0.00000864602512     0.00001092563152    -0.00000864947909     0.00001093223308     0.00013209841794     0.00039273371968     0.31747398981805    -0.10564329761120     0.00022884316219     0.00068020893625     0.00000009230724    -0.00000012220908    -0.00022898481595    -0.00068040773926     0.00000000072644    -0.00000000102161     0.00022899522810     0.00068039158058     0.33418602878259    -0.17190301898635     0.43620150594690    -0.22820085016416    -0.00010200615920    -0.00020798426693     0.00010479435155    -0.00091889655656    -0.00010200686843    -0.00020800321526    -0.00000016317187     0.00000008072423    -0.00010200843427    -0.00020798434208     0.43620155974839    -0.22820090765071    -0.00005237006713     0.00045942038335    -0.00010199736443    -0.00020802692701     0.00009075936486    -0.00079573127072     0.00010464919098    -0.00091867743938    -0.00005229728482     0.00045931138395    -0.21472899683816    -0.06285704441352    -0.00005231714883     0.00045932225375     0.00000000132291    -0.00000000024201    -0.00010200925173    -0.00020800339120    -0.00010199731382    -0.00020802689007    -0.00005238992093     0.00045943133041     0.43620156036885    -0.22820091434769    -0.00009077513296     0.00079574124294    -0.00000016320829     0.00000008070011     0.00009062942397    -0.00079554731090     0.00000000131151    -0.00000000017810    -0.00009064510507     0.00079555730215    -0.21472912305122    -0.06285707117690
     0.89338097870636     0.30209375823507    -0.12200682386729    -0.00000102891559     0.00001238985618    -0.00046163207862    -0.00053482660590    -0.00000102509895     0.00001238178912     0.00000006476526    -0.00000012343907    -0.00000102968123     0.00001238902265     0.30209378655340    -0.12200684849155     0.00023081071578     0.00026741424533    -0.00000102798042     0.00001238717446    -0.00039981735600    -0.00046313700191    -0.00046181282769    -0.00053499843804     0.00023090314857     0.00026749966940     0.30068916607803    -0.18422263055932     0.00023091012695     0.00026748525746     0.00000000027221    -0.00000000119751    -0.00000102590843     0.00001238089814    -0.00000102795861     0.00001238719514     0.00023081771472     0.00026739975021     0.30209378688812    -0.12200684862662     0.00039982397768     0.00046312102886     0.00000006480565    -0.00000012343786    -0.00039997142833    -0.00046328606062     0.00000000040833    -0.00000000118159     0.00039997801341     0.00046327013143     0.30068913524368    -0.18422247378868     0.38916289468279    -0.25231268341290    -0.00014439164154    -0.00012858961766    -0.00013092226734    -0.00083090909713    -0.00014439719697    -0.00012860546246    -0.00000014263882     0.00000008408622    -0.00014439340259    -0.00012858925431     0.38916293311003    -0.25231274500311     0.00006548146000     0.00041542806963    -0.00014439395820    -0.00012862721640    -0.00011336538350    -0.00071953702732    -0.00013104352052    -0.00083066953564     0.00006554211966     0.00041530877931    -0.21131877547232    -0.07388346887947     0.00006552507345     0.00041532008097     0.00000000121519    -0.00000000034511    -0.00014439907163    -0.00012860517264    -0.00014439390839    -0.00012862719227     0.00006546441773     0.00041543944340     0.38916293216045    -0.25231275058707     0.00011335204487     0.00071954720355    -0.00000014267294     0.00000008407010    -0.00011347458610    -0.00071933423034     0.00000000120624    -0.00000000028433     0.00011346133619     0.00071934440896    -0.21131889287319    -0.07388350166686
     1.05581388392570     0.28522633254841    -0.13540516493532     0.00000492457043     0.00000897164165    -0.00051293085489    -0.00028130326597     0.00000492656579     0.00000896319062     0.00000004200337    -0.00000011909114     0.00000492375881     0.00000897098170     0.28522635624247    -0.13540519166596     0.00025646091258     0.00014065412449     0.00000492476834     0.00000896827715    -0.00044423736162    -0.00024358062649    -0.00051310514126    -0.00028144278849     0.00025654966654     0.00014072306387     0.27148981275717    -0.18941042168021     0.00025655386431     0.00014070918115    -0.00000000003365    -0.00000000119386     0.00000492570634     0.00000896248087     0.00000492479023     0.00000896829391     0.00025646511261     0.00014064015635     0.28522635655715    -0.13540519202951     0.00044424093321     0.00024356563463     0.00000004203816    -0.00000011909752    -0.00044438628143    -0.00024370212323     0.00000000008201    -0.00000000120229     0.00044438982282     0.00024368718498     0.27148980545692    -0.18941028395617     0.34347504802024    -0.26266878966950    -0.00014366960625    -0.00006051145504    -0.00027334845235    -0.00068525246916    -0.00014367770185    -0.00006052357883    -0.00000012406192     0.00000008260826    -0.00014367090510    -0.00006051092313     0.34347507248114    -0.26266884987059     0.00013668944888     0.00034260231704    -0.00014367873167    -0.00006054192196    -0.00023670279015    -0.00059340151628    -0.00027344568658    -0.00068501028675     0.00013673797626     0.00034248169885    -0.20699497286069    -0.08372724993674     0.00013672346870     0.00034249276637     0.00000000106917    -0.00000000040169    -0.00014367911106    -0.00006052309649    -0.00014367868600    -0.00006054190780     0.00013667494013     0.00034261345318     0.34347507075443    -0.26266885423875     0.00023669154256     0.00059341137956    -0.00000012409283     0.00000008259799    -0.00023679091881    -0.00059319550237     0.00000000106187    -0.00000000034544     0.00023677975789     0.00059320535493    -0.20699508116974    -0.08372728826000
     1.21824678914504     0.26756558621514    -0.14531965328878     0.00000728794291     0.00000425054730    -0.00046965551785    -0.00008952178088     0.00000728820415     0.00000424224864     0.00000002403837    -0.00000011172268     0.00000728713262     0.00000425005043     0.26756560521552    -0.14531968088958     0.00023482431677     0.00004476431790     0.00000728731044     0.00000424687319    -0.00040675527029    -0.00007749469744    -0.00046981957969    -0.00008963678977     0.00023490754699     0.00004482084710     0.24702672059050    -0.19079628230292     0.00023490954112     0.00004480790663    -0.00000000028090    -0.00000000109248     0.00000728734386     0.00000424170992     0.00000728733174     0.00000424688645     0.00023482629818     0.00004475129513     0.26756560544494    -0.14531968143008     0.00040675654462     0.00007748103490     0.00000002406712    -0.00000011173402    -0.00040689575924    -0.00007759517324    -0.00000000018532    -0.00000000111569     0.00040689701161     0.00007758157104     0.24702672782651    -0.19079616196087     0.30492633893586    -0.26322534727736    -0.00012401582921    -0.00001766553869    -0.00032885806321    -0.00054605275325    -0.00012402483330    -0.00001767451197    -0.00000010895852     0.00000007825416    -0.00012401678495    -0.00001766498535     0.30492635301934    -0.26322540310540     0.00016444071193     0.00027300526790    -0.00012402819223    -0.00001768932566    -0.00028477174103    -0.00047285737873    -0.00032893754325    -0.00054581870736     0.00016448028104     0.00027288871699    -0.20196794844705    -0.09253149837448     0.00016446782652     0.00027289916456     0.00000000092639    -0.00000000040836    -0.00012402589180    -0.00001767399054    -0.00012402815177    -0.00001768931806     0.00016442825214     0.00027301578146     0.30492635101637    -0.26322540649776     0.00028476214494     0.00047286666820    -0.00000010898614     0.00000007824796    -0.00028484411064    -0.00047265768869     0.00000000092008    -0.00000000035701     0.00028483459762     0.00047266695807    -0.20196804771037    -0.09253154148581
     1.38067969436437     0.25041531689280    -0.15202492321146     0.00000739136812     0.00000026086149    -0.00039017552219     0.00003528979381     0.00000739017504     0.00000025309411     0.00000001023191    -0.00000010304895     0.00000739059071     0.00000026050360     0.25041533161690    -0.15202495067962     0.00019508539589    -0.00001764101181     0.00000738996041     0.00000025715216    -0.00033792008617     0.00003059354913    -0.00039032856565     0.00003519323203     0.00019516276903    -0.00001759374708     0.22621777949833    -0.19021755544082     0.00019516308113    -0.00001760555969    -0.00000000045156    -0.00000000094830     0.00000738934701     0.00000025270187     0.00000738998068     0.00000025716250     0.00019508568376    -0.00001765290075     0.25041533173426    -0.15202495134246     0.00033791967511    -0.00003060578142     0.00000001025487    -0.00000010306321    -0.00033805138905     0.00003050897210    -0.00000000037411    -0.00000000098002     0.00033805096482    -0.00003052114020     0.22621779594371    -0.19021745005337     0.27369306247135    -0.25921244766510    -0.00010192993006     0.00000628584950    -0.00033691022423    -0.00043646569562    -0.00010193907078     0.00000627927849    -0.00000009692739     0.00000007288339    -0.00010193064689     0.00000628636726     0.27369306927695    -0.25921249834438     0.00016846432723     0.00021821435319    -0.00010194352789     0.00000626751477    -0.00029174337722    -0.00037795748637    -0.00033697807297    -0.00043624440844     0.00016849802889     0.00021810418259    -0.19634427813322    -0.10037279565802     0.00016848720055     0.00021811388082     0.00000000080423    -0.00000000038588    -0.00010193988186     0.00000627977691    -0.00010194349235     0.00000626751821     0.00016845349050     0.00021822411517     0.27369306721835    -0.25921250101514     0.00029173507713     0.00037796613170    -0.00000009695201     0.00000007288005    -0.00029180527293    -0.00037776830499     0.00000000079854    -0.00000000033937     0.00029179705198     0.00037777692361    -0.19634436842984    -0.10037284270095
     1.54311259958371     0.23455134988438    -0.15634721215497     0.00000648290470    -0.00000275335684    -0.00030495701333     0.00011034696801     0.00000648057657    -0.00000276039959    -0.00000000024351    -0.00000009408685     0.00000648217673    -0.00000275360218     0.23455136094075    -0.15634723886291     0.00015247710947    -0.00005516947497     0.00000648082323    -0.00000275692523    -0.00026411593393     0.00009559332560    -0.00030509946450     0.00011026462884     0.00015254890452    -0.00005512929548     0.20808358296085    -0.18848809912673     0.00015254796010    -0.00005513993465    -0.00000000055822    -0.00000000079694     0.00000647979845    -0.00000276067254     0.00000648084228    -0.00000275691727     0.00015247613241    -0.00005518018314     0.23455136093999    -0.15634723960464     0.00026411430436    -0.00009560415247    -0.00000000022574    -0.00000009410255    -0.00026423834842     0.00009552106289    -0.00000000049666    -0.00000000083300     0.00026423671420    -0.00009553182407     0.20808360533778    -0.18848800655062     0.24807587076169    -0.25343327864908    -0.00008244786314     0.00001920889680    -0.00032370332705    -0.00035374639815    -0.00008245680909     0.00001920415316    -0.00000008713481     0.00000006739555    -0.00008244841397     0.00001920936283     0.24807587241746    -0.25343332428836     0.00016185910118     0.00017685701247    -0.00008246167766     0.00001919488535    -0.00028030526522    -0.00030632478854    -0.00032376378497    -0.00035353943320     0.00016188907601     0.00017675400114    -0.19022298517073    -0.10727662245564     0.00016187956289     0.00017676294154     0.00000000070312    -0.00000000035019    -0.00008245744599     0.00001920460906    -0.00008246164643     0.00001919488607     0.00016184957735     0.00017686601456     0.24807587039302    -0.25343332642146     0.00028029800989     0.00030633280029    -0.00000008715680     0.00000006739430    -0.00028036038228    -0.00030614759877     0.00000000069789    -0.00000000030829     0.00028035320219     0.00030615557905    -0.19022306663300    -0.10727667254251
