#              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]     Re{SelfE_1}[1,2]     Im{SelfE_1}[1,2]     Re{SelfE_1}[2,2]     Im{SelfE_1}[2,2]
#
     0.08121645260967    47.48588631145167    -0.01328780294807    47.09095999188767    -0.02721329277221    48.49389663726874    -0.01236928935090    53.51681307333057    -0.01187550730082
     0.24364935782901    47.48631837172512    -0.04027772317082    47.08499228866168    -0.07807880854725    48.49754238831792    -0.03902595157583    53.51104997334511    -0.03368856899937
     0.40608226304835    47.48606025560370    -0.06871968380090    47.08096645811356    -0.12423118632913    48.50223030000865    -0.07046060204034    53.50154781345163    -0.05100285737978
     0.56851516826768    47.48913549535823    -0.09704820262808    47.08256512348203    -0.17066080899611    48.50522765814394    -0.10879326730951    53.49418890421716    -0.06514728084447
     0.73094807348702    47.47995500796375    -0.13452118303915    47.08836770061521    -0.24395304618486    48.49615002011996    -0.14868869730281    53.48137010870428    -0.07275943557303
     0.89338097870636    47.47921583184507    -0.16275005446086    47.05211895590840    -0.31669577133744    48.48627891782215    -0.18509732067599    53.47650429642324    -0.08225482484739
     1.05581388392570    47.47447402713080    -0.19673114309972    47.00136163002875    -0.36624981605242    48.47398160809617    -0.22109582515322    53.47272854616209    -0.09025308974290
     1.21824678914504    47.45945758889808    -0.23591491867007    46.95632039116381    -0.39331702156027    48.45679910886010    -0.25634641511699    53.46776433585676    -0.09586028289957
     1.38067969436437    47.43606956958497    -0.27237705002986    46.92301615244273    -0.40863519233332    48.43491118949306    -0.28938801947052    53.46259249021486    -0.10006559798070
     1.54311259958371    47.40921856698635    -0.30127914344202    46.89939644420190    -0.42183008991978    48.40949286708685    -0.31906905504899    53.45842433854537    -0.10392703840307
     1.70554550480305    47.38264720173943    -0.32233090434626    46.88107602431651    -0.43764719304146    48.38184561209302    -0.34458251533468    53.45576432961413    -0.10797662030336
     1.86797841002239    47.35810827049093    -0.33745042789008    46.86433871154760    -0.45689324800611    48.35321746956006    -0.36551831893243    53.45452109196382    -0.11229237712125
     2.03041131524173    47.33605722720542    -0.34893844579779    46.84687845889710    -0.47840524106410    48.32474068607797    -0.38197045022049    53.45432599378496    -0.11672477434131
     2.19284422046107    47.31633570617144    -0.35870132390292    46.82761138814460    -0.50045792924585    48.29730839214076    -0.39448589063060    53.45476884326661    -0.12107377474895
     2.35527712568040    47.29854050837914    -0.36805281831334    46.80629916216414    -0.52149744799695    48.27148095289122    -0.40386792029943    53.45551527975997    -0.12518106817203
     2.51771003089974    47.28218575373078    -0.37775403948440    46.78320806090078    -0.54042377051202    48.24748964054216    -0.41096419918548    53.45634157244410    -0.12895922031433
     2.68014293611908    47.26677469917414    -0.38813022313809    46.75885364083976    -0.55662103403982    48.22531299834982    -0.41652248854706    53.45712612518478    -0.13238654016965
     2.84257584133842    47.25184098078658    -0.39919609335368    46.73383268862151    -0.56987436416534    48.20477459963776    -0.42112409277149    53.45782440656506    -0.13548844018853
