  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
   3    1   -2       3    1    8       1    1      7.46705995541434   0.01377192600908
  -3   -1    2       7    9    2       1    1      7.46705995541434   0.01377192600908
  -2   -2    1       8    8    1       1    1      7.46705995541434   0.01376719737497
  -2   -2    3       8    8    3       1    1      7.46705995541434   0.01376863606082
  -1   -3    2       9    7    2       1    1      7.46705995541434   0.01376991396580
   0    0    3       0    0    3       1    1      7.46705995541434  -0.08237108195720
   0    0   -3       0    0    7       1    1      7.46705995541434  -0.08237108195720
   0    3    0       0    3    0       1    1      7.46705995541434  -0.08237187454487
   0    3   -3       0    3    7       1    1      7.46705995541434  -0.08238268445235
   0   -3    0       0    7    0       1    1      7.46705995541434  -0.08237187454487
   0   -3    3       0    7    3       1    1      7.46705995541434  -0.08238268445235
   1   -2    3       1    8    3       1    1      7.46705995541434   0.01376899179962
   1   -2   -2       1    8    8       1    1      7.46705995541434   0.01376185709125
   2   -3    2       2    7    2       1    1      7.46705995541434   0.01377026938522
   2   -3   -1       2    7    9       1    1      7.46705995541434   0.01375926917845
   2   -1    2       2    9    2       1    1      7.46705995541434   0.01377228148900
   2   -1   -3       2    9    7       1    1      7.46705995541434   0.01376238248562
   3    0    0       3    0    0       1    1      7.46705995541434  -0.08238446187395
   3    0   -3       3    0    7       1    1      7.46705995541434  -0.08237815631659
   3   -3    0       3    7    0       1    1      7.46705995541434  -0.08236480604511
   3   -2    1       3    8    1       1    1      7.46705995541434   0.01376755318069
   3   -2   -2       3    8    8       1    1      7.46705995541434   0.01376185724080
  -3    0    0       7    0    0       1    1      7.46705995541434  -0.08238446187395
  -3    0    3       7    0    3       1    1      7.46705995541434  -0.08237815631659
  -3    2    2       7    2    2       1    1      7.46705995541434   0.01376185724080
  -3    2   -1       7    2    9       1    1      7.46705995541434   0.01376755318069
  -3    3    0       7    3    0       1    1      7.46705995541434  -0.08236480604511
  -2    1    3       8    1    3       1    1      7.46705995541434   0.01376238248562
  -2    1   -2       8    1    8       1    1      7.46705995541434   0.01377228148900
  -2    3    1       8    3    1       1    1      7.46705995541434   0.01375926917845
  -2    3   -2       8    3    8       1    1      7.46705995541434   0.01377026938522
  -1    2    2       9    2    2       1    1      7.46705995541434   0.01376185709125
  -1    2   -3       9    2    7       1    1      7.46705995541434   0.01376899179962
   1    3   -3       1    3    7       1    1      7.87097229471489   0.00193854923976
   1    3   -1       1    3    9       1    1      7.87097229471489   0.00194483608136
   1   -3    3       1    7    3       1    1      7.87097229471489   0.00193982554955
   1   -3   -1       1    7    9       1    1      7.87097229471489   0.00192619809629
   1   -1    3       1    9    3       1    1      7.87097229471489   0.00193077179565
