  2.489020   2.739877
  2.489020   2.739877
  2.489020   2.739867
  2.489020   2.739855
  2.489020   2.739867
  2.489020   2.739855
  2.489020   2.739852
  2.489020   2.739865
  2.489020   2.739879
  2.489020   2.739852
  2.489020   2.739865
  2.489020   2.739879
  3.520006  -0.052961
  3.520006  -0.052860
  3.520006  -0.052947
  3.520006  -0.052947
  3.520006  -0.052860
  3.520006  -0.052961
  4.311109   0.287795
  4.311109   0.287791
  4.311109   0.287780
  4.311109   0.287780
  4.311109   0.287791
  4.311109   0.287795
  4.311109   0.287804
  4.311109   0.287800
  4.311109   0.287791
  4.311109   0.287781
  4.311109   0.287796
  4.311109   0.287790
  4.311109   0.287794
  4.311109   0.287801
  4.311109   0.287795
  4.311109   0.287794
  4.311109   0.287801
  4.311109   0.287795
  4.311109   0.287800
  4.311109   0.287804
  4.311109   0.287796
  4.311109   0.287790
  4.311109   0.287791
  4.311109   0.287781
  4.978040   0.164495
  4.978040   0.164495
  4.978040   0.164521
  4.978040   0.164519
  4.978040   0.164521
  4.978040   0.164519
  4.978040   0.164522
  4.978040   0.164514
  4.978040   0.164502
  4.978040   0.164522
  4.978040   0.164514
  4.978040   0.164502
  5.565618   0.030361
  5.565618   0.030372
  5.565618   0.030372
  5.565618   0.030360
  5.565618   0.030368
  5.565618   0.030360
  5.565618   0.030374
  5.565618   0.030361
  5.565618   0.030365
  5.565618   0.030358
  5.565618   0.030372
  5.565618   0.030362
  5.565618   0.030362
  5.565618   0.030372
  5.565618   0.030358
  5.565618   0.030365
  5.565618   0.030361
  5.565618   0.030374
  5.565618   0.030360
  5.565618   0.030368
  5.565618   0.030360
  5.565618   0.030372
  5.565618   0.030372
  5.565618   0.030361
  6.096829  -0.022193
  6.096829  -0.022193
  6.096829  -0.022202
  6.096829  -0.022198
  6.096829  -0.022193
  6.096829  -0.022193
  6.096829  -0.022198
  6.096829  -0.022202
  6.585328   0.121304
  6.585328   0.121312
  6.585328   0.121305
  6.585328   0.121308
  6.585328   0.121310
  6.585328   0.121307
  6.585328   0.121307
  6.585328   0.121310
  6.585328   0.121308
  6.585328   0.121305
  6.585328   0.121312
  6.585328   0.121304
  6.585328   0.121320
  6.585328   0.121312
  6.585328   0.121308
  6.585328   0.121308
  6.585328   0.121308
  6.585328   0.121311
  6.585328   0.121311
  6.585328   0.121310
  6.585328   0.121303
  6.585328   0.121303
  6.585328   0.121310
  6.585328   0.121316
  6.585328   0.121310
  6.585328   0.121310
  6.585328   0.121317
  6.585328   0.121307
  6.585328   0.121304
  6.585328   0.121302
  6.585328   0.121310
  6.585328   0.121310
  6.585328   0.121304
  6.585328   0.121302
  6.585328   0.121317
  6.585328   0.121307
  6.585328   0.121310
  6.585328   0.121311
  6.585328   0.121310
  6.585328   0.121316
  6.585328   0.121303
  6.585328   0.121303
  6.585328   0.121312
  6.585328   0.121320
  6.585328   0.121308
  6.585328   0.121311
  6.585328   0.121308
  6.585328   0.121308
  7.040012   0.004973
  7.040012   0.004974
  7.040012   0.004988
  7.040012   0.004988
  7.040012   0.004974
  7.040012   0.004973
  7.467060   0.013770
  7.467060   0.013769
  7.467060   0.013767
  7.467060   0.013772
  7.467060   0.013772
  7.467060   0.013767
  7.467060   0.013769
  7.467060   0.013770
  7.467060  -0.082371
  7.467060  -0.082371
  7.467060  -0.082372
  7.467060  -0.082383
  7.467060  -0.082372
  7.467060  -0.082383
  7.467060   0.013769
  7.467060   0.013762
  7.467060   0.013770
  7.467060   0.013759
  7.467060   0.013772
  7.467060   0.013762
  7.467060  -0.082384
  7.467060  -0.082378
  7.467060  -0.082365
  7.467060   0.013768
  7.467060   0.013762
  7.467060  -0.082384
  7.467060  -0.082378
  7.467060   0.013762
  7.467060   0.013768
  7.467060  -0.082365
  7.467060   0.013762
  7.467060   0.013772
  7.467060   0.013759
  7.467060   0.013770
  7.467060   0.013762
  7.467060   0.013769
  7.870972   0.001939
  7.870972   0.001945
  7.870972   0.001940
  7.870972   0.001926
  7.870972   0.001931
  7.870972   0.001931
  7.870972   0.001946
  7.870972   0.001938
  7.870972   0.001929
  7.870972   0.001929
  7.870972   0.001939
  7.870972   0.001927
  7.870972   0.001927
  7.870972   0.001939
  7.870972   0.001929
  7.870972   0.001929
  7.870972   0.001938
  7.870972   0.001946
  7.870972   0.001931
  7.870972   0.001931
  7.870972   0.001926
  7.870972   0.001940
  7.870972   0.001945
  7.870972   0.001939
  8.255145  -0.007520
  8.255145  -0.007526
  8.255145  -0.007527
  8.255145  -0.007525
  8.255145  -0.007530
  8.255145  -0.007521
  8.255145  -0.007521
  8.255145  -0.007531
  8.255145  -0.007525
  8.255145  -0.007523
  8.255145  -0.007525
  8.255145  -0.007521
  8.255145  -0.007521
  8.255145  -0.007525
  8.255145  -0.007523
  8.255145  -0.007525
  8.255145  -0.007531
  8.255145  -0.007521
  8.255145  -0.007521
  8.255145  -0.007530
  8.255145  -0.007525
  8.255145  -0.007527
  8.255145  -0.007526
  8.255145  -0.007520
  8.622218   0.016516
  8.622218   0.016511
  8.622218   0.016514
  8.622218   0.016514
  8.622218   0.016511
  8.622218   0.016516
  8.622218   0.016512
  8.622218   0.016516
  8.622218   0.016513
  8.622218   0.016513
  8.622218   0.016515
  8.622218   0.016511
  8.622218   0.016515
  8.622218   0.016510
  8.622218   0.016516
  8.622218   0.016515
  8.622218   0.016510
  8.622218   0.016516
  8.622218   0.016516
  8.622218   0.016512
  8.622218   0.016515
  8.622218   0.016511
  8.622218   0.016513
  8.622218   0.016513
  8.974289   0.056318
  8.974289   0.056328
  8.974289   0.056322
  8.974289   0.056322
  8.974289   0.056328
  8.974289   0.056318
  8.974289   0.056332
  8.974289   0.056322
  8.974289   0.056326
  8.974289  -0.006028
  8.974289  -0.006018
  8.974289  -0.006020
  8.974289  -0.006014
  8.974289  -0.006023
  8.974289  -0.006020
  8.974289   0.056324
  8.974289  -0.006016
  8.974289  -0.006026
  8.974289   0.056323
  8.974289   0.056333
  8.974289  -0.006025
  8.974289  -0.006022
  8.974289  -0.006018
  8.974289  -0.006012
  8.974289   0.056332
  8.974289   0.056320
  8.974289   0.056320
  8.974289   0.056320
  8.974289   0.056332
  8.974289   0.056320
  8.974289   0.056324
  8.974289  -0.006012
  8.974289  -0.006018
  8.974289  -0.006022
  8.974289  -0.006025
  8.974289   0.056323
  8.974289   0.056333
  8.974289  -0.006026
  8.974289  -0.006016
  8.974289  -0.006020
  8.974289  -0.006023
  8.974289  -0.006014
