              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]     Re{SelfE_1}[1,2]     Im{SelfE_1}[1,2]     Re{SelfE_1}[2,2]     Im{SelfE_1}[2,2]
     0.10449850235777    12.25647336109854    -0.03674560202985    12.08795866022475    -0.03746392763279    14.28256024798785    -0.02133391660416    14.52001281030901    -0.02314864459540
     0.31349550707332    12.25207119032166    -0.09706761748175    12.07281447459626    -0.10490245285582    14.28143758779589    -0.05854274706581    14.52827292182914    -0.06499870485390
     0.52249251178887    12.24233642862252    -0.14862864318238    12.04981760221045    -0.16139727569860    14.28096453162007    -0.09007933022095    14.54023566813119    -0.09982379273088
     0.73148951650442    12.23072828369459    -0.19367381504988    12.02399654903156    -0.20740095180822    14.28012745771724    -0.11726458460761    14.55268421398951    -0.12846535485300
     0.94048652121997    12.21692742796090    -0.23240752815728    11.99931846325498    -0.24747529245857    14.27929697874431    -0.14079718016221    14.56407135041133    -0.15264374049887
     1.14948352593552    12.20282244256872    -0.26476981658435    11.97263744725816    -0.28335273926813    14.27743532409830    -0.16079407159671    14.57504091393281    -0.17373256169338
     1.35848053065106    12.18848329423002    -0.29423950677262    11.94409357206611    -0.31408559856726    14.27591488406905    -0.17862365199349    14.58523852994436    -0.19178618036781
     1.56747753536661    12.17334655107914    -0.32112563274601    11.91549261919103    -0.33930710430796    14.27465301718319    -0.19471552902108    14.59454216416119    -0.20731166045761
     1.77647454008216    12.15732551717297    -0.34482385046034    11.88831653364105    -0.35979061931025    14.27320756344575    -0.20910558723780    14.60305790132204    -0.22087774376418
     1.98547154479771    12.14077681109814    -0.36517143396538    11.86314689187283    -0.37679626884566    14.27139036953755    -0.22183454673840    14.61094467054800    -0.23288176240698
     2.19446854951326    12.12416472930545    -0.38251444987950    11.83986493793800    -0.39146423033963    14.26926711459464    -0.23303790649211    14.61832835235879    -0.24355758613500
     2.40346555422881    12.10784139890671    -0.39740771621701    11.81802376418765    -0.40456048914409    14.26700183530865    -0.24291063127582    14.62528794419402    -0.25304667998957
     2.61246255894436    12.09198706191615    -0.41037610350231    11.79713229449056    -0.41647679099511    14.26474344366597    -0.25165435702167    14.63186957513511    -0.26145360572457
     2.82145956365990    12.07664141072363    -0.42181134354153    11.77680470082701    -0.42733716378188    14.26258141869476    -0.25944333542999    14.63810370483318    -0.26887337500948
     3.03045656837545    12.06176242778913    -0.43196236292708    11.75680778260348    -0.43711816879461    14.26054599226625    -0.26641187707719    14.64401674021663    -0.27539926656534
     3.23945357309100    12.04727881751425    -0.44096773434224    11.73705011555760    -0.44574338392200    14.25862653376047    -0.27265593691185    14.64963623933503    -0.28112149035141
     3.44845057780655    12.03312460011530    -0.44889721068093    11.71754616604929    -0.45314343258363    14.25679218569490    -0.27824127449498    14.65499167896958    -0.28612350890468
     3.65744758252210    12.01925616674435    -0.45578691096860    11.69837548021544    -0.45928631127272    14.25500785113781    -0.28321313408312    14.66011304240054    -0.29047922241917
     3.86644458723765    12.00565648089873    -0.46166357326687    11.67964710928867    -0.46418668421935    14.25324396886745    -0.28760480480462    14.66502884644017    -0.29425191278192
     4.07544159195319    11.99233165315852    -0.46655851782552    11.66147310608237    -0.46790244793278    14.25148094851952    -0.29144405400082    14.66976448509883    -0.29749472586462
     4.28443859666874    11.97930408495632    -0.47051382147163    11.64395138101763    -0.47052499649626    14.24970988626279    -0.29475734487765    14.67434121856239    -0.30025211394218
     4.49343560138429    11.96660498062849    -0.47358339258150    11.62715650798693    -0.47216753519989    14.24793112003155    -0.29757217762780    14.67877581697262    -0.30256167548861
     4.70243260609984    11.95426779741319    -0.47583116364616    11.61113649062670    -0.47295402585204    14.24615182250094    -0.29991803477913    14.68308072353820    -0.30445598319873
     4.91142961081539    11.94232330854465    -0.47732798802227    11.59591353248615    -0.47301004759220    14.24438342506074    -0.30182640044871    14.68726456171549    -0.30596415937126
     5.12042661553094    11.93079638911042    -0.47814825746153    11.58148717180168    -0.47245599927910    14.24263932451379    -0.30333024376794    14.69133282470567    -0.30711309327701
     5.32942362024649    11.91970432683494    -0.47836681880508    11.56783854558655    -0.47140256534480    14.24093307644490    -0.30446325797724    14.69528862049421    -0.30792828793955
     5.53842062496203    11.90905632984641    -0.47805646319919    11.55493493306800    -0.46994811415871    14.23927711938083    -0.30525905242218    14.69913338427420    -0.30843437733811
     5.74741762967758    11.89885388184155    -0.47728606739183    11.54273404785618    -0.46817760819294    14.23768198356042    -0.30575041734067    14.70286750475596    -0.30865538053281
     5.95641463439313    11.88909163112731    -0.47611935501908    11.53118778896150    -0.46616261059060    14.23615589633324    -0.30596872301792    14.70649083810206    -0.30861476494898
     6.16541163910868    11.87975856079518    -0.47461419015966    11.52024532889590    -0.46396202551723    14.23470468535853    -0.30594347488440    14.71000310307138    -0.30833538573068
     6.37440864382423    11.87083925243795    -0.47282229586082    11.50985552544910    -0.46162328073825    14.23333188726967    -0.30570202099774    14.71340416393529    -0.30783935687914
     6.58340564853978    11.86231511518569    -0.47078929095216    11.49996870749951    -0.45918373190369    14.23203898417491    -0.30526939415759    14.71669421524679    -0.30714789663946
     6.79240265325532    11.85416550049484    -0.46855495054261    11.49053791728993    -0.45667213165054    14.23082570755697    -0.30466826482000    14.71987388598470    -0.30628117703856
