              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]     Re{SelfE_1}[1,2]     Im{SelfE_1}[1,2]     Re{SelfE_1}[2,2]     Im{SelfE_1}[2,2]
     0.10449850235777    12.25693466952140    -0.03565446215721    12.08221135530066    -0.03663369228714    14.28136688748449    -0.02106816981657    14.52263414358628    -0.02237063485369
     0.31349550707332    12.25184597652745    -0.09562247582952    12.06782693575196    -0.10336893285149    14.28053174282709    -0.05791640354067    14.52979704419549    -0.06345450901339
     0.52249251178887    12.24484245399888    -0.14675215631737    12.04618125997931    -0.15851729052203    14.28006403411792    -0.08936705411693    14.54087769414990    -0.09839002698893
     0.73148951650442    12.23286045598303    -0.19080116531849    12.02229856589082    -0.20510023179818    14.27964453359467    -0.11639962163455    14.55294814253708    -0.12723569396632
     0.94048652121997    12.22067493259905    -0.23159638594461    11.99710249442089    -0.24734307837890    14.27929312923008    -0.13913657190552    14.56460582849585    -0.15169572470415
     1.14948352593552    12.20659269246204    -0.26473251175386    11.96940258678992    -0.28219052507226    14.27851314656090    -0.16063342317924    14.57576701968500    -0.17223441845464
     1.35848053065106    12.19188478206364    -0.29441545880416    11.94141733654922    -0.31167168226715    14.27677089694389    -0.17939416345965    14.58593334377795    -0.18975097885251
     1.56747753536661    12.17652123867364    -0.32145969859840    11.91432485333952    -0.33695329930552    14.27463577704598    -0.19528250518456    14.59506901767613    -0.20509953776333
     1.77647454008216    12.16033839258641    -0.34529648126600    11.88834887419874    -0.35855345093620    14.27261730121591    -0.20898097806943    14.60340220926542    -0.21878742668433
     1.98547154479771    12.14356859748666    -0.36571888819347    11.86344593121719    -0.37693198313383    14.27082927838988    -0.22117149887910    14.61118571824640    -0.23105278249399
     2.19446854951326    12.12666217430320    -0.38307364747721    11.83956855158006    -0.39261016575115    14.26914290150340    -0.23226765751903    14.61859333313007    -0.24200644212822
     2.40346555422881    12.11002752099691    -0.39794488944279    11.81668100936171    -0.40609624705449    14.26738482551347    -0.24244162331677    14.62570916899528    -0.25172444759195
     2.61246255894436    12.09390890405667    -0.41088373979273    11.79472844976581    -0.41780979290191    14.26544340593604    -0.25172672097468    14.63255449257836    -0.26028761861052
     2.82145956365990    12.07838452223489    -0.42229270686975    11.77362756211569    -0.42805405245676    14.26329230502894    -0.26010497172067    14.63911949750110    -0.26778975247621
     3.03045656837545    12.06341925076193    -0.43241836090217    11.75327916203138    -0.43702628160755    14.26097144530987    -0.26755930502842    14.64538700170127    -0.27433261937663
     3.23945357309100    12.04892496383734    -0.44139091444947    11.73358771458721    -0.44484535503880    14.25855598310355    -0.27409621268537    14.65134580434103    -0.28001803996936
     3.44845057780655    12.03480672073104    -0.44927193542441    11.71447700728373    -0.45158161021438    14.25612912257503    -0.27974996695716    14.65699580981519    -0.28494146677328
     3.65744758252210    12.02098975619090    -0.45609301272957    11.69589800816987    -0.45728141907384    14.25376410778626    -0.28457767864211    14.66234798067783    -0.28918824189081
     3.86644458723765    12.00743016689852    -0.46188101826082    11.67782938708525    -0.46198425636897    14.25151524721071    -0.28865120790239    14.66742171994772    -0.29283225569336
     4.07544159195319    11.99411463798160    -0.46667145303972    11.66027301675874    -0.46573279038251    14.24941570905956    -0.29204920426282    14.67224145550007    -0.29593627747987
     4.28443859666874    11.98105426877221    -0.47051321706606    11.64324698446338    -0.46857757238919    14.24747950530342    -0.29485071913591    14.67683344621917    -0.29855323512689
     4.49343560138429    11.96827626257746    -0.47346811583006    11.62677812505831    -0.47057803751713    14.24570552708192    -0.29713076573800    14.68122328044650    -0.30072788693351
     4.70243260609984    11.95581583697274    -0.47560770049095    11.61089537475526    -0.47180127954919    14.24408214389670    -0.29895766480329    14.68543419065413    -0.30249852029518
     4.91142961081539    11.94370956593429    -0.47700920424975    11.59562460677448    -0.47231970219944    14.24259147517263    -0.30039180173087    14.68948611780674    -0.30389847096663
     5.12042661553094    11.93199057535679    -0.47775162301194    11.58098513795272    -0.47220830600232    14.24121289589810    -0.30148538551391    14.69339537416135    -0.30495737076114
     5.32942362024649    11.92068554095335    -0.47791246398463    11.56698779475396    -0.47154208891162    14.23992564104865    -0.30228284934360    14.69717473316653    -0.30570210543578
     5.53842062496203    11.90981320164406    -0.47756534151206    11.55363426839297    -0.47039382655476    14.23871055223805    -0.30282161130150    14.70083378940996    -0.30615750597126
     5.74741762967758    11.89938402065263    -0.47677839892993    11.54091743193303    -0.46883234856098    14.23755109916073    -0.30313299371278    14.70437946125643    -0.30634681671785
     5.95641463439313    11.88940063511989    -0.47561343588682    11.52882230012487    -0.46692132899062    14.23643383881201    -0.30324316790072    14.70781654184180    -0.30629198946338
     6.16541163910868    11.87985878766222    -0.47412558569909    11.51732735648101    -0.46471854936823    14.23534847168615    -0.30317404397489    14.71114823462935    -0.30601385034574
     6.37440864382423    11.87074850076143    -0.47236338983847    11.50640603027846    -0.46227556236878    14.23428763295399    -0.30294406332812    14.71437663479503    -0.30553218012044
     6.58340564853978    11.86205532129396    -0.47036913667480    11.49602816596521    -0.45963767266574    14.23324652893965    -0.30256887690320    14.71750313673781    -0.30486574024633
     6.79240265325532    11.85376151968305    -0.46817935876598    11.48616138065777    -0.45684415318115    14.23222250144728    -0.30206190851807    14.72052876147508    -0.30403226949553
     7.00139965797087    11.84584717379133    -0.46582540929726    11.47677224920493    -0.45392862317841    14.23121457784890    -0.30143481159225    14.72345440645749    -0.30304846863494
     7.21039666268642    11.83829110156198    -0.46333406170920    11.46782728940317    -0.45091952670689    14.23022304466377    -0.30069783222856    14.72628102550234    -0.30192998491007
     7.41939366740197    11.83107163026698    -0.46072809520748    11.45929374349536    -0.44784066248655    14.22924906677885    -0.29986009309170    14.72900974907277    -0.30069140343795
     7.62839067211752    11.82416720592909    -0.45802684321576    11.45114016747205    -0.44471172839167    14.22829436310368    -0.29892981226424    14.73164195590559    -0.29934624918435
     7.83738767683307    11.81755685592313    -0.45524669232776    11.44333684863890    -0.44154885427460    14.22736094155918    -0.29791447008240    14.73417930659184    -0.29790700087749
     8.04638468154861    11.81122052281560    -0.45240152633951    11.43585607629211    -0.43836510536359    14.22645089118311    -0.29682093509932    14.73662374867440    -0.29638511644629
     8.25538168626416    11.80513928933161    -0.44950311490324    11.42867229129776    -0.43517094547308    14.22556622609645    -0.29565555862690    14.73897750147927    -0.29479106873141
     8.46437869097971    11.79929551420936    -0.44656144932868    11.42176213929978    -0.43197465446496    14.22470877453592    -0.29442424552203    14.74124302745788    -0.29313438963600
     8.67337569569526    11.79367289735756    -0.44358502960710    11.41510445001274    -0.42878269798207    14.22388010564503    -0.29313250728019    14.74342299544371    -0.29142372069849
     8.88237270041081    11.78825649066946    -0.44058110773041    11.40868016208070    -0.42560005027701    14.22308148687474    -0.29178550220122    14.74552023997195    -0.28966686810388
     9.09136970512636    11.78303266853903    -0.43755589253661    11.40247220989395    -0.42243047255701    14.22231386540137    -0.29038806626336    14.74753771974410    -0.28787086032182
     9.30036670984191    11.77798906982427    -0.43451472117877    11.39646538577293    -0.41927675028759    14.22157786774465    -0.28894473740967    14.74947847742082    -0.28604200676555
     9.50936371455745    11.77311452079230    -0.43146220200125    11.39064618815710    -0.41614089343935    14.22087381262134    -0.28745977525260    14.75134560220935    -0.28418595614528
     9.71836071927300    11.76839894660218    -0.42840233316074    11.38500266401162    -0.41302430384091    14.22020173291216    -0.28593717764348    14.75314219613783    -0.28230775345617
     9.92735772398855    11.76383327719230    -0.42533860079147    11.37952425163477    -0.40992791369027    14.21956140342860    -0.28438069510828    14.75487134449557    -0.28041189477440
    10.13635472870410    11.75940935195203    -0.42227406011744    11.37420162829670    -0.40685229916270    14.21895237186575    -0.28279384388288    14.75653609058681    -0.27850237930356
    10.34535173341965    11.75511982638213    -0.41921140231154    11.36902656579389    -0.40379777261990    14.21837399094043    -0.28117991796896    14.75813941472063    -0.27658275822938
    10.55434873813520    11.75095808297969    -0.41615300961170    11.36399179589331    -0.40076445671631    14.21782545025147    -0.27954200054646    14.75968421722183    -0.27465618018919
    10.76334574285074    11.74691814778631    -0.41310100070520    11.35909088677512    -0.39775234322350    14.21730580679813    -0.27788297489639    14.76117330513165    -0.27272543322144
    10.97234274756629    11.74299461348068    -0.41005726814151    11.35431813096634    -0.39476133913296    14.21681401346169    -0.27620553494419    14.76260938222993    -0.27079298320578
    11.18133975228184    11.73918256940995    -0.40702350920416    11.34966844475435    -0.39179130221551    14.21634894500898    -0.27451219547579    14.76399504198144    -0.26886100887618
    11.39033675699739    11.73547753864224    -0.40400125142697    11.34513727875143    -0.38884206792150    14.21590942139090    -0.27280530202751    14.76533276300928    -0.26693143352418
    11.59933376171294    11.73187542187117    -0.40099187374522    11.34072053903707    -0.38591346923501    14.21549422826370    -0.27108704045766    14.76662490671722    -0.26500595358206
    11.80833076642849    11.72837244784572    -0.39799662408291    11.33641451816466    -0.38300535084032    14.21510213477293    -0.26935944617933    14.76787371670545    -0.26308606427673
    12.01732777114404    11.72496512989812    -0.39501663404802    11.33221583523835    -0.38011757875788    14.21473190872442    -0.26762441304385    14.76908131966106    -0.26117308257452
    12.22632477585958    11.72165022806831    -0.39205293125668    11.32812138422113    -0.37725004638884    14.21438232930702    -0.26588370184971    14.77024972742720    -0.25926816762735
    12.43532178057513    11.71842471631247    -0.38910644973882    11.32412828964548    -0.37440267777415    14.21405219757690    -0.26413894847327    14.77138084000423    -0.25737233894720
    12.64431878529068    11.71528575426956    -0.38617803878893    11.32023386891280    -0.37157542873099    14.21374034492019    -0.26239167161559    14.77247644925895    -0.25548649252295
    12.85331579000623    11.71223066308467    -0.38326847052373    11.31643560042247    -0.36876828637536    14.21344563971549    -0.26064328014560    14.77353824315178    -0.25361141506861
    13.06231279472178    11.70925690480082    -0.38037844641023    11.31273109680376    -0.36598126749219    14.21316699241827    -0.25889508005992    14.77456781032643    -0.25174779661084
    13.27130979943733    11.70636206488116    -0.37750860293789    11.30911808260001    -0.36321441608804    14.21290335926974    -0.25714828105528    14.77556664492564    -0.24989624158452
    13.48030680415287    11.70354383741702    -0.37465951658602    11.30559437578511    -0.36046780041067    14.21265374484017    -0.25540400270902    14.77653615152207    -0.24805727859630
    13.68930380886842    11.70080001281135    -0.37183170822674    11.30215787267030    -0.35774150963959    14.21241720352958    -0.25366328034631    14.77747765008847    -0.24623136903110
    13.89830081358397    11.69812846693747    -0.36902564701140    11.29880653530797    -0.35503565048501    14.21219284039649    -0.25192707034395    14.77839238088804    -0.24441891455497
    14.10729781829952    11.69552715393768    -0.36624175397209    11.29553838249367    -0.35235034358812    14.21197981073855    -0.25019625584497    14.77928150938632    -0.24262026390347
    14.31629482301507    11.69299409421441    -0.36348040497646    11.29235147887760    -0.34968572055480    14.21177732080801    -0.24847164968505    14.78014613067557    -0.24083571823768
    14.52529182773062    11.69052738202886    -0.36074193422007    11.28924393733348    -0.34704191974193    14.21158462339629    -0.24675400436096    14.78098727462332    -0.23906553757064
    14.73428883244616    11.68812514544707    -0.35802663545629    11.28621389187922    -0.34441908516095    14.21140102460192    -0.24504400194214    14.78180590878317    -0.23730994195246
    14.94328583716171    11.68578562312175    -0.35533476769372    11.28325954617768    -0.34181736118909    14.21122586507867    -0.24334229135887    14.78260294512688    -0.23556912293523
    15.15228284187726    11.68350699435593    -0.35266655069168    11.28037906114007    -0.33923689001720    14.21105854944029    -0.24164942333844    14.78337923996195    -0.23384323188270
    15.36127984659281    11.68128767938711    -0.35002218012882    11.27757076013932    -0.33667782179345    14.21089849626458    -0.23996597721656    14.78413560161365    -0.23213240995191
    15.57027685130836    11.67912585402303    -0.34740180696380    11.27483277755739    -0.33414026709617    14.21074519455878    -0.23829237612976    14.78487279423011    -0.23043674952534
    15.77927385602391    11.67702011169028    -0.34480557329966    11.27216358799744    -0.33162440333814    14.21059815417905    -0.23662912155386    14.78559152711755    -0.22875634946371
    15.98827086073946    11.67496868930596    -0.34223357367048    11.26956128583737    -0.32913028353708    14.21045690532302    -0.23497659415398    14.78629249846697    -0.22709126471921
