              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]    Re{GreenF_1}[1,2]    Im{GreenF_1}[1,2]    Re{GreenF_1}[2,2]    Im{GreenF_1}[2,2]
     0.10449850235777     0.36445180671996    -0.58900748863322     0.65689996863554    -0.19884987958618     0.20394096179715    -0.22769402497379    -0.31804801926082    -0.09385230422656
     0.31349550707332     0.34562969091568    -0.41897763940265     0.55493571309274    -0.32271900424217     0.10121447089933    -0.36782868866635    -0.28506167114236    -0.19207856540704
     0.52249251178887     0.29938724769934    -0.36533485450911     0.43878062456950    -0.35480649401387     0.05626096018239    -0.40363946795583    -0.24858645055849    -0.25585190637896
     0.73148951650442     0.25847365246430    -0.33286967932390     0.35144379013918    -0.34980285973278     0.03106406102856    -0.40416215242739    -0.21327286455563    -0.29048073613049
     0.94048652121997     0.22563155478771    -0.30934058233955     0.28948920249811    -0.33306282406009     0.01569258547367    -0.39144356263756    -0.18227165107057    -0.30629434597775
     1.14948352593552     0.19908856367865    -0.29061118693344     0.24459110967897    -0.31413296837535     0.00606680070627    -0.37379895389638    -0.15588039290380    -0.31037717697883
     1.35848053065106     0.17719109762418    -0.27486225493349     0.21098806584153    -0.29589772627645    -0.00000492884337    -0.35470877457598    -0.13402256707202    -0.30753257912322
     1.56747753536661     0.15888840523544    -0.26117627531905     0.18503940031231    -0.27918025978608    -0.00382279790225    -0.33578635099150    -0.11603457098860    -0.30071365487376
     1.77647454008216     0.14342215068588    -0.24903399084812     0.16444107890598    -0.26412360825378    -0.00619935238098    -0.31775517582033    -0.10119898606623    -0.29169100390420
     1.98547154479771     0.13020546322701    -0.23811016472525     0.14770028435722    -0.25063292256168    -0.00764805194305    -0.30090741089048    -0.08891075685837    -0.28155854130236
     2.19446854951326     0.11878671564370    -0.22818201684005     0.13382018595189    -0.23853776600149    -0.00849527348383    -0.28532458603169    -0.07868089536295    -0.27100601539777
     2.40346555422881     0.10882465766663    -0.21908725430806     0.12211471624588    -0.22765637782328    -0.00895057393716    -0.27098463708370    -0.07011424973306    -0.26046337184780
     2.61246255894436     0.10006274344430    -0.21070341609146     0.11209871486707    -0.21782045457936    -0.00915016372832    -0.25781606755487    -0.06289173634114    -0.25018783258819
     2.82145956365990     0.09230590098917    -0.20293607698218     0.10342105544359    -0.20888311944265    -0.00918355070661    -0.24572659851908    -0.05675731869686    -0.24032267330119
     3.03045656837545     0.08540240847091    -0.19571104704826     0.09582248812220    -0.20071979076160    -0.00910999045805    -0.23461856389918    -0.05150712192231    -0.23093821871373
     3.23945357309100     0.07923109219080    -0.18896880407229     0.08910811100844    -0.19322623395839    -0.00896883990901    -0.22439696939250    -0.04697968798123    -0.22205989808906
     3.44845057780655     0.07369279869626    -0.18266046604317     0.08312886784197    -0.18631570142351    -0.00878622564592    -0.21497337846615    -0.04304736468936    -0.21368673779593
     3.65744758252210     0.06870485157467    -0.17674492686172     0.07776885109729    -0.17991600224254    -0.00857942781526    -0.20626744396586    -0.03960900613614    -0.20580306725927
     3.86644458723765     0.06419742026711    -0.17118686974114     0.07293646167073    -0.17396685374737    -0.00835980478443    -0.19820716026237    -0.03658403558631    -0.19838564996612
     4.07544159195319     0.06011105034603    -0.16595541778961     0.06855818516387    -0.16841763289396    -0.00813476004163    -0.19072846734354    -0.03390777127921    -0.19140787487275
     4.28443859666874     0.05639488298253    -0.16102322550738     0.06457416595809    -0.16322553397541    -0.00790906789454    -0.18377456774104    -0.03152782868867    -0.18484213626201
     4.49343560138429     0.05300528827600    -0.15636586161262     0.06093502628301    -0.15835409038245    -0.00768576498292    -0.17729515388869    -0.02940138861889    -0.17866113688481
     4.70243260609984     0.04990476086164    -0.15196137679590     0.05759955275756    -0.15377200174363    -0.00746674663909    -0.17124564731533    -0.02749313487271    -0.17283857091325
     4.91142961081539     0.04706099732040    -0.14778998545467     0.05453299117285    -0.14945220753931    -0.00725316298168    -0.16558649639277    -0.02577369659980    -0.16734945921727
     5.12042661553094     0.04444611263808    -0.14383381683025     0.05170577098125    -0.14537115506076    -0.00704567991679    -0.16028254962148    -0.02421846526893    -0.16217029402883
     5.32942362024649     0.04203597143395    -0.14007670904616     0.04909253622554    -0.14150821853142    -0.00684464977368    -0.15530250620724    -0.02280668777983    -0.15727908070009
     5.53842062496203     0.03980961801115    -0.13650403112125     0.04667139753759    -0.13784523501603    -0.00665022208684    -0.15061843863666    -0.02152076308132    -0.15265532422208
     5.74741762967758     0.03774879276449    -0.13310252495843     0.04442334580510    -0.13436613042812    -0.00646241514956    -0.14620537928355    -0.02034568958568    -0.14827998585379
     5.95641463439313     0.03583752395754    -0.12986016317946     0.04233178589440    -0.13105661523136    -0.00628116212518    -0.14204096262774    -0.01926862543588    -0.14413542324669
     6.16541163910868     0.03406178470951    -0.12676602067723     0.04038216100544    -0.12790393438738    -0.00610634081896    -0.13810511522541    -0.01827853434785    -0.14020532124523
     6.37440864382423     0.03240920578047    -0.12381015867457     0.03856164659543    -0.12489665989322    -0.00593779304334    -0.13437978650553    -0.01736589732417    -0.13647461744365
     6.58340564853978     0.03086883558740    -0.12098352044104     0.03685889856927    -0.12202451712096    -0.00577533739310    -0.13084871447097    -0.01652247586672    -0.13292942506333
     6.79240265325532     0.02943093982005    -0.11827783789948     0.03526384442753    -0.11927823829352    -0.00561877785285    -0.12749722130294    -0.01574111605420    -0.12955695495630
     7.00139965797087     0.02808683400535    -0.11568554834216     0.03376750886309    -0.11664943800957    -0.00546790975598    -0.12431203466857    -0.01501558548330    -0.12634543812916
     7.21039666268642     0.02682874332934    -0.11319972043388     0.03236186728630    -0.11413050688472    -0.00532252403681    -0.12128113119711    -0.01434043693999    -0.12328404990616
     7.41939366740197     0.02564968492286    -0.11081398865685     0.03103972219777    -0.11171452023225    -0.00518241035456    -0.11839359914055    -0.01371089401304    -0.12036283662771
     7.62839067211752     0.02454336862236    -0.10852249535216     0.02979459838824    -0.10939515933883    -0.00504735944402    -0.11563951768458    -0.01312275484850    -0.11757264557818
     7.83738767683307     0.02350411291983    -0.10631983953748     0.02862065374387    -0.10716664336498    -0.00491716491151    -0.11300985074480    -0.01257231098264    -0.11490505864634
     8.04638468154861     0.02252677341455    -0.10420103172885     0.02751260304858    -0.10502367026306    -0.00479162461342    -0.11049635339202    -0.01205627875675    -0.11235233005297
     8.25538168626416     0.02160668157970    -0.10216145405003     0.02646565265438    -0.10296136538268    -0.00467054170698    -0.10809148930407    -0.01157174125967    -0.10990732832598
     8.46437869097971     0.02073959207004    -0.10019682497907     0.02547544427051    -0.10097523665276    -0.00455372543510    -0.10578835785804    -0.01111609909641    -0.10756348257733
     8.67337569569526     0.01992163713409    -0.09830316815029     0.02453800642899    -0.09906113540780    -0.00444099169130    -0.10358062966006    -0.01068702856695    -0.10531473303297
     8.88237270041081     0.01914928696658    -0.09647678469476     0.02364971243079    -0.09721522206681    -0.00433216340095    -0.10146248946623    -0.01028244607322    -0.10315548568769
     9.09136970512636     0.01841931505688    -0.09471422866557     0.02280724378035    -0.09543393599294    -0.00422707074929    -0.09942858558323    -0.00990047776554    -0.10108057089880
     9.30036670984191     0.01772876776444    -0.09301228515241     0.02200755828165    -0.09371396896098    -0.00412555128237    -0.09747398495408    -0.00953943360096    -0.09908520569426
     9.50936371455745     0.01707493749299    -0.09136795074178     0.02124786210595    -0.09205224174295    -0.00402744990415    -0.09559413323589    -0.00919778512002    -0.09716495954687
     9.71836071927300     0.01645533894752    -0.08977841602543     0.02052558525449    -0.09044588339247    -0.00393261878987    -0.09378481926419    -0.00887414636099    -0.09531572335501
     9.92735772398855     0.01586768804736    -0.08824104990100     0.01983835993235    -0.08889221286951    -0.00384091723364    -0.09204214337565    -0.00856725742487    -0.09353368136925
    10.13635472870410     0.01530988314104    -0.08675338544343     0.01918400142711    -0.08738872269715    -0.00375221144567    -0.09036248912713    -0.00827597028296    -0.09181528580881
    10.34535173341965     0.01477998822596    -0.08531310715729     0.01856049115035    -0.08593306438714    -0.00366637431232    -0.08874249800820    -0.00799923648511    -0.09015723392349
    10.55434873813520     0.01427621792257    -0.08391803944575     0.01796596155260    -0.08452303540725    -0.00358328513023    -0.08717904679406    -0.00773609648181    -0.08855644726939
    10.76334574285074     0.01379692399082    -0.08256613615512     0.01739868266711    -0.08315656749622    -0.00350282932380    -0.08566922723103    -0.00748567031965    -0.08701005298305
    10.97234274756629     0.01334058320727    -0.08125547107248     0.01685705007435    -0.08183171615882    -0.00342489815366    -0.08421032778450    -0.00724714950792    -0.08551536685534
    11.18133975228184     0.01290578644689    -0.07998422927088     0.01633957410990    -0.08054665119708    -0.00334938842225    -0.08279981721333    -0.00701978988672    -0.08406987802299
    11.39033675699739     0.01249122883457    -0.07875069921018     0.01584487016424    -0.07929964815366    -0.00327620218129    -0.08143532976397    -0.00680290535368    -0.08267123511248
    11.59933376171294     0.01209570084910    -0.07755326551370     0.01537164994413    -0.07808908056008    -0.00320524644503    -0.08011465180263    -0.00659586232882    -0.08131723368683
    11.80833076642849     0.01171808027695    -0.07639040235093     0.01491871358386    -0.07691341289739    -0.00313643291174    -0.07883570972663    -0.00639807485579    -0.08000580486049
    12.01732777114404     0.01135732492608    -0.07526066736514     0.01448494250921    -0.07577119418878    -0.00306967769583    -0.07759655901487    -0.00620900025376    -0.07873500496164
    12.22632477585958     0.01101246602048    -0.07416269609224     0.01406929297062    -0.07466105215454    -0.00300490107159    -0.07639537429458    -0.00602813524667    -0.07750300613379
    12.43532178057513     0.01068260220545    -0.07309519682365     0.01367079017229    -0.07358168786886    -0.00294202722959    -0.07523044031604    -0.00585501250818    -0.07630808778004
    12.64431878529068     0.01036689410161    -0.07205694587106     0.01328852293367    -0.07253187086517    -0.00288098404617    -0.07410014373971    -0.00568919756931    -0.07514862876379
    12.85331579000623     0.01006455935261    -0.07104678319630     0.01292163882740    -0.07151043464424    -0.00282170286604    -0.07300296565171    -0.00553028604376    -0.07402310028941
    13.06231279472178     0.00977486811735    -0.07006360837292     0.01256933974503    -0.07051627254407    -0.00276411829785    -0.07193747473289    -0.00537790113228    -0.07293005939425
