              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.35204344013724    -1.08359595542760     0.22178826231723    -0.27800609809737    -3.07438974627750    -2.27876058132912     2.08262224958921    -0.72729774097050
     0.31349550707332    -0.05287338702630    -1.00926134674752     0.28350984527706    -0.36516388108443    -1.60629365494613    -2.14873603149713     1.58994259732521    -1.25287547782014
     0.52249251178887    -0.21442593983453    -0.96675406946660     0.27385073917941    -0.43129948885409    -1.24698556350567    -1.81586379810143     1.11594973532584    -1.39229424285694
     0.73148951650442    -0.31660438487465    -0.94903522122550     0.24803580071187    -0.48255271142612    -1.09568136096452    -1.61058336980880     0.79126738216557    -1.37906438228585
     0.94048652121997    -0.38712174371347    -0.93738659917918     0.21830078520761    -0.52174408027218    -1.00769922474953    -1.46933428598768     0.57198718178337    -1.32020372922876
     1.14948352593552    -0.43774624280113    -0.92678666619572     0.18839416514537    -0.55072386427839    -0.94747168695373    -1.36419079505433     0.41845937337328    -1.25106962569022
     1.35848053065106    -0.47518286222964    -0.91572426327627     0.15982370457899    -0.57133333248949    -0.90249434205247    -1.28192448518346     0.30715377537026    -1.18340623305461
     1.56747753536661    -0.50296672115861    -0.90404702063508     0.13331958673318    -0.58514568716438    -0.86689670205292    -1.21541160573334     0.22400857763930    -1.12067260854204
     1.77647454008216    -0.52341515065294    -0.89209397714884     0.10918957134329    -0.59359194947157    -0.83748597550527    -1.16033610510441     0.16037930955312    -1.06359273785961
     1.98547154479771    -0.53825547509356    -0.88023013983597     0.08746967813020    -0.59790668144773    -0.81236533371265    -1.11386744470985     0.11074820477471    -1.01198318506837
     2.19446854951326    -0.54878957583337    -0.86869677692616     0.06804602534933    -0.59907942596233    -0.79033027655789    -1.07405053552951     0.07145344840206    -0.96536638709125
     2.40346555422881    -0.55597956774634    -0.85761352293336     0.05074188310114    -0.59786797811871    -0.77057515521580    -1.03948465441528     0.03997616816396    -0.92319326776864
     2.61246255894436    -0.56052906656261    -0.84701967262469     0.03536611676475    -0.59484406135687    -0.75254045565421    -1.00913733472590     0.01452884887304    -0.88493001745917
     2.82145956365990    -0.56295624011531    -0.83691084838522     0.02173421340668    -0.59044159121911    -0.73582777051891    -0.98222943013040    -0.00619089371128    -0.85009145242934
     3.03045656837545    -0.56365091291801    -0.82726232281612     0.00967478022446    -0.58499495962322    -0.72014891774900    -0.95816105355412    -0.02315319140680    -0.81825097899898
     3.23945357309100    -0.56291493369970    -0.81804157159082    -0.00096986082708    -0.57876586350462    -0.70529339312882    -0.93646230396185    -0.03709426984767    -0.78903990199341
     3.44845057780655    -0.56098897108579    -0.80921424603708    -0.01034466336142    -0.57196127525063    -0.69110643838315    -0.91675958565327    -0.04858178139972    -0.76214216408827
     3.65744758252210    -0.55806972746326    -0.80074670202740    -0.01858281219529    -0.56474560331392    -0.67747373147527    -0.89875202200866    -0.05805944735694    -0.73728756415153
     3.86644458723765    -0.55432093951520    -0.79260694510565    -0.02580631692930    -0.55724933000886    -0.66431046513447    -0.88219457406397    -0.06587830910139    -0.71424494537360
     4.07544159195319    -0.54988056236820    -0.78476494350442    -0.03212637123405    -0.54957554135380    -0.65155345702543    -0.86688571934964    -0.07231906122510    -0.69281601291198
     4.28443859666874    -0.54486567902170    -0.77719273135091    -0.03764367109424    -0.54180512650686    -0.63915540867441    -0.85265830028864    -0.07760829687739    -0.67283000457578
     4.49343560138429    -0.53937605992937    -0.76986445640887    -0.04244881842078    -0.53400104507119    -0.62708070966285    -0.83937261893125    -0.08193050861367    -0.65413922281423
     4.70243260609984    -0.53349690026570    -0.76275640979599    -0.04662285541429    -0.52621186610155    -0.61530236191782    -0.82691115156342    -0.08543707590935    -0.63661534217382
     4.91142961081539    -0.52730102577937    -0.75584703483257    -0.05023791899538    -0.51847469600395    -0.60379971947527    -0.81517444979978    -0.08825307948150    -0.62014637585053
     5.12042661553094    -0.52085072584679    -0.74911690533485    -0.05335797736489    -0.51081757932810    -0.59255682359045    -0.80407792321593    -0.09048252633056    -0.60463418521223
     5.32942362024649    -0.51419930233582    -0.74254866822393    -0.05603960429057    -0.50326144524894    -0.58156117350305    -0.79354928570058    -0.09221239784992    -0.58999242935975
     5.53842062496203    -0.50739238755588    -0.73612695160996    -0.05833275174176    -0.49582166788312    -0.57080281677766    -0.78352650786112    -0.09351581628335    -0.57614486882120
     5.74741762967758    -0.50046906735407    -0.72983824406984    -0.06028149116892    -0.48850930423899    -0.56027367474532    -0.77395615990579    -0.09445454368887    -0.56302395399690
     5.95641463439313    -0.49346283701769    -0.72367075308667    -0.06192470395020    -0.48133206785280    -0.54996704147139    -0.76479205927117    -0.09508097052560    -0.55056964330182
     6.16541163910868    -0.48640241320342    -0.71761425102887    -0.06329671031388    -0.47429508919546    -0.53987721127540    -0.75599415864880    -0.09543971037919    -0.53872840765924
     6.37440864382423    -0.47931242227757    -0.71165991627533    -0.06442783275409    -0.46740150643474    -0.52999920185092    -0.74752762555761    -0.09556888809595    -0.52745238725104
     6.58340564853978    -0.47221398316963    -0.70580017575604    -0.06534489459130    -0.46065292277875    -0.52032854874913    -0.73936207595524    -0.09550118729998    -0.51669867361557
     6.79240265325532    -0.46512520074536    -0.70002855364511    -0.06607165726432    -0.45404975986249    -0.51086115331969    -0.73147093276758    -0.09526470761436    -0.50642869570728
     7.00139965797087    -0.45806158368541    -0.69433952950132    -0.06662920155324    -0.44759153071809    -0.50159317081136    -0.72383088649630    -0.09488367028416    -0.49660769278133
     7.21039666268642    -0.45103639893717    -0.68872840789211    -0.06703625863716    -0.44127705086525    -0.49252092870592    -0.71642143980600    -0.09437900219818    -0.48720426024197
