              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.35327572657833    -1.08686388325373     0.22083914078955    -0.28031656688650    -3.08948418983199    -2.31114136394151     2.07437788106462    -0.72583363342165
     0.31349550707332    -0.05349585314187    -1.01033914419667     0.28315364482494    -0.36530667514484    -1.60126673002932    -2.15560133822894     1.58651913455468    -1.24703828641188
     0.52249251178887    -0.21467512750935    -0.96728893064796     0.27355804701849    -0.43108463985911    -1.24416877738549    -1.81815690727565     1.11540410529048    -1.38799858871190
     0.73148951650442    -0.31712421511830    -0.94968022857770     0.24777143411448    -0.48249346032048    -1.09406450248477    -1.61162077452966     0.79158669056335    -1.37631025832217
     0.94048652121997    -0.38774074961040    -0.93790766933526     0.21797307876138    -0.52149032575359    -1.00636994465647    -1.47016418928344     0.57276701716341    -1.31819633841886
     1.14948352593552    -0.43837101638690    -0.92691221234920     0.18815811379311    -0.55037161702990    -0.94662050034334    -1.36456783645992     0.41907549433864    -1.24974826826013
     1.35848053065106    -0.47563372137161    -0.91552885861201     0.15976472677737    -0.57102115092638    -0.90185686709482    -1.28213656512023     0.30769180719212    -1.18239418658999
     1.56747753536661    -0.50322027585278    -0.90374133775117     0.13337890803441    -0.58497108150797    -0.86630466034162    -1.21558676728945     0.22453798275347    -1.11982661174578
     1.77647454008216    -0.52355337638896    -0.89182985653704     0.10925855564965    -0.59357140447401    -0.83691839130391    -1.16047587008173     0.16087216680029    -1.06287558645879
     1.98547154479771    -0.53836581423050    -0.88006019695249     0.08747090442747    -0.59799305059536    -0.81184957556392    -1.11395665021834     0.11116522111602    -1.01137261770026
     2.19446854951326    -0.54892035407411    -0.86860924755829     0.06795604909833    -0.59920356241018    -0.78988351607141    -1.07409324213901     0.07178311944531    -0.96483976862502
     2.40346555422881    -0.55614000547725    -0.85757402200034     0.05057796454127    -0.59797126542723    -0.77019333111089    -1.03949922502250     0.04023173109881    -0.92273201491200
     2.61246255894436    -0.56070548549562    -0.84699665152788     0.03516363747538    -0.59489227172605    -0.75220690966860    -1.00914423784116     0.01473381356576    -0.88452209977999
     2.82145956365990    -0.56312783322481    -0.83688507667335     0.02152882255930    -0.59042454321898    -0.73552375387585    -0.98224376816290    -0.00601395894079    -0.84973020508706
     3.03045656837545    -0.56379963336950    -0.82722690022212     0.00949287385854    -0.58491945485123    -0.71985993198680    -0.95819055741863    -0.02298789599574    -0.81793266460478
     3.23945357309100    -0.56302966887657    -0.81799813205697    -0.00111378123986    -0.57864746471045    -0.70501122820397    -0.93650848044274    -0.03693129454646    -0.78876168635327
     3.44845057780655    -0.56106592655052    -0.80916868398726    -0.01044655143543    -0.57181773863023    -0.69082853153008    -0.91681992877648    -0.04841759639090    -0.76190099047783
     3.65744758252210    -0.55811091897931    -0.80070586168693    -0.01864596629152    -0.56459276138524    -0.67720141066865    -0.89882211178993    -0.05789437486041    -0.73707979143454
     3.86644458723765    -0.55433210895730    -0.79257659928161    -0.02583813490811    -0.55709915448333    -0.66404708172415    -0.88226961073232    -0.06571472956132    -0.71406644497707
     4.07544159195319    -0.54986924417111    -0.78474887549052    -0.03213572038658    -0.54943573842228    -0.65130289011128    -0.86696144533995    -0.07216006715213    -0.69266245806302
     4.28443859666874    -0.54483972039724    -0.77719257820881    -0.03763909546880    -0.54167961698504    -0.63892107898809    -0.85273143110054    -0.07745682889766    -0.67269718035821
     4.49343560138429    -0.53934264822121    -0.76987998917766    -0.04243752038893    -0.53389083292877    -0.62686505932920    -0.83944094205090    -0.08178889151920    -0.65402327141083
     4.70243260609984    -0.53346202953417    -0.76278600567223    -0.04661027264673    -0.52611597480484    -0.61510668572246    -0.82697343287349    -0.08530684115097    -0.63651291585407
     4.91142961081539    -0.52726929293074    -0.75588818251401    -0.05022770036809    -0.51839099809814    -0.60362422449765    -0.81523024962920    -0.08813496934940    -0.62005470268596
     5.12042661553094    -0.52082534700138    -0.74916665517277    -0.05335218982893    -0.51074344653884    -0.59240081358556    -0.80412738805380    -0.09037659822383    -0.60455106668147
     5.32942362024649    -0.51418225876843    -0.74260398840230    -0.05603904603711    -0.50319420837505    -0.58142328246236    -0.79359295323853    -0.09211817171272    -0.58991619225032
     5.53842062496203    -0.50738463401024    -0.73618498254499    -0.05833728892659    -0.49575890811523    -0.57068124274079    -0.78356514332793    -0.09343242915285    -0.57607429152421
     5.74741762967758    -0.50047075728420    -0.72989646021086    -0.06029036942580    -0.48844901051279    -0.56016638622786    -0.77399062924905    -0.09438089093540    -0.56295818280311
     5.95641463439313    -0.49347353682818    -0.72372704886662    -0.06193681051907    -0.48127269649939    -0.54987194408436    -0.76482323770308    -0.09501582410575    -0.55050810953887
     6.16541163910868    -0.48642129043971    -0.71766696952372    -0.06331077885258    -0.47423555807379    -0.53979227197012    -0.75602286964680    -0.09538181124397    -0.53867075235326
     6.37440864382423    -0.47933840150580    -0.71170783780242    -0.06444259263345    -0.46734114941411    -0.52992253394833    -0.74755460422488    -0.09551701385568    -0.52739839677089
     6.58340564853978    -0.47224586884689    -0.70584248088151    -0.06535917157043    -0.46059142386852    -0.52025846372472    -0.73938795073252    -0.09545419825852    -0.51664822746981
     6.79240265325532    -0.46516176958506    -0.70006477191385    -0.06608443448523    -0.45398708043891    -0.51079618623493    -0.73149622020650    -0.09522157505580    -0.50638172617655
     7.00139965797087    -0.45810165060429    -0.69436948220907    -0.06663964998111    -0.44752783855585    -0.50153208607798    -0.72385599476241    -0.09484349092874    -0.49656415520659
     7.21039666268642    -0.45107886120613    -0.68875215065405    -0.06704374524536    -0.44121265608319    -0.49246271207688    -0.71644667755323    -0.09434100238528    -0.48716411237335
     7.41939366740197    -0.44410483715196    -0.68320896934384    -0.06731357769507    -0.43503990240211    -0.48358470948662    -0.70925010975381    -0.09373235435925    -0.47815314583684
     7.62839067211752    -0.43718934433444    -0.67773668411915    -0.06746417378312    -0.42900749595579    -0.47489477317535    -0.70225024363344    -0.09303338151303    -0.46950541964779
