              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.35292149811552    -1.08496862210330     0.22083882655703    -0.28026948845008    -3.08851767681708    -2.30848704338935     2.07483993411739    -0.72563911181494
     0.31349550707332    -0.05275143631179    -1.00957881684562     0.28300131662939    -0.36524297219530    -1.60193162420401    -2.15518690920929     1.58701293663562    -1.24727052923879
     0.52249251178887    -0.21467195657868    -0.96700613735371     0.27352916241066    -0.43101550763678    -1.24434999385866    -1.81812247391728     1.11561925030481    -1.38812529620900
     0.73148951650442    -0.31677448337017    -0.94935392807002     0.24788050851133    -0.48235595946941    -1.09402247537836    -1.61165816510373     0.79177304844698    -1.37622162739632
     0.94048652121997    -0.38732867738725    -0.93805958765554     0.21827309084329    -0.52161644334444    -1.00668913269392    -1.46989559602578     0.57259839717306    -1.31846059964666
     1.14948352593552    -0.43816314280908    -0.92720588127239     0.18830823230065    -0.55056305039824    -0.94663459116114    -1.36446549243916     0.41902456919302    -1.24977665567754
     1.35848053065106    -0.47548759726286    -0.91582986632626     0.15981238337642    -0.57108181108067    -0.90179421587697    -1.28207630751108     0.30767162658037    -1.18235377256016
     1.56747753536661    -0.50307506323379    -0.90402785826833     0.13345298389643    -0.58491059065854    -0.86634117448226    -1.21552851997250     0.22445805436507    -1.11980840159781
     1.77647454008216    -0.52343059529434    -0.89208889740394     0.10940153966861    -0.59348029091188    -0.83704812240009    -1.16044524445022     0.16074978098971    -1.06288860382307
     1.98547154479771    -0.53829100271395    -0.88027527942798     0.08765523042620    -0.59793779921767    -0.81200663546532    -1.11397007246205     0.11104725140072    -1.01141066076868
     2.19446854951326    -0.54889514241484    -0.86877153342078     0.06813811542452    -0.59920280390938    -0.79002001915523    -1.07414435415813     0.07169739400478    -0.96489823747412
     2.40346555422881    -0.55614835472502    -0.85768665751060     0.05072910076526    -0.59801218261038    -0.77029485501222    -1.03957094907066     0.04018138949321    -0.92280660439166
     2.61246255894436    -0.56072700000292    -0.84707144297024     0.03527618830108    -0.59495211761655    -0.75228113347957    -1.00922038876365     0.01470792461496    -0.88460734573483
     2.82145956365990    -0.56314658319654    -0.83693691008160     0.02161006713106    -0.59048417881014    -0.73558596203303    -0.98231404696157    -0.00602967869293    -0.84982020548302
     3.03045656837545    -0.56380714602730    -0.82726933895243     0.00955654503655    -0.58496830341255    -0.71992365945834    -0.95825072139379    -0.02300492825971    -0.81802240797021
     3.23945357309100    -0.56302418019274    -0.81804112642171    -0.00105395630301    -0.57868311736494    -0.70508448736345    -0.93655850383749    -0.03695625175668    -0.78884788311136
     3.44845057780655    -0.56105011951875    -0.80921804007999    -0.01038033431267    -0.57184333308799    -0.69091365711144    -0.91686194440078    -0.04845254640744    -0.76198219640443
     3.65744758252210    -0.55808956667463    -0.80076376968096    -0.01856767938438    -0.56461409085800    -0.67729655798596    -0.89885887494107    -0.05793813907946    -0.73715604656795
     3.86644458723765    -0.55431026630610    -0.79264261114118    -0.02574625869253    -0.55712240683452    -0.66414808722452    -0.88230360897287    -0.06576430744064    -0.71413872057812
     4.07544159195319    -0.54985113704777    -0.78482093234715    -0.03203182048598    -0.54946609451077    -0.65140484868353    -0.86699452032969    -0.07221179980589    -0.69273212213867
     4.28443859666874    -0.54482823713757    -0.77726787968655    -0.03752661493315    -0.54172060449104    -0.63901942315987    -0.85276472355688    -0.07750719342248    -0.67276558762995
     4.49343560138429    -0.53933925748479    -0.76995563049890    -0.04232072588256    -0.53394421753394    -0.62695615543285    -0.83947500107931    -0.08183495540371    -0.65409150557425
     4.70243260609984    -0.53346695187382    -0.76285938564123    -0.04649346832168    -0.52618197071184    -0.61518805596795    -0.82700838274440    -0.08534645685335    -0.63658166789417
     4.91142961081539    -0.52728179077343    -0.75595722165271    -0.05011471902687    -0.51846862650648    -0.60369452149078    -0.81526595336817    -0.08816679465752    -0.62012425098458
     5.12042661553094    -0.52084404144505    -0.74922987398038    -0.05324611978552    -0.51083092655164    -0.59245965630961    -0.80416358012224    -0.09040001430255    -0.60462132241881
     5.32942362024649    -0.51420541929034    -0.74266049283222    -0.05594213463592    -0.50328931307827    -0.58147103402408    -0.79362933369638    -0.09213315179308    -0.58998677909506
     5.53842062496203    -0.50741041505841    -0.73623439511529    -0.05825096482505    -0.49585925405392    -0.57071878219378    -0.78360143643304    -0.09343939314162    -0.57614463668184
     5.74741762967758    -0.50049737411336    -0.72993882516359    -0.06021533532325    -0.48855227191976    -0.56019490426617    -0.77402661383260    -0.09438056717080    -0.56302760438624
     5.95641463439313    -0.49349938374936    -0.72376273069290    -0.06187317001143    -0.48137674896993    -0.54989277630623    -0.76485875750696    -0.09500912936500    -0.55057589171835
     6.16541163910868    -0.48644501006019    -0.71769655684440    -0.06325817239377    -0.47433856283110    -0.53980677299814    -0.75605783090490    -0.09536975337530    -0.53873620453051
     6.37440864382423    -0.47935891543522    -0.71173205916162    -0.06440032688452    -0.46744159136772    -0.52993198965554    -0.74758896620370    -0.09550061727030    -0.52746089621006
     6.58340564853978    -0.47226238017558    -0.70586213525275    -0.06532633341887    -0.46068811620186    -0.52026403584710    -0.73942171331521    -0.09543445022734    -0.51670724674721
     6.79240265325532    -0.46517374620253    -0.70008067429615    -0.06605998592061    -0.45407914674509    -0.51079888266294    -0.73152941118553    -0.09519938969251    -0.50643684778605
     7.00139965797087    -0.45810879676080    -0.69438242325742    -0.06662250320881    -0.44761468137526    -0.50153275029988    -0.72388865839940    -0.09481968744693    -0.49661507599972
     7.21039666268642    -0.45108108301161    -0.68876286855042    -0.06703281932940    -0.44129391854201    -0.49246202603103    -0.71647886516544    -0.09431629436715    -0.48721064045534
     7.41939366740197    -0.44410220615471    -0.68321813183434    -0.06730783901916    -0.43511542774158    -0.48358320510545    -0.70928187255503    -0.09370734715007    -0.47819519225981
     7.62839067211752    -0.43718206201835    -0.67774487864998    -0.06746266300716    -0.42907728816995    -0.47489284895164    -0.70228162772976    -0.09300857532239    -0.46954298685954
     7.83738767683307    -0.43032905375382    -0.67234023863735    -0.06751078707476    -0.42317720124060    -0.46638755641630    -0.69546390607583    -0.09223364306103    -0.46123059103245
     8.04638468154861    -0.42355027726341    -0.66700173614177    -0.06746427817559    -0.41741258190590    -0.45806394478447    -0.68881607285360    -0.09139443741937    -0.45323662795227
     8.25538168626416    -0.41685168320169    -0.66172723008388    -0.06733393042961    -0.41178063274636    -0.44991863809331    -0.68232687828586    -0.09050131227489    -0.44554155479156
     8.46437869097971    -0.41023821876352    -0.65651486204759    -0.06712940341041    -0.40627840402391    -0.44194826083279    -0.67598628105028    -0.08956329552551    -0.43812746821953
     8.67337569569526    -0.40371395196745    -0.65136301162525    -0.06685934482061    -0.40090284228809    -0.43414943557095    -0.66978529597829    -0.08858826565067    -0.43097793387955
     8.88237270041081    -0.39728218073507    -0.64627025813865    -0.06653149938304    -0.39565082963446    -0.42651878338264    -0.66371586243592    -0.08758310263234    -0.42407783653633
