              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]
     0.08121645260967    47.93379974728276    -0.01852158429104    41.07600913013468    -1.36988315279872
     0.24364935782901    47.93118774950769    -0.05569266145303    42.12225481488233    -3.72446395331137
     0.40608226304835    47.92645261397348    -0.09223255225120    43.69612820704818    -5.25570378978844
     0.56851516826768    47.91515350583733    -0.13384237628997    45.14930375276741    -6.00295125086072
     0.73094807348702    47.90627261542129    -0.16005346014599    46.53010296576092    -6.17684313006998
     0.89338097870636    47.89042362377500    -0.20281787183956    47.41707430664133    -6.23255983133962
     1.05581388392570    47.86740189284932    -0.24197968419253    47.97732047713890    -6.07709375482519
     1.21824678914504    47.83968462559272    -0.26935089964440    48.36057992862469    -5.73812524201392
     1.38067969436437    47.81086709923653    -0.28706384971849    48.67738511442139    -5.31807479487470
     1.54311259958371    47.78390106517278    -0.29952812924892    48.97204289723310    -4.90995974443503
     1.70554550480305    47.76025990753927    -0.30999551760323    49.24372112489657    -4.56063366341322
     1.86797841002239    47.74010206096668    -0.32008793860907    49.48110392143677    -4.27865821561021
     2.03041131524173    47.72280950191645    -0.33031078847152    49.67800753214305    -4.05480938453751
     2.19284422046107    47.70748172194241    -0.34063066297007    49.83459410686137    -3.87559054911500
     2.35527712568040    47.69325221319155    -0.35085201853782    49.95469821115447    -3.72871325322647
     2.51771003089974    47.67943946395854    -0.36079637941291    50.04358249872676    -3.60446100431986
     2.68014293611908    47.66558623477574    -0.37035663477083    50.10672423738990    -3.49559594252081
     2.84257584133842    47.65143811957068    -0.37949150712886    50.14928184014136    -3.39692575302584
     3.00500874655776    47.63689725132331    -0.38820060640643    50.17589018157128    -3.30487859379207
     3.16744165177710    47.62197224601551    -0.39649981863337    50.19058676162221    -3.21715086381795
     3.32987455699643    47.60673474987593    -0.40440409721158    50.19678482478569    -3.13241433327156
     3.49230746221577    47.59128627684245    -0.41191839956102    50.19726971793643    -3.05006190873377
     3.65474036743511    47.57573540306721    -0.41903501714635    50.19421822089177    -2.96998258110745
     3.81717327265445    47.56018372770121    -0.42573501788277    50.18924385874051    -2.89236682242691
     3.97960617787379    47.54471850263223    -0.43199180809635    50.18346621648381    -2.81754813215678
     4.14203908309312    47.52940990652723    -0.43777536874864    50.17759656527224    -2.74588502094802
     4.30447198831246    47.51431127259917    -0.44305624770085    50.17202926877034    -2.67768321405661
     4.46690489353180    47.49946097958445    -0.44780881436296    50.16692901904777    -2.61315322396398
     4.62933779875114    47.48488509171577    -0.45201358555019    50.16230679343239    -2.55239547842680
     4.79177070397048    47.47060014980816    -0.45565862200149    50.15808094916815    -2.49540433379055
     4.95420360918982    47.45661575563952    -0.45874010740793    50.15412292269755    -2.44208313694765
     5.11663651440915    47.44293676732246    -0.46126227064252    50.15028903807640    -2.39226421055790
     5.27906941962849    47.42956504026785    -0.46323682451677    50.14644094255630    -2.34572956308844
     5.44150232484783    47.41650072196916    -0.46468208267332    50.14245741858504    -2.30222981888163
     5.60393523006717    47.40374315008989    -0.46562189263392    50.13824008132369    -2.26150014855039
     5.76636813528651    47.39129142169879    -0.46608449569066    50.13371501468436    -2.22327284256215
     5.92880104050584    47.37914470642597    -0.46610139570935    50.12883189990513    -2.18728667820882
     6.09123394572518    47.36730237129468    -0.46570629494236    50.12356174135187    -2.15329348863401
     6.25366685094452    47.35576397639421    -0.46493413356782    50.11789393185816    -2.12106243194368
     6.41609975616386    47.34452918986990    -0.46382025307003    50.11183312924121    -2.09038245390716
     6.57853266138320    47.33359765981934    -0.46239969124297    50.10539622439768    -2.06106338494434
     6.74096556660254    47.32296887085433    -0.46070660763227    50.09860955356696    -2.03293604141291
     6.90339847182187    47.31264200489526    -0.45877383178788    50.09150642500185    -2.00585162680437
     7.06583137704121    47.30261581841852    -0.45663252375082    50.08412498056479    -1.97968066480421
     7.22826428226055    47.29288854364913    -0.45431193321912    50.07650638427280    -1.95431163769996
     7.39069718747989    47.28345781659407    -0.45183924399785    50.06869331469824    -1.92964946088192
     7.55313009269923    47.27432063230760    -0.44923949006564    50.06072873172030    -1.90561388737176
     7.71556299791856    47.26547332579486    -0.44653553032083    50.05265488611692    -1.88213790930626
     7.87799590313790    47.25691157560919    -0.44374807055714    50.04451254142749    -1.85916620368285
     8.04042880835724    47.24863042682914    -0.44089572194237    50.03634037931221    -1.83665365287677
     8.20286171357658    47.24062432955692    -0.43799508729618    50.02817456245723    -1.81456396098098
     8.36529461879592    47.23288718946127    -0.43506086706566    50.02004843135651    -1.79286837678488
     8.52772752401526    47.22541242681309    -0.43210597883640    50.01199231404573    -1.77154452989079
     8.69016042923459    47.21819304109772    -0.42914168472218    50.00403343001734    -1.75057538065089
     8.85259333445393    47.21122167841747    -0.42617772261921    49.99619587174046    -1.72994828279030
     9.01502623967327    47.20449069957252    -0.42322243766718    49.98850064903574    -1.70965415406130
     9.17745914489261    47.19799224695533    -0.42028291134609    49.98096578334735    -1.68968674971927
     9.33989205011195    47.19171830883391    -0.41736508626429    49.97360644058623    -1.67004203218633
     9.50232495533129    47.18566077999284    -0.41447388508769    49.96643509261326    -1.65071762943423
     9.66475786055062    47.17981151792290    -0.41161332269284    49.95946169885040    -1.63171237483702
     9.82719076576996    47.17416239409422    -0.40878661089064    49.95269390077543    -1.61302592060004
     9.98962367098930    47.16870534002499    -0.40599625536905    49.94613722316379    -1.59465841732752
    10.15205657620864    47.16343238803579    -0.40324414480569    49.93979527700174    -1.57661025236739
    10.31448948142798    47.15833570675783    -0.40053163218667    49.93366996000118    -1.55888183991106
    10.47692238664731    47.15340763153690    -0.39785960856190    49.92776165139799    -1.54147345626828
    10.63935529186665    47.14864068998123    -0.39522856956214    49.92206939857765    -1.52438511419802
    10.80178819708599    47.14402762293338    -0.39263867507308    49.91659109361914    -1.50761647070670
    10.96422110230533    47.13956140124782    -0.39008980242989    49.91132363851425    -1.49116676297221
    11.12665400752467    47.13523523868168    -0.38758159367300    49.90626309822615    -1.47503476807015
    11.28908691274401    47.13104260130235    -0.38511349727308    49.90140484117446    -1.45921878212861
    11.45151981796334    47.12697721377770    -0.38268480478540    49.89674366708550    -1.44371661534290
    11.61395272318268    47.12303306289322    -0.38029468291241    49.89227392236005    -1.42852559969086
    11.77638562840202    47.11920439865134    -0.37794220139192    49.88798960335596    -1.41364260652843
    11.93881853362136    47.11548573328659    -0.37562635709920    49.88388444810512    -1.39906407160747
    12.10125143884070    47.11187183847012    -0.37334609481156    49.87995201712511    -1.38478602569739
    12.26368434406003    47.10835774102599    -0.37110032492526    49.87618576402107    -1.37080412885064
    12.42611724927937    47.10493871735653    -0.36888793850480    49.87257909670388    -1.35711370708223
    12.58855015449871    47.10161028695507    -0.36670781995583    49.86912542967888    -1.34370979008249
    12.75098305971805    47.09836820465915    -0.36455885762583    49.86581822952029    -1.33058714969487
    12.91341596493739    47.09520845386830    -0.36243995243486    49.86265104933176    -1.31774033599837
    13.07584887015673    47.09212723402810    -0.36035002547359    49.85961756977633    -1.30516371817126
    13.23828177537606    47.08912096359501    -0.35828802214186    49.85671159470613    -1.29285150698521
    13.40071468059540    47.08618623939957    -0.35625292151268    49.85392715290056    -1.28079781910645
    13.56314758581474    47.08331990456957    -0.35424372662304    49.85125831147577    -1.26899663641612
    13.72558049103408    47.08051886919659    -0.35225949924896    49.84869964422580    -1.25744198159652
    13.88801339625342    47.07778043939947    -0.35029929146980    49.84624531438919    -1.24612767731805
    14.05044630147275    47.07510170980108    -0.34836228257948    49.84389075656758    -1.23504779269696
    14.21287920669209    47.07248048553409    -0.34644755056897    49.84163000776891    -1.22419610418765
    14.37531211191143    47.06991403018169    -0.34455440117165    49.83945938354611    -1.21356669507987
    14.53774501713077    47.06740043169351    -0.34268198767370    49.83737326708252    -1.20315361134869
    14.70017792235011    47.06493743173264    -0.34082961138935    49.83536785250378    -1.19295074439811
    14.86261082756945    47.06252302008810    -0.33899669167985    49.83343901794686    -1.18295259482599
    15.02504373278878    47.06015546187945    -0.33718235817757    49.83158232605917    -1.17315313048083
    15.18747663800812    47.05783301401527    -0.33538628930318    49.82979424325209    -1.16354683785153
    15.34990954322746    47.05555374590404    -0.33360768819090    49.82807168830004    -1.15412823731518
    15.51234244844680    47.05331655149470    -0.33184608752340    49.82641017413786    -1.14489193570577
    15.67477535366614    47.05111971016198    -0.33010104814514    49.82480719840974    -1.13583242055195
    15.83720825888547    47.04896168284332    -0.32837198491701    49.82326012997368    -1.12694483790313
    15.99964116410481    47.04684157950616    -0.32665851741417    49.82176490283193    -1.11822418669336
    16.16207406932415    47.04475796790106    -0.32496019930769    49.82031937991235    -1.10966514174961
    16.32450697454349    47.04111383583466    -0.32402362762151    49.81834708759000    -1.10324215468246
    16.48693987976283    47.03757688063796    -0.32306989396065    49.81643280197908    -1.09684815381400
    16.64937278498217    47.03414294026913    -0.32210000431852    49.81457427048202    -1.09048471952057
    16.81180569020150    47.03080805277504    -0.32111492630904    49.81276934879403    -1.08415330872975
    16.97423859542084    47.02756844485823    -0.32011559037071    49.81101599471538    -1.07785526204985
    17.13667150064018    47.02442052119885    -0.31910289094864    49.80931226237210    -1.07159181051650
    17.29910440585952    47.02136085447514    -0.31807768765361    49.80765629681481    -1.06536408197530
    17.46153731107886    47.01838617603069    -0.31704080639715    49.80604632896772    -1.05917310711916
    17.62397021629819    47.01549336714098    -0.31599304050206    49.80448067090175    -1.05301982519787
    17.78640312151753    47.01267945083571    -0.31493515178766    49.80295771140865    -1.04690508941661
    17.94883602673687    47.00994158423678    -0.31386787162938    49.80147591185411    -1.04082967203981
    18.11126893195621    47.00727705137511    -0.31279190199242    49.80003380229002    -1.03479426921526
    18.27370183717555    47.00468325645242    -0.31170791643916    49.79862997780766    -1.02879950553353
    18.43613474239488    47.00215771751677    -0.31061656111039    49.79726309511465    -1.02284593833635
    18.59856764761422    46.99969806052301    -0.30951845568011    49.79593186932041    -1.01693406178724
    18.76100055283356    46.99730201375161    -0.30841419428413    49.79463507091543    -1.01106431071716
    18.92343345805290    46.99496740256146    -0.30730434642261    49.79337152293140    -1.00523706425704
    19.08586636327224    46.99269214445388    -0.30618945783660    49.79214009826973    -0.99945264926851
    19.24829926849158    46.99047424442698    -0.30507005135892    49.79093971718718    -0.99371134358391
    19.41073217371092    46.98831179060100    -0.30394662773973    49.78976934492824    -0.98801337906555
    19.57316507893026    46.98620295009671    -0.30281966644701    49.78862798949439    -0.98235894449421
    19.73559798414959    46.98414596515033    -0.30168962644244    49.78751469954138    -0.97674818829590
    19.89803088936893    46.98213914944946    -0.30055694693302    49.78642856239621    -0.97118122111588
    20.06046379458827    46.98018088467591    -0.29942204809891    49.78536870218598    -0.96565811824804
    20.22289669980761    46.97826961724212    -0.29828533179793    49.78433427807155    -0.96017892192761
    20.38532960502695    46.97640385520883    -0.29714718224724    49.78332448257937    -0.95474364349464
    20.54776251024628    46.97458216537271    -0.29600796668265    49.78233854002514    -0.94935226543528
    20.71019541546562    46.97280317051317    -0.29486803599607    49.78137570502381    -0.94400474330762
    20.87262832068496    46.97106554678864    -0.29372772535172    49.78043526108034    -0.93870100755828
    21.03506122590430    46.96936802127300    -0.29258735478142    49.77951651925637    -0.93344096523586
    21.19749413112363    46.96770936962365    -0.29144722975977    49.77861881690808    -0.92822450160688
    21.35992703634297    46.96608841387324    -0.29030764175943    49.77774151649109    -0.92305148167955
    21.52235994156231    46.96450402033763    -0.28916886878738    49.77688400442815    -0.91792175164041
    21.68479284678165    46.96295509763315    -0.28803117590236    49.77604569003606    -0.91283514020872
    21.84722575200099    46.96144059479659    -0.28689481571431    49.77522600450812    -0.90779145991306
    22.00965865722032    46.95995949950205    -0.28576002886606    49.77442439994910    -0.90279050829447
    22.17209156243967    46.95851083636880    -0.28462704449807    49.77364034845938    -0.89783206904014
    22.33452446765900    46.95709366535508    -0.28349608069646    49.77287334126565    -0.89291591305154
    22.49695737287834    46.95570708023268    -0.28236734492511    49.77212288789531    -0.88804179945055
    22.65939027809768    46.95435020713782    -0.28124103444206    49.77138851539216    -0.88320947652708
    22.82182318331702    46.95302220319403    -0.28011733670090    49.77066976757110    -0.87841868263131
    22.98425608853636    46.95172225520284    -0.27899642973753    49.76996620430945    -0.87366914701382
    23.14668899375570    46.95044957839856    -0.27787848254285    49.76927740087309    -0.86896059061620
    23.30912189897503    46.94920341526367    -0.27676365542165    49.76860294727521    -0.86429272681516
    23.47155480419437    46.94798303440129    -0.27565210033844    49.76794244766614    -0.85966526212251
    23.63398770941371    46.94678772946180    -0.27454396125039    49.76729551975242    -0.85507789684365
    23.79642061463305    46.94561681812049    -0.27343937442798    49.76666179424343    -0.85053032569662
    23.95885351985239    46.94446964110364    -0.27233846876368    49.76604091432429    -0.84602223839419
    24.12128642507172    46.94334556126030    -0.27124136606914    49.76543253515352    -0.84155332019077
    24.28371933029106    46.94224396267740    -0.27014818136125    49.76483632338408    -0.83712325239629
    24.44615223551040    46.94116424983589    -0.26905902313748    49.76425195670668    -0.83273171285880
    24.60858514072974    46.94010584680574    -0.26797399364080    49.76367912341406    -0.82837837641749
    24.77101804594908    46.93906819647774    -0.26689318911466    49.76311752198527    -0.82406291532792
    24.93345095116841    46.93805075983027    -0.26581670004831    49.76256686068877    -0.81978499966082
    25.09588385638775    46.93705301522911    -0.26474461141280    49.76202685720353    -0.81554429767610
    25.25831676160709    46.93607445775876    -0.26367700288805    49.76149723825708    -0.81134047617329
    25.42074966682643    46.93511459858350    -0.26261394908123    49.76097773927971    -0.80717320081997
    25.58318257204577    46.93417296433677    -0.26155551973684    49.76046810407399    -0.80304213645904
