              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.48141935621061    -0.02904059441419     0.12954616077367    -0.07656338187664
     0.24364935782901     0.46508402863121    -0.07973745441376     0.09864301497829    -0.11170630870397
     0.40608226304835     0.43972052473447    -0.12042344537956     0.07351338665938    -0.13381195319426
     0.56851516826768     0.41046915119559    -0.15150600781293     0.05359695292778    -0.14752664103274
     0.73094807348702     0.38047276011622    -0.17511618185834     0.03834231061786    -0.15642052619013
     0.89338097870636     0.34963077139570    -0.19137364455807     0.02677805430448    -0.16193718402468
     1.05581388392570     0.32083286550543    -0.20160029841984     0.01804618372125    -0.16548873372735
     1.21824678914504     0.29488783271781    -0.20766885970490     0.01145846229546    -0.16772032309883
     1.38067969436437     0.27153712404623    -0.21089047288765     0.00650817352317    -0.16892824125706
     1.54311259958371     0.25040969152476    -0.21203756212691     0.00282372792152    -0.16931457157923
     1.70554550480305     0.23126489802604    -0.21160404524289     0.00012483664045    -0.16905375772237
     1.86797841002239     0.21395507175485    -0.20996499014182    -0.00180583112692    -0.16829559453905
     2.03041131524173     0.19835707039159    -0.20743393088599    -0.00313955615561    -0.16716051871855
     2.19284422046107     0.18433775264584    -0.20427373803594    -0.00401216268038    -0.16574011400472
     2.35527712568040     0.17174881836073    -0.20069655349302    -0.00453136257569    -0.16410188794673
     2.51771003089974     0.16043483657172    -0.19686576933159    -0.00478231935793    -0.16229536051905
     2.68014293611908     0.15024351133013    -0.19290178574154    -0.00483208393538    -0.16035755990072
     2.84257584133842     0.14103348056876    -0.18888984630607    -0.00473320310396    -0.15831720317128
     3.00500874655776     0.13267865210218    -0.18488811500485    -0.00452666482953    -0.15619754072700
     3.16744165177710     0.12506964133157    -0.18093487407248    -0.00424429177181    -0.15401813172676
     3.32987455699643     0.11811326655829    -0.17705438350609    -0.00391067259783    -0.15179587380472
     3.49230746221577     0.11173096187201    -0.17326135668513    -0.00354470837148    -0.14954556378704
     3.65474036743511     0.10585673447717    -0.16956421252213    -0.00316084193272    -0.14728019194748
     3.81717327265445     0.10043506630883    -0.16596733877137    -0.00277002928929    -0.14501110246315
     3.97960617787379     0.09541898390454    -0.16247260518505    -0.00238050355099    -0.14274809928285
     4.14203908309312     0.09076839898619    -0.15908033580485    -0.00199837371077    -0.14049953933997
     4.30447198831246     0.08644874596629    -0.15578990911625    -0.00162809309866    -0.13827243184141
     4.46690489353180     0.08242989935419    -0.15260011370992    -0.00127282565258    -0.13607254887678
     4.62933779875114     0.07868533324427    -0.14950935101061    -0.00093473245141    -0.13390454562929
     4.79177070397048     0.07519147845695    -0.14651574766260    -0.00061519618568    -0.13177208577169
     4.95420360918982     0.07192723431707    -0.14361721809263    -0.00031499736359    -0.12967796695456
     5.11663651440915     0.06887359753596    -0.14081150211508    -0.00003445295039    -0.12762424200050
     5.27906941962849     0.06601337753658    -0.13809619174901     0.00022647429093    -0.12561233243973
     5.44150232484783     0.06333097438480    -0.13546875457404     0.00046808938877    -0.12364313219500
     5.60393523006717     0.06081220149829    -0.13292655681638     0.00069089676345    -0.12171710024453
     5.76636813528651     0.05844414022082    -0.13046688703213     0.00089554604467    -0.11983434189895
     5.92880104050584     0.05621501717401    -0.12808698013404     0.00108278915642    -0.11799467896354
     6.09123394572518     0.05411409813740    -0.12578404103910     0.00125344637540    -0.11619770943551
     6.25366685094452     0.05213159425563    -0.12355526716566     0.00140837956419    -0.11444285765322
     6.41609975616386     0.05025857779504    -0.12139786913397     0.00154847115993    -0.11272941593432
     6.57853266138320     0.04848690563229    -0.11930908921425     0.00167460779610    -0.11105657877236
     6.74096556660254     0.04680914928823    -0.11728621726539     0.00178766765803    -0.10942347062470
     6.90339847182187     0.04521853072059    -0.11532660408676     0.00188851085243    -0.10782916827175
     7.06583137704121     0.04370886333046    -0.11342767222535     0.00197797221100    -0.10627271861351
     7.22826428226055     0.04227449778341    -0.11158692439365     0.00205685605446    -0.10475315269463
     7.39069718747989     0.04091027232264    -0.10980194969932     0.00212593253580    -0.10326949662433
     7.55313009269923     0.03961146729335    -0.10807042792949     0.00218593524835    -0.10182077997366
     7.71556299791856     0.03837376361750    -0.10639013214481     0.00223755984295    -0.10040604214013
     7.87799590313790     0.03719320496505    -0.10475892983050     0.00228146344404    -0.09902433708237
     8.04042880835724     0.03606616337389    -0.10317478284709     0.00231826469291    -0.09767473676810
     8.20286171357658     0.03498930807149    -0.10163574639558     0.00234854427663    -0.09635633360410
     8.36529461879592     0.03395957725791    -0.10013996719901     0.00237284582764    -0.09506824207872
     8.52772752401526     0.03297415261377    -0.09868568107056     0.00239167709967    -0.09380959979175
     8.69016042923459     0.03203043630685    -0.09727121002255     0.00240551134302    -0.09257956802014
     8.85259333445393     0.03112603027891    -0.09589495904161     0.00241478881736    -0.09137733192917
     9.01502623967327     0.03025871760744    -0.09455541264102     0.00241991839189    -0.09020210052314
     9.17745914489261     0.02942644574856    -0.09325113127890     0.00242127919268    -0.08905310640294
     9.33989205011195     0.02862731148020    -0.09198074771525     0.00241922226552    -0.08792960538547
     9.50232495533129     0.02785954737855    -0.09074296336796     0.00241407222930    -0.08683087602772
     9.66475786055062     0.02712150967371    -0.08953654471350     0.00240612890083    -0.08575621908539
     9.82719076576996     0.02641166734332    -0.08836031976877     0.00239566887624    -0.08470495693154
     9.98962367098930     0.02572859231590    -0.08721317468128     0.00238294705834    -0.08367643295203
    10.15205657620864     0.02507095066696    -0.08609405044693     0.00236819812232    -0.08267001093110
    10.31448948142798     0.02443749470265    -0.08500193976934     0.00235163791443    -0.08168507443651
    10.47692238664731     0.02382705583582    -0.08393588406901     0.00233346478075    -0.08072102621078
    10.63935529186665     0.02323853816924    -0.08289497064661     0.00231386082422    -0.07977728757296
    10.80178819708599     0.02267091270942    -0.08187833000167     0.00229299309007    -0.07885329783364
    10.96422110230533     0.02212321214286    -0.08088513330563     0.00227101468009    -0.07794851372606
    11.12665400752467     0.02159452611359    -0.07991459002555     0.00224806579733    -0.07706240885277
    11.28908691274401     0.02108399694785    -0.07896594569407     0.00222427472355    -0.07619447314949
    11.45151981796334     0.02059081577756    -0.07803847981989     0.00219975873146    -0.07534421236576
    11.61395272318268     0.02011421901976    -0.07713150393230     0.00217462493500    -0.07451114756181
    11.77638562840202     0.01965348517393    -0.07624435975285     0.00214897108039    -0.07369481462172
    11.93881853362136     0.01920793190359    -0.07537641748739     0.00212288628108    -0.07289476378227
    12.10125143884070     0.01877691337206    -0.07452707423075     0.00209645169973    -0.07211055917632
    12.26368434406003     0.01835981780614    -0.07369575247762     0.00206974118032    -0.07134177839101
    12.42611724927937     0.01795606526418    -0.07288189873234     0.00204282183347    -0.07058801203963
    12.58855015449871     0.01756510558755    -0.07208498221117     0.00201575457805    -0.06984886334674
    12.75098305971805     0.01718641651783    -0.07130449362968     0.00198859464151    -0.06912394774589
    12.91341596493739     0.01681950196129    -0.07053994407328     0.00196139202294    -0.06841289249044
    13.07584887015673     0.01646389039228    -0.06979086393098     0.00193419191821    -0.06771533627340
    13.23828177537606     0.01611913336597    -0.06905680193037     0.00190703511872    -0.06703092886710
    13.40071468059540     0.01578480417097    -0.06833732414883     0.00187995836176    -0.06635933075104
    13.56314758581474     0.01546049651587    -0.06763201329834     0.00185299469650    -0.06570021280711
    13.72558049103408     0.01514582343760    -0.06694046758661     0.00182617372382    -0.06505325589802
    13.88801339625342     0.01484041606384    -0.06626230059151     0.00179952201641    -0.06441815071198
    14.05044630147275     0.01454392279376    -0.06559713944876     0.00177306314050    -0.06379459715904
    14.21287920669209     0.01425600812952    -0.06494462583832     0.00174681826769    -0.06318230449298
    14.37531211191143     0.01397635193285    -0.06430441323047     0.00172080590604    -0.06258099049354
    14.53774501713077     0.01370464865669    -0.06367616846741     0.00169504263144    -0.06199038165916
    14.70017792235011     0.01344060622471    -0.06305956970325     0.00166954286648    -0.06141021271444
