              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]
     0.08121645260967     0.27214152147789    -0.01084063496246     0.72636652396116    -0.05923665147741
     0.24364935782901     0.26774297086070    -0.03120066447334     0.69411567637768    -0.16592415561564
     0.40608226304835     0.26078516376561    -0.04884354605797     0.64697865762558    -0.24941298204589
     0.56851516826768     0.25241708934882    -0.06358267072144     0.59769075621147    -0.31354432140704
     0.73094807348702     0.24497221172378    -0.07685630674981     0.55452104562526    -0.36741410637135
     0.89338097870636     0.23583854820278    -0.08819043005670     0.50920254267285    -0.41480132545889
     1.05581388392570     0.22738892468254    -0.09769847463381     0.46481403550958    -0.45454581493042
     1.21824678914504     0.22006771414553    -0.10635945641388     0.42292233453092    -0.48802281184618
     1.38067969436437     0.21325063441454    -0.11477682498234     0.38345406810229    -0.51665662813193
     1.54311259958371     0.20629189527406    -0.12300225274875     0.34608266806152    -0.54138294379864
     1.70554550480305     0.19891864904139    -0.13077358697111     0.31060861579812    -0.56284288938455
     1.86797841002239     0.19121185152332    -0.13782580801879     0.27690700702595    -0.58154780625725
     2.03041131524173     0.18340512658455    -0.14404957956028     0.24484225444593    -0.59790542151149
     2.19284422046107     0.17571448591656    -0.14947973249464     0.21426442414336    -0.61221304516205
     2.35527712568040     0.16827360274213    -0.15422114691257     0.18503937276889    -0.62467836409271
     2.51771003089974     0.16113968784445    -0.15839014441331     0.15706609479017    -0.63545502027239
     2.68014293611908     0.15432084327477    -0.16208728385301     0.13027593648188    -0.64467136826309
     2.84257584133842     0.14780026384992    -0.16539069782097     0.10462357385826    -0.65244647076745
     3.00500874655776     0.14155167484657    -0.16835818336524     0.08007737360991    -0.65889646057210
     3.16744165177710     0.13554764100246    -0.17103159536674     0.05661209139211    -0.66413570970306
     3.32987455699643     0.12976348261343    -0.17344105292792     0.03420422845295    -0.66827587988143
     3.49230746221577     0.12417880742291    -0.17560833853398     0.01282945075667    -0.67142446541368
     3.65474036743511     0.11877782349926    -0.17754951779024    -0.00753862452280    -0.67368350013162
     3.81717327265445     0.11354903800838    -0.17927694027365    -0.02692880594517    -0.67514862571630
     3.97960617787379     0.10848464672431    -0.18080075407835    -0.04537221544191    -0.67590852679147
     4.14203908309312     0.10357977961402    -0.18213001784360    -0.06290190341809    -0.67604468133726
     4.30447198831246     0.09883170837058    -0.18327346564496    -0.07955233067398    -0.67563136736355
