              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.43998300484004    -0.02243020241813     0.11346625023003    -0.02039713793279
     0.24364935782901     0.42955271864400    -0.06529550325749     0.10166941808310    -0.05649316327004
     0.40608226304835     0.41091568468214    -0.10285173083484     0.08489535819985    -0.08353779819068
     0.56851516826768     0.38444303837991    -0.13352012116299     0.06766743538563    -0.10338135319430
     0.73094807348702     0.36058022175147    -0.15511532932038     0.05255558109888    -0.11649932577551
     0.89338097870636     0.33000388444619    -0.17178005174556     0.03931153702883    -0.12778012701088
     1.05581388392570     0.30178002676150    -0.18022170876147     0.02699663235512    -0.13542610822925
     1.21824678914504     0.27987043169421    -0.18312482539506     0.01699826215596    -0.14010315893489
     1.38067969436437     0.26300411593481    -0.18504199337172     0.00932615740811    -0.14286630458015
     1.54311259958371     0.24772642994721    -0.18784957322396     0.00366111872982    -0.14443215376553
     1.70554550480305     0.23213019866846    -0.19064260251364    -0.00038848381567    -0.14527686359420
     1.86797841002239     0.21631311076711    -0.19233212337331    -0.00319820885382    -0.14569129508766
     2.03041131524173     0.20098072639827    -0.19258237047096    -0.00509173852974    -0.14583279493206
     2.19284422046107     0.18667441938821    -0.19153201554493    -0.00632924667447    -0.14577191073288
     2.35527712568040     0.17364714825752    -0.18947178419014    -0.00710632000616    -0.14552973333051
     2.51771003089974     0.16194143862691    -0.18669479251119    -0.00756094024151    -0.14510596125747
     2.68014293611908     0.15148281322798    -0.18344723142466    -0.00778630399123    -0.14449693236124
     2.84257584133842     0.14214575995671    -0.17992001776892    -0.00784467400008    -0.14370408969935
     3.00500874655776     0.13379182265477    -0.17625506273712    -0.00777849281626    -0.14273590309984
     3.16744165177710     0.12628809514862    -0.17255532621617    -0.00761783574426    -0.14160670465985
     3.32987455699643     0.11951415204786    -0.16889401398391    -0.00738496745199    -0.14033465903265
     3.49230746221577     0.11336339726850    -0.16532128987665    -0.00709704431161    -0.13893984461973
     3.65474036743511     0.10774262683005    -0.16186869445057    -0.00676772701173    -0.13744274212827
     3.81717327265445     0.10257162034989    -0.15855234598628    -0.00640816405121    -0.13586315661576
     3.97960617787379     0.09778307268258    -0.15537598288164    -0.00602760756148    -0.13421951428445
     4.14203908309312     0.09332241126163    -0.15233431917233    -0.00563381040681    -0.13252845607023
     4.30447198831246     0.08914699816073    -0.14941654776731    -0.00523329170224    -0.13080465293129
