              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.43749405285954    -0.02245430822186     0.11507360531144    -0.02047997065690
     0.24364935782901     0.42646136881231    -0.06495631900165     0.10356058134900    -0.05720892243200
     0.40608226304835     0.40712531215137    -0.10129266042417     0.08633654356951    -0.08535635800622
     0.56851516826768     0.38191106013691    -0.12963590083106     0.06783235517559    -0.10538246128734
     0.73094807348702     0.35789288462385    -0.15057215597489     0.05157791475356    -0.11912085575487
     0.89338097870636     0.33141467360350    -0.16541684630648     0.03710077607417    -0.12841351715540
     1.05581388392570     0.30751840851559    -0.17532634892472     0.02542760724707    -0.13455531005272
     1.21824678914504     0.28664626508213    -0.18249266025327     0.01652826921251    -0.13869881610019
     1.38067969436437     0.26747053486902    -0.18796485965320     0.00984192528342    -0.14160525159305
     1.54311259958371     0.24908269617323    -0.19188020368363     0.00479627489894    -0.14369251548158
     1.70554550480305     0.23133116425035    -0.19410846514836     0.00096172407290    -0.14517051199624
     1.86797841002239     0.21449872630787    -0.19465553327269    -0.00195474406302    -0.14614470191849
     2.03041131524173     0.19892522647870    -0.19374494774239    -0.00415131214474    -0.14667670428852
     2.19284422046107     0.18481101383044    -0.19172198645635    -0.00576815792606    -0.14681425266921
     2.35527712568040     0.17218696062513    -0.18894148913120    -0.00691173634744    -0.14660282492009
     2.51771003089974     0.16096090816183    -0.18570240884616    -0.00766844405739    -0.14608808226098
     2.68014293611908     0.15097659914239    -0.18222715709708    -0.00811140218270    -0.14531479089127
     2.84257584133842     0.14205882231050    -0.17866669401323    -0.00830349930664    -0.14432509144266
     3.00500874655776     0.13404039179985    -0.17511552622966    -0.00829873342223    -0.14315721536478
     3.16744165177710     0.12677492433964    -0.17162772615943    -0.00814295721406    -0.14184486383726
     3.32987455699643     0.12014073188950    -0.16823033858321    -0.00787452246768    -0.14041712663357
     3.49230746221577     0.11403998347665    -0.16493340488184    -0.00752498695564    -0.13889874511423
     3.65474036743511     0.10839575236291    -0.16173701305750    -0.00711989489467    -0.13731055229577
     3.81717327265445     0.10314838638999    -0.15863606683763    -0.00667958893117    -0.13566997502037
     3.97960617787379     0.09825191418243    -0.15562339639260    -0.00622000533546    -0.13399152993447
     4.14203908309312     0.09367080993239    -0.15269168030516    -0.00575341526166    -0.13228727793512
     4.30447198831246     0.08937724680629    -0.14983451950178    -0.00528908972562    -0.13056722283027
     4.46690489353180     0.08534887379499    -0.14704691732359    -0.00483387860764    -0.12883965191231
     4.62933779875114     0.08156709847631    -0.14432536353952    -0.00439270308567    -0.12711142219274
     4.79177070397048     0.07801582560306    -0.14166767815727    -0.00396896659951    -0.12538819878021
     4.95420360918982     0.07468058160174    -0.13907273377802    -0.00356489253387    -0.12367465239721
     5.11663651440915     0.07154794661878    -0.13654014098394    -0.00318179806755    -0.12197462277242
     5.27906941962849     0.06860521704028    -0.13406995084453    -0.00282031374237    -0.12029125381816
     5.44150232484783     0.06584022982365    -0.13166240404756    -0.00248055772046    -0.11862710563613
     5.60393523006717     0.06324129225531    -0.12931773819714    -0.00216227278267    -0.11698424753545
