              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.44748145093780    -0.02522446741245     0.11616905423501    -0.02207648983786
     0.24364935782901     0.43339715571983    -0.07216732843980     0.10156484820980    -0.06026465465666
     0.40608226304835     0.40948103477673    -0.11077962497983     0.08124319579150    -0.08617698672843
     0.56851516826768     0.37889046322134    -0.13702189300045     0.06190639235121    -0.10216828638519
     0.73094807348702     0.35366393417940    -0.15825115334079     0.05081353150667    -0.11161255960674
     0.89338097870636     0.32228237705040    -0.16798482525283     0.04032979413568    -0.12329787359213
     1.05581388392570     0.29844975182198    -0.17137346980909     0.02966274554410    -0.13303629522082
     1.21824678914504     0.28228668292782    -0.17479421506837     0.01997417264432    -0.13952087129001
     1.38067969436437     0.26886602040671    -0.18047056492562     0.01187240433287    -0.14332939765340
     1.54311259958371     0.25431535618753    -0.18737452992865     0.00551431420514    -0.14536531390091
     1.70554550480305     0.23755087373970    -0.19328659054591     0.00078337423921    -0.14635429271472
     1.86797841002239     0.21957520198190    -0.19665887830371    -0.00257661969132    -0.14675298190285
     2.03041131524173     0.20194665335533    -0.19720802649244    -0.00486199838914    -0.14680191439905
     2.19284422046107     0.18578550152981    -0.19548175572265    -0.00634704043128    -0.14660909582738
     2.35527712568040     0.17157129016705    -0.19226172434412    -0.00725637816317    -0.14621655151259
     2.51771003089974     0.15932530571889    -0.18822802555681    -0.00776075180946    -0.14563997195417
     2.68014293611908     0.14883659006766    -0.18386443499240    -0.00798391498254    -0.14488792025868
     2.84257584133842     0.13981481925934    -0.17947627764754    -0.00801273557493    -0.14396950977043
     3.00500874655776     0.13197024308338    -0.17523736283768    -0.00790686036071    -0.14289667371161
     3.16744165177710     0.12504786882896    -0.17123302741527    -0.00770673967380    -0.14168417690011
     3.32987455699643     0.11883807625395    -0.16749193000991    -0.00743980344245    -0.14034878604958
     3.49230746221577     0.11317650726608    -0.16400796274141    -0.00712494633750    -0.13890823304253
     3.65474036743511     0.10793954774036    -0.16075520970116    -0.00677561782078    -0.13738026605947
     3.81717327265445     0.10303820604960    -0.15769827334891    -0.00640184631343    -0.13578191121727
     3.97960617787379     0.09841158345417    -0.15479940554026    -0.00601150053505    -0.13412897026968
     4.14203908309312     0.09402049832954    -0.15202325410090    -0.00561103593181    -0.13243572865631
     4.30447198831246     0.08984160835357    -0.14933971632636    -0.00520591288128    -0.13071482846973
     4.46690489353180     0.08586228292273    -0.14672527893992    -0.00480081836061    -0.12897725926176
     4.62933779875114     0.08207639390785    -0.14416320772979    -0.00439977880539    -0.12723242637666
     4.79177070397048     0.07848109171960    -0.14164294855202    -0.00400621924668    -0.12548826593134
     4.95420360918982     0.07507453086462    -0.13915907470347    -0.00362300093737    -0.12375138412257
     5.11663651440915     0.07185442745336    -0.13671005828734    -0.00325245450771    -0.12202720568917
     5.27906941962849     0.06881728343653    -0.13429706719513    -0.00289641621536    -0.12032012156843
     5.44150232484783     0.06595809941332    -0.13192291190977    -0.00255626937259    -0.11863362957753
     5.60393523006717     0.06327041153162    -0.12959120050531    -0.00223299022417    -0.11697046455701
     5.76636813528651     0.06074651703620    -0.12730571222906    -0.00192719638165    -0.11533271616788
     5.92880104050584     0.05837778729530    -0.12506997035113    -0.00163919571924    -0.11372193374139
