              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.43662083992487    -0.02220735471117     0.11509163108042    -0.02120599020515
     0.24364935782901     0.42585764056000    -0.06425752808239     0.10239326849402    -0.05819673906607
     0.40608226304835     0.40695589835646    -0.10042522430719     0.08412304445520    -0.08537381061319
     0.56851516826768     0.38253171588826    -0.12867842303931     0.06652097898927    -0.10398650451372
     0.73094807348702     0.35832108614790    -0.15060799841066     0.04972341695151    -0.11696897335650
     0.89338097870636     0.33166281601008    -0.16541779024682     0.03784193595706    -0.12556052791371
     1.05581388392570     0.30777309645435    -0.17507267606040     0.02812837429027    -0.13271964790802
     1.21824678914504     0.28702038165943    -0.18211811486277     0.01937624360883    -0.13860505366299
     1.38067969436437     0.26801668627890    -0.18766405140247     0.01172000649901    -0.14285754386896
     1.54311259958371     0.24977452711146    -0.19180844347727     0.00547000948761    -0.14550942040288
     1.70554550480305     0.23207203197186    -0.19434313422741     0.00069719003997    -0.14688814390205
     1.86797841002239     0.21516340535977    -0.19518437750511    -0.00274259106040    -0.14738336933675
     2.03041131524173     0.19941153244340    -0.19448730406661    -0.00509298295619    -0.14731904345303
     2.19284422046107     0.18506643391078    -0.19256999654836    -0.00661078215392    -0.14691793760135
     2.35527712568040     0.17220645705920    -0.18979445503423    -0.00752168377928    -0.14631201141039
     2.51771003089974     0.16077162492577    -0.18648377838586    -0.00800495624876    -0.14556781034127
     2.68014293611908     0.15062203957558    -0.18288791639591    -0.00819378686635    -0.14471187677453
     2.84257584133842     0.14158724311324    -0.17918183074525    -0.00818252715061    -0.14375046105000
     3.00500874655776     0.13349776608749    -0.17547821208721    -0.00803582632939    -0.14268251003641
     3.16744165177710     0.12620139122099    -0.17184360504838    -0.00779712370101    -0.14150695977216
     3.32987455699643     0.11956929287910    -0.16831287273554    -0.00749548367467    -0.14022598045597
     3.49230746221577     0.11349644941097    -0.16490046290381    -0.00715060561390    -0.13884573193872
     3.65474036743511     0.10789926950358    -0.16160852402423    -0.00677624744834    -0.13737581929437
     3.81717327265445     0.10271216234002    -0.15843244955162    -0.00638243671888    -0.13582823217496
     3.97960617787379     0.09788397644457    -0.15536449558442    -0.00597683260888    -0.13421621938749
     4.14203908309312     0.09337475239950    -0.15239602239279    -0.00556553240155    -0.13255331874375
     4.30447198831246     0.08915296777566    -0.14951878477888    -0.00515353460055    -0.13085262085687
     4.46690489353180     0.08519331161884    -0.14672558470489    -0.00474500071733    -0.12912626903903
     4.62933779875114     0.08147495559636    -0.14401051224041    -0.00434340512782    -0.12738516234031
     4.79177070397048     0.07798025745444    -0.14136893548755    -0.00395162634365    -0.12563881761725
     4.95420360918982     0.07469382188261    -0.13879735143389    -0.00357200988466    -0.12389534721007
