              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]
     0.08121645260967     0.27068539974697    -0.01039580062287     0.72367679769224    -0.05776612167006
     0.24364935782901     0.26682542682437    -0.03010315165349     0.69387033282123    -0.16310278270724
     0.40608226304835     0.26056492966650    -0.04754228319475     0.64881699432664    -0.24778585743334
     0.56851516826768     0.25297193277514    -0.06259324214122     0.60009926697029    -0.31419384317624
     0.73094807348702     0.24542206112093    -0.07608821492027     0.55434590024904    -0.36905744589592
     0.89338097870636     0.23684769607587    -0.08782624896051     0.50839101241121    -0.41551372806436
     1.05581388392570     0.22853479178703    -0.09797093278272     0.46424668042353    -0.45442382158690
     1.21824678914504     0.22078308951080    -0.10713558474425     0.42267548803357    -0.48755371540154
     1.38067969436437     0.21330290364039    -0.11569888286720     0.38344029716266    -0.51616049883863
     1.54311259958371     0.20579841788848    -0.12371719627556     0.34623569064693    -0.54101163545100
     1.70554550480305     0.19817700771971    -0.13109855448802     0.31086745692689    -0.56265993413319
     1.86797841002239     0.19050648488250    -0.13777026986852     0.27719355697770    -0.58155434580904
     2.03041131524173     0.18290437713492    -0.14373385709104     0.24508237102993    -0.59805315481751
     2.19284422046107     0.17546747572948    -0.14904509736724     0.21441366363652    -0.61243164081551
     2.35527712568040     0.16825261926204    -0.15378011147814     0.18508814010016    -0.62490308815021
     2.51771003089974     0.16128333234384    -0.15801346554293     0.15702963728560    -0.63564139846712
     2.68014293611908     0.15456226758962    -0.16180924680552     0.13018109821072    -0.64479732643912
     2.84257584133842     0.14808134630260    -0.16521949733304     0.10449867634221    -0.65250779300196
     3.00500874655776     0.14182820518053    -0.16828559688927     0.07994648020038    -0.65890043366896
     3.16744165177710     0.13578977791344    -0.17104037805016     0.05649272129453    -0.66409547790666
     3.32987455699643     0.12995408151544    -0.17351013595281     0.03410719549475    -0.66820633587241
     3.49230746221577     0.12431097516138    -0.17571631557440     0.01275977991580    -0.67133965152271
     3.65474036743511     0.11885234728970    -0.17767687103592    -0.00758036718192    -0.67359519427713
