              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]
     0.08121645260967     0.26945088802052    -0.01002644329382     0.72225633710143    -0.05668476707071
     0.24364935782901     0.26603014336362    -0.02916952977563     0.69453845942976    -0.16109495731237
     0.40608226304835     0.26034694701485    -0.04640074174934     0.65114244783577    -0.24729629470804
     0.56851516826768     0.25346614863179    -0.06169853595063     0.60266316275913    -0.31596753120426
     0.73094807348702     0.24577401595650    -0.07528177017415     0.55332456437852    -0.37174800994994
     0.89338097870636     0.23791947310951    -0.08736055761269     0.50704926817446    -0.41661472260723
     1.05581388392570     0.22985263079630    -0.09826542299480     0.46346660076296    -0.45460876793731
     1.21824678914504     0.22161071175643    -0.10805715310458     0.42209060337426    -0.48749290713251
     1.38067969436437     0.21335933986596    -0.11677619025912     0.38282988669526    -0.51604037119016
     1.54311259958371     0.20525264909420    -0.12453536658488     0.34563696883309    -0.54084469136392
     1.70554550480305     0.19737239425358    -0.13147964840941     0.31037761597573    -0.56244825503598
     1.86797841002239     0.18974061475929    -0.13774069633103     0.27686581562804    -0.58131235665390
     2.03041131524173     0.18234847484374    -0.14342018595622     0.24491788502048    -0.59780035578428
     2.19284422046107     0.17517698079826    -0.14859095401292     0.21438258772866    -0.61218786072339
     2.35527712568040     0.16820775553570    -0.15330404243074     0.18514903447353    -0.62468541836432
     2.51771003089974     0.16142726357789    -0.15759608833154     0.15714185328644    -0.63546160231337
     2.68014293611908     0.15482747341202    -0.16149518277099     0.13031138479855    -0.64466066731554
     2.84257584133842     0.14840489121312    -0.16502486801030     0.10462366524279    -0.65241361886151
     3.00500874655776     0.14215909078136    -0.16820654035128     0.08005244002854    -0.65884390334367
     3.16744165177710     0.13609131574677    -0.17106069698075     0.05657377893645    -0.66406957087872
     3.32987455699643     0.13020338783367    -0.17360744294941     0.03416298713463    -0.66820353346240
     3.49230746221577     0.12449696508581    -0.17586658063244     0.01279319446571    -0.67135303569110
     3.65474036743511     0.11897310487777    -0.17785750145248    -0.00756499090132    -0.67361898058668
     3.81717327265445     0.11363205640411    -0.17959901392928    -0.02694324437103    -0.67509541248763
     3.97960617787379     0.10847320774706    -0.18110917992248    -0.04537502604635    -0.67586925360937
