              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.42986180296291    -0.02004059500709     0.13956845108395    -0.03386690454851
     0.24364935782901     0.42158664722476    -0.05839519338981     0.10652209712215    -0.08405500553487
     0.40608226304835     0.40673138487128    -0.09284133182565     0.06825076922376    -0.10351660098256
     0.56851516826768     0.38811045417859    -0.12312286829808     0.03738490196128    -0.10711454790746
     0.73094807348702     0.36322311431142    -0.14728170891016     0.04229587033528    -0.08332398611209
     0.89338097870636     0.33987228854404    -0.16668490886517     0.05383714272850    -0.10854820253921
     1.05581388392570     0.31468303684978    -0.18128697261887     0.04118350245685    -0.13760153545717
     1.21824678914504     0.28871467622084    -0.19033845102673     0.02368822120269    -0.14945564648319
     1.38067969436437     0.26444959334855    -0.19447660460896     0.01016972180254    -0.15111329910509
     1.54311259958371     0.24327602686037    -0.19529924965605     0.00123643049661    -0.14892867906436
     1.70554550480305     0.22527866442797    -0.19431361504810    -0.00400758103489    -0.14614628853354
     1.86797841002239     0.20990696227127    -0.19250793141468    -0.00654715682954    -0.14411093758128
     2.03041131524173     0.19649417926456    -0.19039739136706    -0.00732175872597    -0.14315601066550
     2.19284422046107     0.18448565047360    -0.18819079989280    -0.00716951348400    -0.14310804398344
     2.35527712568040     0.17349407253511    -0.18593242699375    -0.00672244227587    -0.14357693199275
     2.51771003089974     0.16328200670287    -0.18359529638991    -0.00634743946578    -0.14414761298340
     2.68014293611908     0.15372237547146    -0.18113562681666    -0.00617804953610    -0.14450045957893
     2.84257584133842     0.14475827002741    -0.17852068395062    -0.00620119052038    -0.14445576937943
     3.00500874655776     0.13637005573919    -0.17573928960612    -0.00634252891831    -0.14395865210169
     3.16744165177710     0.12855204173651    -0.17280182878243    -0.00652123641687    -0.14303754209354
     3.32987455699643     0.12129826258569    -0.16973494268784    -0.00667412055123    -0.14176305366895
     3.49230746221577     0.11459556602092    -0.16657459712710    -0.00676079238529    -0.14021862738417
     3.65474036743511     0.10842173958772    -0.16335976294573    -0.00676054668029    -0.13848369828904
     3.81717327265445     0.10274656890751    -0.16012772458963    -0.00666711181111    -0.13662602150890
     3.97960617787379     0.09753420948153    -0.15691119498243    -0.00648384818707    -0.13469950677325
     4.14203908309312     0.09274581751395    -0.15373696354230    -0.00622007526281    -0.13274488974268
     4.30447198831246     0.08834186691779    -0.15062564473921    -0.00588845617579    -0.13079159996626
     4.46690489353180     0.08428392046775    -0.14759210724400    -0.00550318020258    -0.12885993243125
     4.62933779875114     0.08053582818515    -0.14464625183708    -0.00507870451245    -0.12696309307254
     4.79177070397048     0.07706442843457    -0.14179390963224    -0.00462888665165    -0.12510895026885
     4.95420360918982     0.07383986348488    -0.13903772132446    -0.00416640018401    -0.12330145926488
     5.11663651440915     0.07083562116931    -0.13637792409595    -0.00370236591740    -0.12154178755220
     5.27906941962849     0.06802839760822    -0.13381301629201    -0.00324615338580    -0.11982918971938
     5.44150232484783     0.06539785445671    -0.13134029595119    -0.00280531816809    -0.11816168078211
     5.60393523006717     0.06292632369201    -0.12895628304233    -0.00238564554314    -0.11653654942850
     5.76636813528651     0.06059849596172    -0.12665704126309    -0.00199127341226    -0.11495074346449
     5.92880104050584     0.05840111549045    -0.12443841676158    -0.00162486942158    -0.11340115202159
