              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]
     0.08121645260967     0.26995601354502    -0.01014590135302     0.72285817951531    -0.05666013315350
     0.24364935782901     0.26643234479606    -0.02952874789174     0.69532520651667    -0.16138838938246
     0.40608226304835     0.26052950393888    -0.04693650507080     0.65170543500977    -0.24808155084122
     0.56851516826768     0.25329472614132    -0.06223188349487     0.60253011205360    -0.31699058296309
     0.73094807348702     0.24550390362100    -0.07570344365062     0.55308056974560    -0.37236297043887
     0.89338097870636     0.23738800395930    -0.08756789195555     0.50632269363524    -0.41710573793217
     1.05581388392570     0.22927909363829    -0.09815504615898     0.46252528918187    -0.45472851092822
     1.21824678914504     0.22124697382650    -0.10771947753297     0.42135461819239    -0.48717528066216
     1.38067969436437     0.21327705729684    -0.11639447975373     0.38248819230415    -0.51546143521136
     1.54311259958371     0.20537453178849    -0.12425009608581     0.34565906288415    -0.54022816570574
     1.70554550480305     0.19757487914132    -0.13134240415624     0.31063863764632    -0.56195228968314
     1.86797841002239     0.18992379855149    -0.13773511441698     0.27723413541699    -0.58100903628980
     2.03041131524173     0.18245795207585    -0.14349916561651     0.24529213923293    -0.59769442070984
     2.19284422046107     0.17519803883112    -0.14870402234995     0.21469973605568    -0.61224384232760
     2.35527712568040     0.16815111038802    -0.15341107086231     0.18537961877956    -0.62485128340200
     2.51771003089974     0.16131578385036    -0.15767142656748     0.15728084218630    -0.63568518769355
     2.68014293611908     0.15468678778860    -0.16152665880620     0.13036874348731    -0.64489882955230
     2.84257584133842     0.14825787588653    -0.16501067762930     0.10461658013215    -0.65263566516954
     3.00500874655776     0.14202331035009    -0.16815173047332     0.07999984061449    -0.65903132829605
     3.16744165177710     0.13597840270898    -0.17097406229389     0.05649304787874    -0.66421389768157
     3.32987455699643     0.13011953890904    -0.17349913745131     0.03406838621511    -0.66830354914726
     3.49230746221577     0.12444397373364    -0.17574647400576     0.01269544447717    -0.67141218063436
     3.65474036743511     0.11894955557538    -0.17773418528023    -0.00765846851201    -0.67364323826956
     3.81717327265445     0.11363445961616    -0.17947931797725    -0.02702778310027    -0.67509177940890
     3.97960617787379     0.10849696087291    -0.18099805476076    -0.04544809227887    -0.67584473034813
     4.14203908309312     0.10353525605444    -0.18230582804845    -0.06295562744216    -0.67598127808086
