              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.44480996227269    -0.02444464337602     0.11254575006773    -0.01986286050810
     0.24364935782901     0.43167866246368    -0.07030114211216     0.10170108942006    -0.05578342888540
     0.40608226304835     0.40848143948350    -0.10832055066481     0.08514202700228    -0.08355963256086
     0.56851516826768     0.38101132553610    -0.13580149582672     0.06729963944246    -0.10367110414874
     0.73094807348702     0.35111500639763    -0.15524046085771     0.05118290097426    -0.11651111968532
     0.89338097870636     0.32605870420724    -0.16525527787458     0.03839177355080    -0.12606998063698
     1.05581388392570     0.30534289844871    -0.17291976183526     0.02778505583470    -0.13356904224093
     1.21824678914504     0.28585644119315    -0.18013122465438     0.01876014610302    -0.13895152959108
     1.38067969436437     0.26687076510977    -0.18610448428135     0.01133955244358    -0.14254037103661
     1.54311259958371     0.24855312815158    -0.19037261819621     0.00548148413003    -0.14484065244602
     1.70554550480305     0.23114545619991    -0.19282140479691     0.00100913869020    -0.14624485199869
     1.86797841002239     0.21485591310500    -0.19359980225051    -0.00230406628663    -0.14699928628304
     2.03041131524173     0.19981130459424    -0.19299875569551    -0.00467837158126    -0.14725830492364
     2.19284422046107     0.18605264658808    -0.19134266635627    -0.00630964391977    -0.14713011745370
     2.35527712568040     0.17355389086082    -0.18893019321038    -0.00736710091360    -0.14669712578854
     2.51771003089974     0.16224347388433    -0.18601066205365    -0.00799290909248    -0.14602171916847
     2.68014293611908     0.15202279236806    -0.18277819815552    -0.00830136202706    -0.14514918907439
     2.84257584133842     0.14278145159383    -0.17937457906751    -0.00837980360030    -0.14411202667262
     3.00500874655776     0.13440910516074    -0.17589718164991    -0.00829225799130    -0.14293477356469
     3.16744165177710     0.12680314847410    -0.17240949439308    -0.00808467155304    -0.14163776957651
     3.32987455699643     0.11987223965781    -0.16895155209219    -0.00779013754989    -0.14023923599130
     3.49230746221577     0.11353675957121    -0.16554832925685    -0.00743308730196    -0.13875605847407
     3.65474036743511     0.10772773795995    -0.16221546769908    -0.00703219724191    -0.13720388062737
     3.81717327265445     0.10238538362726    -0.15896275877656    -0.00660221133363    -0.13559697143060
     3.97960617787379     0.09745774610419    -0.15579614983960    -0.00615501329114    -0.13394810625912
     4.14203908309312     0.09289962330321    -0.15271892272463    -0.00570024749564    -0.13226853970695
     4.30447198831246     0.08867166802747    -0.14973244286352    -0.00524569866098    -0.13056806666456
     4.46690489353180     0.08473962719063    -0.14683668102887    -0.00479755636505    -0.12885514023506
     4.62933779875114     0.08107367271383    -0.14403059941883    -0.00436063011490    -0.12713701432281
     4.79177070397048     0.07764780654170    -0.14131244430398    -0.00393854346657    -0.12541988793689
     4.95420360918982     0.07443933366420    -0.13867996835308    -0.00353391588200    -0.12370903819432
     5.11663651440915     0.07142839988331    -0.13613059864816    -0.00314853215257    -0.12200893687814
     5.27906941962849     0.06859759026121    -0.13366156279287    -0.00278349652845    -0.12032335022330
     5.44150232484783     0.06593158286067    -0.13126998287474    -0.00243936896270    -0.11865542408745
     5.60393523006717     0.06341685165627    -0.12895294482197    -0.00211628225514    -0.11700775746169
     5.76636813528651     0.06104141245107    -0.12670754889724    -0.00181404034081    -0.11538246710319
     5.92880104050584     0.05879460604534    -0.12453094573871    -0.00153219910699    -0.11378124549694
     6.09123394572518     0.05666691349858    -0.12242036134115    -0.00127013179215    -0.11220541361186
     6.25366685094452     0.05464979896540    -0.12037311364156    -0.00102708128577    -0.11065596930893
     6.41609975616386     0.05273557617686    -0.11838662280416    -0.00080220160854    -0.10913363179746
     6.57853266138320     0.05091729515845    -0.11645841684370    -0.00059459062398    -0.10763888225592
