              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]
     0.08121645260967     0.27019808370844    -0.01040154161434     0.72414404729167    -0.05966794844706
     0.24364935782901     0.26644406472113    -0.02978527932798     0.69380140879086    -0.16444086412748
     0.40608226304835     0.26050102538452    -0.04704516494969     0.64911860913101    -0.24931730155676
     0.56851516826768     0.25323274815131    -0.06230184015042     0.60027581082934    -0.31658899295672
     0.73094807348702     0.24577828094060    -0.07572852247378     0.55276675482045    -0.37169158062133
     0.89338097870636     0.23749012769047    -0.08784260869843     0.50627126511547    -0.41706452564169
     1.05581388392570     0.22912361100417    -0.09848114850826     0.46230126656268    -0.45504458031942
     1.21824678914504     0.22099679275719    -0.10789829016972     0.42112766278049    -0.48758452440133
     1.38067969436437     0.21308725673077    -0.11638967412128     0.38237129065115    -0.51591087145249
     1.54311259958371     0.20531203133895    -0.12413185551593     0.34561053678288    -0.54073942491726
     1.70554550480305     0.19763189257846    -0.13120512208284     0.31055786455615    -0.56252390101540
     1.86797841002239     0.19005471949230    -0.13764803152808     0.27704584137152    -0.58160018103946
     2.03041131524173     0.18261128887355    -0.14349237253087     0.24497587096862    -0.59824807721176
     2.19284422046107     0.17533444692652    -0.14877577772326     0.21428080028385    -0.61271220397486
     2.35527712568040     0.16824866567627    -0.15354176239866     0.18490635690290    -0.62520863488153
     2.51771003089974     0.16136772707585    -0.15783569408794     0.15680410243537    -0.63592859289703
     2.68014293611908     0.15469654065454    -0.16170103668326     0.12992933161717    -0.64504208940967
     2.84257584133842     0.14823416210711    -0.16517716312247     0.10424045251785    -0.65270153099126
     3.00500874655776     0.14197652006592    -0.16829860887093     0.07969854266040    -0.65904485994584
     3.16744165177710     0.13591835353834    -0.17109524628625     0.05626678631499    -0.66419800982272
     3.32987455699643     0.13005436444234    -0.17359290644331     0.03390984172099    -0.66827668674587
     3.49230746221577     0.12437977085074    -0.17581413297128     0.01259324701942    -0.67138760273837
     3.65474036743511     0.11889046876905    -0.17777889480107    -0.00771705709404    -0.67362931518848
     3.81717327265445     0.11358297208434    -0.17950518160215    -0.02705505444040    -0.67509281071368
     3.97960617787379     0.10845424986260    -0.18100946247755    -0.04545483126115    -0.67586194032722
     4.14203908309312     0.10350153604787    -0.18230701757172    -0.06295062657647    -0.67601378032241
     4.30447198831246     0.09872215380766    -0.18341216457702    -0.07957678564604    -0.67561896561201
     4.46690489353180     0.09411337454037    -0.18433840505339    -0.09536764817269    -0.67474202120115
     4.62933779875114     0.08967231764650    -0.18509851364969    -0.11035739925607    -0.67344170284165
     4.79177070397048     0.08539588920568    -0.18570458946722    -0.12457990544839    -0.67177134869788
     4.95420360918982     0.08128075371394    -0.18616808440929    -0.13806855215465    -0.66977923874510
     5.11663651440915     0.07732333159198    -0.18649981925600    -0.15085609315946    -0.66750895637510
     5.27906941962849     0.07351981521733    -0.18670999472141    -0.16297451859224    -0.66499974624658
     5.44150232484783     0.06986619707018    -0.18680820201758    -0.17445494430876    -0.66228686300054
     5.60393523006717     0.06635830475366    -0.18680343543424    -0.18532752333900    -0.65940190650526
