              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]
     0.08121645260967    47.92725785431934    -0.01666959154790    40.48146452208331    -1.37011330927790
     0.24364935782901    47.92557640308123    -0.04989116873121    41.56095918060083    -3.69991850028204
     0.40608226304835    47.92195356720996    -0.08345593346239    43.18240124708100    -5.16195663194750
     0.56851516826768    47.91903458730155    -0.11533959582466    44.76998414495494    -5.80451947357911
     0.73094807348702    47.90828857303978    -0.15447493209608    46.18151032678894    -5.96216961828145
     0.89338097870636    47.89978686868341    -0.18419144577782    47.18021970246485    -5.86704419334790
     1.05581388392570    47.88975789377901    -0.21617877488076    47.93207717976907    -5.65269609188582
     1.21824678914504    47.87486351761149    -0.25250651673597    48.50586754322281    -5.37867571465199
     1.38067969436437    47.85402885147105    -0.28915828754400    48.93367415980165    -5.09522640650243
     1.54311259958371    47.82787253334322    -0.32186793204448    49.24740935918272    -4.83141503019834
     1.70554550480305    47.79804960325028    -0.34821774207503    49.47690057104119    -4.59586932965046
     1.86797841002239    47.76661933645315    -0.36767742591451    49.64565411204428    -4.38626791834306
     2.03041131524173    47.73551201635431    -0.38098800914786    49.77073572015561    -4.19700012053821
     2.19284422046107    47.70619457046441    -0.38950728558893    49.86430836168693    -4.02298193671674
     2.35527712568040    47.67955271415050    -0.39472244728838    49.93510520076556    -3.86085088207384
     2.51771003089974    47.65593366309984    -0.39796041547445    49.98944121507076    -3.70887923419395
     2.68014293611908    47.63527168472354    -0.40025889231370    50.03186615507376    -3.56644474748990
     2.84257584133842    47.61723362191211    -0.40234369399069    50.06561384858482    -3.43348218023439
     3.00500874655776    47.60134768848906    -0.40466371539540    50.09293986786777    -3.31007953949301
     3.16744165177710    47.58710092410431    -0.40744893507810    50.11538625699916    -3.19624359929348
     3.32987455699643    47.57400426684207    -0.41077087790679    50.13398800565570    -3.09179970440862
     3.49230746221577    47.56163046748309    -0.41459550858739    50.14942977632285    -2.99637741239657
     3.65474036743511    47.54963180385229    -0.41882513945738    50.16216127206440    -2.90944100893372
     3.81717327265445    47.53774405041504    -0.42332945339058    50.17247990000844    -2.83033717542249
     3.97960617787379    47.52578186762064    -0.42796723754086    50.18058868660440    -2.75834389829827
     4.14203908309312    47.51362939574464    -0.43260081280674    50.18663601343805    -2.69271301896541
     4.30447198831246    47.50122866965344    -0.43710500127517    50.19074221908319    -2.63270379519682
     4.46690489353180    47.48856756986792    -0.44137214911194    50.19301677849506    -2.57760744748713
     4.62933779875114    47.47566837025057    -0.44531437944001    50.19356874467664    -2.52676380594477
     4.79177070397048    47.46257748634492    -0.44886395036789    50.19251239860796    -2.47957150749922
     4.95420360918982    47.44935671382905    -0.45197236320812    50.18996953983682    -2.43549316555667
     5.11663651440915    47.43607604042649    -0.45460868953040    50.18606949227289    -2.39405674629271
     5.27906941962849    47.42280798112539    -0.45675745778972    50.18094764322282    -2.35485417477684
     5.44150232484783    47.40962330671803    -0.45841634469700    50.17474313922494    -2.31753799423447
     5.60393523006717    47.39658799278245    -0.45959384502873    50.16759620857646    -2.28181673371870
     5.76636813528651    47.38376119855647    -0.46030703988383    50.15964545275740    -2.24744950250072
     5.92880104050584    47.37119408605373    -0.46057954083508    50.15102534359290    -2.21424021382588
     6.09123394572518    47.35892930066299    -0.46043965637108    50.14186407495704    -2.18203174901376
     6.25366685094452    47.34700095315480    -0.45991880224354    50.13228184767154    -2.15070029261378
     6.41609975616386    47.33543496473133    -0.45905015939073    50.12238961225952    -2.12015000295077
     6.57853266138320    47.32424965930311    -0.45786757055078    50.11228825462580    -2.09030812683070
     6.74096556660254    47.31345650912920    -0.45640465822514    50.10206818385652    -2.06112062197044
     6.90339847182187    47.30306096038533    -0.45469414118209    50.09180926584470    -2.03254831267678
     7.06583137704121    47.29306328253310    -0.45276732501725    50.08158103951171    -2.00456357819596
     7.22826428226055    47.28345940118481    -0.45065374083262    50.07144315250509    -1.97714754999197
     7.39069718747989    47.27424168609350    -0.44838090781910    50.06144595662283    -1.95028778230705
     7.55313009269923    47.26539967631638    -0.44597419688590    50.05163121023881    -1.92397635033551
     7.71556299791856    47.25692073238037    -0.44345677474776    50.04203284278611    -1.89820832631520
     7.87799590313790    47.24879061101951    -0.44084961081572    50.03267774462662    -1.87298058366110
     8.04042880835724    47.24099396264949    -0.43817153124114    50.02358655362191    -1.84829087956102
     8.20286171357658    47.23351475440227    -0.43543930762069    50.01477441691410    -1.82413717120845
     8.36529461879592    47.22633662386263    -0.43266776941333    50.00625171268499    -1.80051712342555
     8.52772752401526    47.21944316947494    -0.42986993184874    49.99802472181171    -1.77742777159476
