              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]
     0.08121645260967     0.27133850566062    -0.01124505172850     0.74543976729629    -0.07132962735282
     0.24364935782901     0.26581764307556    -0.03112118151555     0.69271022454528    -0.18606759872225
     0.40608226304835     0.25883488847594    -0.04703973304960     0.63195067588880    -0.25773332189607
     0.56851516826768     0.25195522039380    -0.06085851840879     0.57954865635142    -0.30787275924429
     0.73094807348702     0.24672793062665    -0.07320690754257     0.56122642981661    -0.34473961675046
     0.89338097870636     0.23971092462624    -0.08739602089713     0.52499650360262    -0.41278318223639
     1.05581388392570     0.23046928955117    -0.09944413535091     0.46911624595943    -0.46381623045486
     1.21824678914504     0.22126291303044    -0.10912111453492     0.41933169455610    -0.49553856368897
     1.38067969436437     0.21260754471813    -0.11732390208971     0.37802088137762    -0.51932892395590
     1.54311259958371     0.20450214013256    -0.12457371895785     0.34199148722291    -0.54021407404088
     1.70554550480305     0.19683900922584    -0.13117190995155     0.30879737774048    -0.55979573203094
     1.86797841002239     0.18948897354955    -0.13727821065683     0.27708323505728    -0.57831763633402
     2.03041131524173     0.18234611327886    -0.14295611264402     0.24622223716846    -0.59551148161193
     2.19284422046107     0.17534656580556    -0.14821701459268     0.21603727908310    -0.61100445128779
     2.35527712568040     0.16846649836096    -0.15305584771861     0.18661086509614    -0.62453527777483
     2.51771003089974     0.16170858988582    -0.15747159095109     0.15812960195180    -0.63603422021959
     2.68014293611908     0.15508725479597    -0.16147353652038     0.13076819720018    -0.64560016698927
     2.84257584133842     0.14861883062024    -0.16507946775534     0.10463244720975    -0.65342936097596
     3.00500874655776     0.14231729484796    -0.16831185465564     0.07975389526076    -0.65974702103886
     3.16744165177710     0.13619324966648    -0.17119500513140     0.05611039429544    -0.66476516683303
     3.32987455699643     0.13025410660310    -0.17375352412181     0.03365058407638    -0.66866560595003
     3.49230746221577     0.12450450107416    -0.17601155201601     0.01231220508167    -0.67159815650004
     3.65474036743511     0.11894669207661    -0.17799233433908    -0.00796726506194    -0.67368533356460
     3.81717327265445     0.11358094499931    -0.17971793110311    -0.02724575423537    -0.67502846246984
     3.97960617787379     0.10840591293073    -0.18120902186738    -0.04557519086698    -0.67571308141776
     4.14203908309312     0.10341900487975    -0.18248480334282    -0.06300181643015    -0.67581305708611
     4.30447198831246     0.09861671775499    -0.18356297166580    -0.07956716278358    -0.67539348932963
     4.46690489353180     0.09399491435639    -0.18445977030767    -0.09530914133119    -0.67451267435565
     4.62933779875114     0.08954904105732    -0.18519008003369    -0.11026299662092    -0.67322340054863
     4.79177070397048     0.08527428871402    -0.18576752948851    -0.12446204361824    -0.67157379713033
     4.95420360918982     0.08116570603352    -0.18620461047452    -0.13793818894395    -0.66960789535789
     5.11663651440915     0.07721827652636    -0.18651278798179    -0.15072226961853    -0.66736601176487
     5.27906941962849     0.07342696954294    -0.18670259997807    -0.16284425152379    -0.66488502581312
     5.44150232484783     0.06978677401938    -0.18678374541550    -0.17433332723917    -0.66219859833913
     5.60393523006717     0.06629272133415    -0.18676516095557    -0.18521794620874    -0.65933735954396
     5.76636813528651     0.06293990162126    -0.18665508788432    -0.19552580279809    -0.65632908352123
     5.92880104050584     0.05972347623938    -0.18646113095504    -0.20528380116161    -0.65319885857734
     6.09123394572518     0.05663868790879    -0.18619031075477    -0.21451801038059    -0.64996925759467
     6.25366685094452     0.05368086926119    -0.18584911087684    -0.22325361905312    -0.64666050954307
     6.41609975616386     0.05084545010713    -0.18544352083577    -0.23151489524099    -0.64329067138599
     6.57853266138320     0.04812796351555    -0.18497907536026    -0.23932515522022    -0.63987579865923
     6.74096556660254     0.04552405073131    -0.18446089048039    -0.24670674267580    -0.63643011263795
     6.90339847182187     0.04302946496345    -0.18389369668421    -0.25368101870053    -0.63296616204447
     7.06583137704121     0.04064007410985    -0.18328186934209    -0.26026836208787    -0.62949497752812
     7.22826428226055     0.03835186252076    -0.18262945656813    -0.26648817887256    -0.62602621754444
     7.39069718747989     0.03616093192577    -0.18194020468193    -0.27235891978066    -0.62256830469867
     7.55313009269923     0.03406350165876    -0.18121758144176    -0.27789810414829    -0.61912855203164
     7.71556299791856     0.03205590831055    -0.18046479722832    -0.28312234889093    -0.61571327908796
     7.87799590313790     0.03013460492528    -0.17968482436203    -0.28804740120959    -0.61232791789910
     8.04042880835724     0.02829615983907    -0.17888041473650    -0.29268817387249    -0.60897710923432
     8.20286171357658     0.02653725523962    -0.17805411594178    -0.29705878207987    -0.60566478962709
     8.36529461879592     0.02485468550759    -0.17720828604054    -0.30117258109203    -0.60239426978110
     8.52772752401526     0.02324535538478    -0.17634510714388    -0.30504220396116    -0.59916830501192
     8.69016042923459     0.02170627800226    -0.17546659791832    -0.30867959885187    -0.59598915839494
     8.85259333445393     0.02023457279186    -0.17457462513767    -0.31209606555952    -0.59285865728179
     9.01502623967327     0.01882746329820    -0.17367091437901    -0.31530229094034    -0.58977824381888
     9.17745914489261     0.01748227490478    -0.17275705994707    -0.31830838305215    -0.58674902006535
     9.33989205011195     0.01619643248426    -0.17183453409912    -0.32112390387382    -0.58377178826180
     9.50232495533129     0.01496745798273    -0.17090469563166    -0.32375790052519    -0.58084708675659
     9.66475786055062     0.01379296794681    -0.16996879788180    -0.32621893495097    -0.57797522204828
     9.82719076576996     0.01267067100245    -0.16902799618829    -0.32851511206412    -0.57515629735917
     9.98962367098930     0.01159836529464    -0.16808335485202    -0.33065410636740    -0.57239023811219
    10.15205657620864     0.01057393589729    -0.16713585363028    -0.33264318708903    -0.56967681464410
    10.31448948142798     0.00959535220267    -0.16618639379626    -0.33448924188036    -0.56701566245306
    10.47692238664731     0.00866066529981    -0.16523580379146    -0.33619879913137    -0.56440630024526
    10.63935529186665     0.00776800535120    -0.16428484449662    -0.33777804896519    -0.56184814601738
    10.80178819708599     0.00691557897659    -0.16333421414490    -0.33923286297485    -0.55934053138512
    10.96422110230533     0.00610166665241    -0.16238455289952    -0.34056881276749    -0.55688271434499
    11.12665400752467     0.00532462013479    -0.16143644711594    -0.34179118738012    -0.55447389063601
    11.28908691274401     0.00458285991354    -0.16049043330858    -0.34290500963035    -0.55211320385005
    11.45151981796334     0.00387487270330    -0.15954700184065    -0.34391505146376    -0.54979975442287
    11.61395272318268     0.00319920897831    -0.15860660035366    -0.34482584835708    -0.54753260762382
    11.77638562840202     0.00255448055547    -0.15766963695425    -0.34564171283416    -0.54531080064968
    11.93881853362136     0.00193935823036    -0.15673648317340    -0.34636674714883    -0.54313334891622
    12.10125143884070     0.00135256946970    -0.15580747671294    -0.34700485518626    -0.54099925163167
