              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]
     0.08121645260967    47.93134590258280    -0.01866972686783    40.59364621555263    -1.35405829284178
     0.24364935782901    47.92742732069150    -0.05545493945205    41.65621333884675    -3.66080992177690
     0.40608226304835    47.92142223595414    -0.09006074238883    43.26030905795914    -5.10068703502045
     0.56851516826768    47.90759629226267    -0.12795181809527    44.87231567959240    -5.78291273761918
     0.73094807348702    47.90491896668824    -0.14979903923241    46.21971989632328    -5.93022173945650
     0.89338097870636    47.88712545789098    -0.19013442882676    47.25381574083220    -5.86794658522207
     1.05581388392570    47.86647148823447    -0.22357445505144    48.01706364570163    -5.68476884095546
     1.21824678914504    47.84878481504484    -0.24575754324868    48.56254410834762    -5.43690928068227
     1.38067969436437    47.83373560510910    -0.26339021965859    48.95007354957281    -5.16782169882907
     1.54311259958371    47.81943940071542    -0.28235356946798    49.23084234332649    -4.90271223985742
     1.70554550480305    47.80418459042659    -0.30473735854708    49.44097689562705    -4.65298777654273
     1.86797841002239    47.78677395843235    -0.32973042422345    49.60337536288331    -4.42259485724896
     2.03041131524173    47.76661528835576    -0.35519931394908    49.73189081648663    -4.21212874914378
     2.19284422046107    47.74373638030819    -0.37890084893701    49.83493650126462    -4.02083834525076
     2.35527712568040    47.71867969439529    -0.39915686724109    49.91788276463109    -3.84746341404008
     2.51771003089974    47.69229992739813    -0.41508705972301    49.98445124516063    -3.69055801288126
     2.68014293611908    47.66554186828239    -0.42655357261488    50.03745568650164    -3.54862037703237
     2.84257584133842    47.63926516263692    -0.43396275380806    50.07916895463289    -3.42015724586095
     3.00500874655776    47.61414314491744    -0.43803394954548    50.11149624347978    -3.30372508101443
     3.16744165177710    47.59062939056457    -0.43960066609585    50.13605686279416    -3.19795954476570
     3.32987455699643    47.56897029739010    -0.43947022264047    50.15422736847633    -3.10159573179672
     3.49230746221577    47.54924125616122    -0.43834208957911    50.16717054637457    -3.01348018210967
     3.65474036743511    47.53138997746601    -0.43677263211486    50.17586016737859    -2.93257592519396
     3.81717327265445    47.51527746576762    -0.43517100717892    50.18110461654464    -2.85796207467337
     3.97960617787379    47.50071240712074    -0.43381292434910    50.18356973869040    -2.78882946921303
     4.14203908309312    47.48747792359593    -0.43286260919482    50.18380038890919    -2.72447367486569
     4.30447198831246    47.47535123613196    -0.43239680775295    50.18224012173612    -2.66428639660002
     4.46690489353180    47.46411737760991    -0.43242737816938    50.17924865514201    -2.60774609419321
     4.62933779875114    47.45357818865670    -0.43292084578547    50.17511698131636    -2.55440838586140
     4.79177070397048    47.44355770455017    -0.43381440777024    50.17008017984951    -2.50389664276604
     4.95420360918982    47.43390484934161    -0.43502848412653    50.16432810837172    -2.45589305317244
     5.11663651440915    47.42449416775593    -0.43647619801621    50.15801420770907    -2.41013032977781
     5.27906941962849    47.41522516570341    -0.43807027007052    50.15126268061750    -2.36638416248207
     5.44150232484783    47.40602070255115    -0.43972781250500    50.14417429751187    -2.32446646200390
     5.60393523006717    47.39682477781627    -0.44137346350826    50.13683106293814    -2.28421939928718
     5.76636813528651    47.38759997538104    -0.44294124077819    50.12929994847046    -2.24551021748058
     5.92880104050584    47.37832476600438    -0.44437542834578    50.12163586869822    -2.20822677089916
     6.09123394572518    47.36899081760035    -0.44563075313859    50.11388404801575    -2.17227373457892
     6.25366685094452    47.35960042179227    -0.44667205639489    50.10608190008480    -2.13756941929448
     6.41609975616386    47.35016411155627    -0.44747362213602    50.09826051935581    -2.10404312405951
     6.57853266138320    47.34069851724269    -0.44801828949228    50.09044586454237    -2.07163295846932
     6.74096556660254    47.33122448628978    -0.44829644638982    50.08265969837576    -2.04028407059095
     6.90339847182187    47.32176547493901    -0.44830497773913    50.07492033474793    -2.00994721913082
     7.06583137704121    47.31234620673951    -0.44804622252628    50.06724323369896    -1.98057763600422
     7.22826428226055    47.30299158378190    -0.44752697745999    50.05964147666590    -1.95213412905296
     7.39069718747989    47.29372582964999    -0.44675757307533    50.05212614714974    -1.92457838274495
     7.55313009269923    47.28457183958657    -0.44575103780386    50.04470663697705    -1.89787441929497
     7.71556299791856    47.27555071151077    -0.44452235779556    50.03739089392153    -1.87198818836861
     7.87799590313790    47.26668143116019    -0.44308783483583    50.03018562312037    -1.84688725925531
     8.04042880835724    47.25798068582687    -0.44146453989460    50.02309645204377    -1.82254059268692
     8.20286171357658    47.24946278261178    -0.43966985754109    50.01612806673632    -1.79891837493063
     8.36529461879592    47.24113964968536    -0.43772111380878    50.00928432533070    -1.77599189862304
     8.52772752401526    47.23302090126560    -0.43563527965311    50.00256835354072    -1.75373347910608
     8.69016042923459    47.22511394989223    -0.43342874101582    49.99598262588470    -1.73211639634733
     8.85259333445393    47.21742415185599    -0.43111712709153    49.98952903546627    -1.71111485557892
     9.01502623967327    47.20995497426879    -0.42871518816082    49.98320895460304    -1.69070396044035
     9.17745914489261    47.20270817428757    -0.42623671519172    49.97702328803648    -1.67085969458250
     9.33989205011195    47.19568398299784    -0.42369449404914    49.97097252010844    -1.65155890841383
     9.50232495533129    47.18888128819669    -0.42110028773955    49.96505675695236    -1.63277930839131
     9.66475786055062    47.18229781167778    -0.41846484106015    49.95927576451360    -1.61449944741030
     9.82719076576996    47.17593027791136    -0.41579790266921    49.95362900306986    -1.59669871487483
     9.98962367098930    47.16977457196534    -0.41310826031661    49.94811565873879    -1.57935732579467
    10.15205657620864    47.16382588531636    -0.41040378570343    49.94273467233627    -1.56245630839440
    10.31448948142798    47.15807884887379    -0.40769148594805    49.93748476595110    -1.54597748998863
    10.47692238664731    47.15252765299541    -0.40497755922830    49.93236446742200    -1.52990348105644
    10.63935529186665    47.14716615467177    -0.40226745263549    49.92737213296451    -1.51421765757321
    10.80178819708599    47.14198797230381    -0.39956592068298    49.92250596805204    -1.49890414177421
    10.96422110230533    47.13698656875140    -0.39687708318444    49.91776404674657    -1.48394778135489
    11.12665400752467    47.13215532336258    -0.39420448165879    49.91314432954236    -1.46933412758067
    11.28908691274401    47.12748759385381    -0.39155113352302    49.90864467983416    -1.45504941231571
    11.45151981796334    47.12297676890952    -0.38891958358811    49.90426287911448    -1.44108052427958
    11.61395272318268    47.11861631236144    -0.38631195256598    49.89999664094981    -1.42741498478018
    11.77638562840202    47.11439979981576    -0.38372998238343    49.89584362382482    -1.41404092309272
    11.93881853362136    47.11032094855818    -0.38117507819474    49.89180144291345    -1.40094705161699
    12.10125143884070    47.10637364148585    -0.37864834715125    49.88786768083935    -1.38812264116329
    12.26368434406003    47.10255194583267    -0.37615063391455    49.88403989749948    -1.37555749631533
    12.42611724927937    47.09885012729733    -0.37368255306410    49.88031563896903    -1.36324193113105
    12.58855015449871    47.09526266034118    -0.37124451852011    49.87669244565335    -1.35116674525313
    12.75098305971805    47.09178423462851    -0.36883677016457    49.87316785932089    -1.33932320062373
