              Im{iWn}    Re{GreenF_1}[1,1]    Im{GreenF_1}[1,1]    Re{GreenF_1}[2,1]    Im{GreenF_1}[2,1]
     0.08121645260967     0.43106212841050    -0.02054263895610     0.11840113083162    -0.02176883324898
     0.24364935782901     0.42225358512032    -0.05999931322535     0.10518925035879    -0.06037127369690
     0.40608226304835     0.40633529789760    -0.09518256814675     0.08548384658734    -0.08894880763509
     0.56851516826768     0.38451966507116    -0.12483132362660     0.06553999584033    -0.10712041152596
     0.73094807348702     0.36183944899338    -0.14779441487016     0.04797050342278    -0.12074300714489
     0.89338097870636     0.33578912690454    -0.16573580244957     0.03308575599955    -0.12716493028592
     1.05581388392570     0.31034601244160    -0.17781768113674     0.02288461551346    -0.13088501591799
     1.21824678914504     0.28720154618728    -0.18535262270202     0.01629522250647    -0.13443052648955
     1.38067969436437     0.26631688916013    -0.18988051434632     0.01151371446548    -0.13826971619408
     1.54311259958371     0.24727384363431    -0.19239869536463     0.00738607993646    -0.14191887822004
     1.70554550480305     0.22977778862720    -0.19344878924149     0.00357573237978    -0.14483867215134
     1.86797841002239     0.21369384249515    -0.19334201888408     0.00016094330544    -0.14679863024332
     2.03041131524173     0.19896407247136    -0.19230242720891    -0.00271778779116    -0.14783536043598
     2.19284422046107     0.18553946958798    -0.19052403946673    -0.00499226343659    -0.14810607948492
     2.35527712568040     0.17335049035099    -0.18818248361461    -0.00667243125937    -0.14778844602833
     2.51771003089974     0.16230438401088    -0.18543174046510    -0.00781668424664    -0.14703840861811
     2.68014293611908     0.15229400405667    -0.18240023606227    -0.00850503258456    -0.14598003256106
     2.84257584133842     0.14320839808965    -0.17919017449930    -0.00882235233159    -0.14470752154243
     3.00500874655776     0.13494100305795    -0.17587974377512    -0.00884944279209    -0.14329031396661
     3.16744165177710     0.12739455503208    -0.17252683431945    -0.00865871042046    -0.14177815983748
     3.32987455699643     0.12048323321435    -0.16917313591594    -0.00831234605200    -0.14020550083191
     3.49230746221577     0.11413291871061    -0.16584794161821    -0.00786185457352    -0.13859518233815
