  2.965790  -0.182060
  2.965790  -0.182060
  2.965790  -0.182060
  2.965790  -0.182060
  2.965790  -0.182061
  2.965790  -0.182061
  5.136898  -0.002937
  5.136898  -0.002937
  5.136898  -0.002388
  5.136898  -0.002388
  5.136898  -0.002388
  5.136898  -0.002388
  5.136898  -0.002388
  5.136898  -0.002388
  5.136898  -0.002936
  5.136898  -0.002937
  5.136898  -0.002937
  5.136898  -0.002936
  5.931579  -0.196489
  5.931579  -0.196489
  5.931579  -0.196489
  5.931579  -0.196489
  5.931579  -0.163806
  5.931579  -0.163806
  5.931579  -0.163806
  5.931579  -0.163806
  5.931579  -0.163806
  5.931579  -0.163806
  5.931579  -0.196488
  5.931579  -0.196488
  6.631707  -0.005316
  6.631707  -0.005316
  6.631707  -0.005316
  6.631707  -0.005316
  6.631707  -0.005317
  6.631707  -0.005318
  6.631707  -0.005317
  6.631707  -0.005318
  6.631707  -0.005317
  6.631707  -0.005317
  6.631707  -0.005317
  6.631707  -0.005317
  7.846742  -0.001454
  7.846742  -0.001454
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.001454
  7.846742  -0.001454
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.000895
  7.846742  -0.001453
  7.846742  -0.001453
  8.388520   0.035434
  8.388520   0.035434
  8.388520   0.035434
  8.897369  -0.000140
  8.897369  -0.000140
  8.897369  -0.000140
  8.897369  -0.000140
  8.897369  -0.000140
  8.897369  -0.000140
  9.836412  -0.000026
  9.836412  -0.000026
  9.836412  -0.000026
  9.836412  -0.000026
  9.836412  -0.000214
  9.836412  -0.000026
  9.836412  -0.000026
  9.836412  -0.000214
  9.836412  -0.000214
 10.273797   0.000013
 10.273797   0.000013
 10.273797   0.000013
 10.273797   0.000013
 10.273797   0.000013
 10.273797   0.000013
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 10.693307  -0.000076
 11.486454  -0.000020
 11.486454  -0.000020
 11.486454  -0.000020
 11.486454  -0.000020
 11.486454  -0.000020
 11.486454  -0.000020
 11.863159  -0.000127
 11.863159  -0.000127
 11.863159  -0.000127
 11.863159  -0.000127
 11.863159  -0.000127
 11.863159  -0.000127
 12.228264   0.000047
 12.228264   0.000047
 12.228264   0.000047
 12.228264   0.000047
 12.228264   0.000047
 12.228264   0.000047
 14.529343  -0.000003
 14.529343  -0.000003
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 14.828948  -0.000005
 15.410695  -0.000119
 15.410695  -0.000054
 15.410695  -0.000054
 15.410695  -0.000054
 15.410695  -0.000054
 15.410695  -0.000119
 15.410695  -0.000119
 15.410695  -0.000054
 15.410695  -0.000054
 15.693484  -0.000019
 15.693484  -0.000019
 15.693484  -0.000019
 15.693484  -0.000019
 15.693484  -0.000019
 15.693484  -0.000019
 16.512818  -0.000227
 16.512818  -0.000227
 16.512818  -0.000226
 16.512818  -0.000226
 16.512818  -0.000226
 16.512818  -0.000226
 19.447983  -0.000036
 19.447983  -0.000036
 19.447983  -0.000036
 19.447983  -0.000036
 19.447983  -0.000036
 19.447983  -0.000036
 19.672823  -0.000289
 19.672823  -0.000289
 19.672823  -0.000289
 19.672823  -0.000289
 19.672823  -0.000289
 19.672823  -0.000289
 19.895122  -0.000020
 19.895122  -0.000020
 19.895122  -0.000020
 19.895122  -0.000020
 19.895122  -0.000020
 19.895122  -0.000020
 20.332430   0.000047
 20.332430   0.000047
 20.332430   0.000047
 20.332430   0.000047
 20.332430   0.000047
 20.332430   0.000047
 21.179975  -0.000019
 21.179975  -0.000019
 21.179975  -0.000019
 24.276035   0.001016
 24.276035   0.001016
 24.276035   0.001016
 24.276035   0.001016
 24.276035   0.001016
 24.276035   0.001016
 24.456528   0.035434
 24.456528   0.035434
 24.456528   0.035434
 24.635699  -0.000140
 24.635699  -0.000140
 24.635699  -0.000140
 24.635699  -0.000140
 24.635699  -0.000140
 24.635699  -0.000140
 25.165560   0.000069
 25.165560   0.000069
 25.165560   0.000069
 29.058686   0.000081
 29.058686   0.000081
 29.209641  -0.001454
 29.209641  -0.001454
 29.209641  -0.001454
 29.209641  -0.001454
 29.209641  -0.001453
 29.209641  -0.001453
 29.509235  -0.000116
 29.509235  -0.000116
 29.509235  -0.000116
 33.945014  -0.000214
 33.945014  -0.000214
 33.945014  -0.000214
 34.074329   0.000069
 34.074329   0.000069
 34.074329   0.000069
 38.782732  -0.000019
 38.782732  -0.000019
 38.782732  -0.000019
 43.588028  -0.000763
