              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.21733027195556    -0.28452283588862     0.23828072773452    -0.21018267152443     0.85937128850272    -1.02379159382186     0.27279068723706    -0.66710595440115
     0.31349550707332     0.04870127504351    -0.54576825579137     0.11654836154696    -0.36148628636491     0.38697689873420    -1.11362782664956     0.17091145469111    -0.60617703590958
     0.52249251178887    -0.06054705888799    -0.67589988428883     0.05880767108529    -0.43134579482218     0.12879531008732    -1.08185808115339     0.09774745851748    -0.58603335435969
     0.73148951650442    -0.14052492546864    -0.74131694621935     0.01962026652198    -0.46826372599275    -0.02877306221898    -1.04727620074520     0.04469938951577    -0.57897704689456
     0.94048652121997    -0.20046869061299    -0.77246818695149    -0.01144298995339    -0.48807001849784    -0.13277056653866    -1.01421016866064     0.00359987289519    -0.57517412964652
     1.14948352593552    -0.24613173281778    -0.78572129661540    -0.03783996651370    -0.49875108778962    -0.20505523810284    -0.98290813702920    -0.02949251865403    -0.57101750815832
     1.35848053065106    -0.28088256498350    -0.78915121862522    -0.06075821545469    -0.50377104173011    -0.25630131949983    -0.95397499688491    -0.05695270182978    -0.56600994845961
     1.56747753536661    -0.30726786849273    -0.78711116468664    -0.08084847796204    -0.50520431064606    -0.29321524736444    -0.92747186330492    -0.08027380696230    -0.56015845546231
     1.77647454008216    -0.32719902448839    -0.78198508738848    -0.09858293100372    -0.50431614955216    -0.32010800691743    -0.90319213920628    -0.10037331296172    -0.55358159483256
     1.98547154479771    -0.34208973411917    -0.77510407845046    -0.11431152659389    -0.50186266293492    -0.33975721952044    -0.88088358588487    -0.11784482360751    -0.54644324118091
     2.19446854951326    -0.35299867244566    -0.76722990966578    -0.12829102175978    -0.49831389159694    -0.35400353089145    -0.86031386001829    -0.13310647151154    -0.53891679612033
     2.40346555422881    -0.36073494065268    -0.75880860655952    -0.14071723914889    -0.49398883889089    -0.36411946615294    -0.84127702026153    -0.14647542398091    -0.53116122815179
     2.61246255894436    -0.36592733288449    -0.75010634927517    -0.15175056212603    -0.48912316532140    -0.37102201927542    -0.82358955951071    -0.15820433528682    -0.52330959472002
     2.82145956365990    -0.36907014468881    -0.74128448428150    -0.16153089247340    -0.48389938956407    -0.37539410411830    -0.80708783808393    -0.16850037127390    -0.51546664527434
     3.03045656837545    -0.37055512031992    -0.73244203881183    -0.17018446498998    -0.47846033650052    -0.37775646497602    -0.79162718989357    -0.17753638598804    -0.50771130060363
