              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.16582613027783    -0.26658487085818     0.20883038157170    -0.19384310495544     0.84794025555797    -1.02605083410821     0.27094568817527    -0.66304831229879
     0.31349550707332     0.01530857744112    -0.52539122381186     0.10079831272242    -0.35124858843920     0.37601991873382    -1.11016400171488     0.16701658301058    -0.60392725513655
     0.52249251178887    -0.08387940740624    -0.65595379225289     0.04756957564359    -0.42370829146055     0.12011800864850    -1.07580262492717     0.09415484680731    -0.58420339787458
     0.73148951650442    -0.15804812599299    -0.72192728754852     0.01064045492706    -0.46164132222899    -0.03606277629720    -1.04051474776407     0.04103392548895    -0.57743578492562
     0.94048652121997    -0.21372533577917    -0.75360784410122    -0.01894651838647    -0.48231046090768    -0.13931327133703    -1.00719308244038    -0.00007839174569    -0.57355220112085
     1.14948352593552    -0.25644383816686    -0.76805929991231    -0.04413783586240    -0.49317343814640    -0.21065244319924    -0.97570391945157    -0.03299271297724    -0.56957788397515
     1.35848053065106    -0.28914120549786    -0.77263253734633    -0.06617971017929    -0.49857469701201    -0.26118631780997    -0.94682686449778    -0.06039325194699    -0.56468774819555
     1.56747753536661    -0.31401515203890    -0.77160219062832    -0.08574023208626    -0.50048788383889    -0.29763125671492    -0.92048988532271    -0.08369640289035    -0.55882866103810
     1.77647454008216    -0.33281493822356    -0.76743497080203    -0.10314284218974    -0.49993302237908    -0.32418571965225    -0.89638361630056    -0.10373165836657    -0.55219539170579
     1.98547154479771    -0.34686835889459    -0.76148067986479    -0.11858093103973    -0.49761557488580    -0.34355542619072    -0.87423389659263    -0.12107835454983    -0.54501030011736
     2.19446854951326    -0.35716305844254    -0.75447581629488    -0.13223309562582    -0.49408278017723    -0.35755562540182    -0.85381978405793    -0.13617684381115    -0.53746251442173
     2.40346555422881    -0.36444364817140    -0.74684226009101    -0.14428804403709    -0.48974770517834    -0.36745471959886    -0.83494757399344    -0.14936928515050    -0.52970357952579
     2.61246255894436    -0.36928672418032    -0.73883937776522    -0.15493313927827    -0.48490536439999    -0.37417023988275    -0.81743776057132    -0.16092406441862    -0.52185436367395
     2.82145956365990    -0.37214958075862    -0.73063618134219    -0.16433997132906    -0.47975811623140    -0.37838419319352    -0.80112414828749    -0.17105491974892    -0.51401106586228
     3.03045656837545    -0.37340054637705    -0.72234605894210    -0.17265713461438    -0.47444260578221    -0.38061426160083    -0.78585676549610    -0.17993577414036    -0.50624922967365
     3.23945357309100    -0.37333872489627    -0.71404527329771    -0.18000963559078    -0.46905188320202    -0.38125997136975    -0.77150403489237    -0.18771146234142    -0.49862671124257
     3.44845057780655    -0.37220796884574    -0.70578434796581    -0.18650185631609    -0.46365097421801    -0.38063392585005    -0.75795305103878    -0.19450506650164    -0.49118628560357
     3.65744758252210    -0.37020754893006    -0.69759591256439    -0.19222159911487    -0.45828680500317    -0.37898363343651    -0.74510832045347    -0.20042280248492    -0.48395812334577
     3.86644458723765    -0.36750066706045    -0.68950037672358    -0.19724386590068    -0.45299413984976    -0.37650712975472    -0.73288966442476    -0.20555729881956    -0.47696212756022
     4.07544159195319    -0.36422135622382    -0.68151003500174    -0.20163386568001    -0.44779903303087    -0.37336435599724    -0.72122986552390    -0.20998988414247    -0.47021005205321
     4.28443859666874    -0.36048007156538    -0.67363196566961    -0.20544920388433    -0.44272086908554    -0.36968556125797    -0.71007241792754    -0.21379227912245    -0.46370733701047
     4.49343560138429    -0.35636819218276    -0.66587000793853    -0.20874139826047    -0.43777366033122    -0.36557758182962    -0.69936955563438    -0.21702792508902    -0.45745463800548
     4.70243260609984    -0.35196162088206    -0.65822605840172    -0.21155690882235    -0.43296697475958    -0.36112858748781    -0.68908061100969    -0.21975307712816    -0.45144905966071
     4.91142961081539    -0.34732364883359    -0.65070088529177    -0.21393784648027    -0.42830668123295    -0.35641171017230    -0.67917068961450    -0.22201772982318    -0.44568512734633
     5.12042661553094    -0.34250723140938    -0.64329461597200    -0.21592248246084    -0.42379559418481    -0.35148785076393    -0.66960961805260    -0.22386641282321    -0.44015553955072
     5.32942362024649    -0.33755679909747    -0.63600701282576    -0.21754563983045    -0.41943404758169    -0.34640787596576    -0.66037111398169    -0.22533887849588    -0.43485174383699
     5.53842062496203    -0.33250970494013    -0.62883761865895    -0.21883901675964    -0.41522040543885    -0.34121435812868    -0.65143213069546    -0.22647069708313    -0.42976437467144
     5.74741762967758    -0.32739738925968    -0.62178582608590    -0.21983146941018    -0.41115150909910    -0.33594296880829    -0.64277233624290    -0.22729377160579    -0.42488358487607
     5.95641463439313    -0.32224632460128    -0.61485090578326    -0.22054926871126    -0.40722306122248    -0.33062360686049    -0.63437369540220    -0.22783678305847    -0.42019929584336
     6.16541163910868    -0.31707878918917    -0.60803201485385    -0.22101633748032    -0.40342994847140    -0.32528132047258    -0.62622013034957    -0.22812557523870    -0.41570138584716
     6.37440864382423    -0.31191350563915    -0.60132819747186    -0.22125447031119    -0.39976650708089    -0.31993706720357    -0.61829724198964    -0.22818348751506    -0.41137983107525
     6.58340564853978    -0.30676617277981    -0.59473838423619    -0.22128353685991    -0.39622673709056    -0.31460834509860    -0.61059207862635    -0.22803164285107    -0.40722481037586
     6.79240265325532    -0.30164991174306    -0.58826139318620    -0.22112166860541    -0.39280447181635    -0.30930971999759    -0.60309294213133    -0.22768919747107    -0.40322678198155
     7.00139965797087    -0.29657564249429    -0.58189593346939    -0.22078542919516    -0.38949350928702    -0.30405326837639    -0.59578922428822    -0.22717355768699    -0.39937653846116
     7.21039666268642    -0.29155240328794    -0.57564061162045    -0.22028996875248    -0.38628771204718    -0.29884895081477    -0.58867126778361    -0.22650056862519    -0.39566524467144
     7.41939366740197    -0.28658762280790    -0.56949393994943    -0.21964916282293    -0.38318108112969    -0.29370492803097    -0.58173024759450    -0.22568467889827    -0.39208446239079
     7.62839067211752    -0.28168735273044    -0.56345434639053    -0.21887573688743    -0.38016780926965    -0.28862782904826    -0.57495806943447    -0.22473908466461    -0.38862616451008
     7.83738767683307    -0.27685646693368    -0.55752018518322    -0.21798137753963    -0.37724231767102    -0.28362297924481    -0.56834728258291    -0.22367585599828    -0.38528274104741
     8.04638468154861    -0.27209883242656    -0.55168974785300    -0.21697683151123    -0.37439927991417    -0.27869459463047    -0.56189100491328    -0.22250604804720    -0.38204699879240
     8.25538168626416    -0.26741745618698    -0.54596127407608    -0.21587199375022    -0.37163363593637    -0.27384594758788    -0.55558285830772    -0.22123979908158    -0.37891215602620
     8.46437869097971    -0.26281461140448    -0.54033296212607    -0.21467598572685    -0.36894059844890    -0.26907950843251    -0.54941691293667    -0.21988641721653    -0.37587183348282
     8.67337569569526    -0.25829194606826    -0.53480297870127    -0.21339722507475    -0.36631565367325    -0.26439706643239    -0.54338763911623    -0.21845445732377    -0.37292004249382
     8.88237270041081    -0.25385057639446    -0.52936946800961    -0.21204348759083    -0.36375455787966    -0.25979983334726    -0.53748986564633    -0.21695178942308    -0.37005117107802
     9.09136970512636    -0.24949116721605    -0.52403056004917    -0.21062196252021    -0.36125333088736    -0.25528853206695    -0.53171874369331    -0.21538565965395    -0.36725996859213
     9.30036670984191    -0.24521400115199    -0.51878437806759    -0.20913930195364    -0.35880824742402    -0.25086347253130    -0.52606971541592    -0.21376274476867    -0.36454152943847
     9.50936371455745    -0.24101903811351    -0.51362904521372    -0.20760166506954    -0.35641582703560    -0.24652461678174    -0.52053848664932    -0.21208920095401    -0.36189127622836
     9.71836071927300    -0.23690596648596    -0.50856269041553    -0.20601475786181    -0.35407282307319    -0.24227163471632    -0.51512100306086    -0.21037070767532    -0.35930494271824
     9.92735772398855    -0.23287424713777    -0.50358345353139    -0.20438386891264    -0.35177621115602    -0.23810395188530    -0.50981342927626    -0.20861250714089    -0.35677855676970
    10.13635472870410    -0.22892315124831    -0.49868948982779    -0.20271390169552    -0.34952317741010    -0.23402079046694    -0.50461213054931    -0.20681943990381    -0.35430842352933
    10.34535173341965    -0.22505179280814    -0.49387897383970    -0.20100940382764    -0.34731110670486    -0.23002120439472    -0.49951365660995    -0.20499597704854    -0.35189110897834
    10.55434873813520    -0.22125915652806    -0.48915010267034    -0.19927459363456    -0.34513757105119    -0.22610410946631    -0.49451472738127    -0.20314624935165    -0.34952342396653
    10.76334574285074    -0.21754412179043    -0.48450109878438    -0.19751338433916    -0.34300031827807    -0.22226830914287    -0.48961222030059    -0.20127407375458    -0.34720240881253
    10.97234274756629    -0.21390548318939    -0.47993021234642    -0.19572940614531    -0.34089726107111    -0.21851251664558    -0.48480315902086    -0.19938297744402    -0.34492531852884
    11.18133975228184    -0.21034196813061    -0.47543572315303    -0.19392602644889    -0.33882646642864    -0.21483537386860    -0.48008470330210    -0.19747621979796    -0.34268960871023
    11.39033675699739    -0.20685225189622    -0.47101594220275    -0.19210636837806    -0.33678614557204    -0.21123546755337    -0.47545413993032    -0.19555681242330    -0.34049292210629
    11.59933376171294    -0.20343497052422    -0.46666921294482    -0.19027332783763    -0.33477464433087    -0.20771134310588    -0.47090887452730    -0.19362753748353    -0.33833307588832
    11.80833076642849    -0.20008873180381    -0.46239391224360    -0.18842958920949    -0.33279043401253    -0.20426151638434    -0.46644642413440    -0.19169096449091    -0.33620804960842
    12.01732777114404    -0.19681212464605    -0.45818845109242    -0.18657763984164    -0.33083210275695    -0.20088448373856    -0.46206441047089    -0.18974946571699    -0.33411597384231
    12.22632477585958    -0.19360372705358    -0.45405127510705    -0.18471978344195    -0.32889834737129    -0.19757873054284    -0.45776055378293    -0.18780523035683    -0.33205511950005
