              Im{iWn}     Re{SelfE_1}[1,1]     Im{SelfE_1}[1,1]     Re{SelfE_1}[2,1]     Im{SelfE_1}[2,1]     Re{SelfE_1}[1,2]     Im{SelfE_1}[1,2]     Re{SelfE_1}[2,2]     Im{SelfE_1}[2,2]
     0.10449850235777    17.09400718835430    -0.02720001280601    17.14876120326585    -0.02604690768827    17.77717103938674    -0.01502554746507    17.64128368027466    -0.01808845916512
     0.31349550707332    17.08202533206134    -0.07485701644112    17.13794183576964    -0.07233848372193    17.77815546301297    -0.03937100308108    17.63789562465035    -0.04600007389325
     0.52249251178887    17.06579070401825    -0.11380922821364    17.12257964661797    -0.11184909943816    17.77963550601329    -0.05983017433583    17.63282785730001    -0.06902259577565
     0.73148951650442    17.04896509854478    -0.14676756215350    17.10461567726448    -0.14575557688341    17.77960990343851    -0.07797280478152    17.62708096067956    -0.08919051013107
     0.94048652121997    17.03162069488519    -0.17651372326272    17.08588098260676    -0.17384307154847    17.77959038861630    -0.09415307599344    17.62046802525649    -0.10722605446107
     1.14948352593552    17.01388671506023    -0.20165217539341    17.06725056723769    -0.19911435142759    17.77819069234765    -0.10831937084966    17.61315503404749    -0.12413913423234
     1.35848053065106    16.99613920699220    -0.22435083304960    17.04864664341708    -0.22130765889408    17.77641913726816    -0.12084705150814    17.60550729191133    -0.13856361127713
     1.56747753536661    16.97833872924531    -0.24497905026424    17.02995593633809    -0.24060193400211    17.77462791613744    -0.13213921843149    17.59786161647710    -0.15068790584416
     1.77647454008216    16.96042905026793    -0.26324099248994    17.01123512740099    -0.25747140658523    17.77268114524591    -0.14240845002034    17.59030429352293    -0.16129756146301
     1.98547154479771    16.94251630947356    -0.27905894518558    16.99263867851321    -0.27230740706400    17.77040347088702    -0.15172252335659    17.58274592637236    -0.17095910898951
     2.19446854951326    16.92480218220754    -0.29266013926807    16.97433382242223    -0.28535285065478    17.76773332468968    -0.16009235093416    17.57506740233564    -0.17988303833825
     2.40346555422881    16.90747812097712    -0.30440772912079    16.95645449349532    -0.29676371166755    17.76470997193496    -0.16752916706156    17.56720731475128    -0.18805879019688
     2.61246255894436    16.89066756311395    -0.31465459397233    16.93908691507485    -0.30666946143946    17.76142157458101    -0.17406811372765    17.55918208926449    -0.19540474510904
     2.82145956365990    16.87441794517656    -0.32367568962214    16.92227295612537    -0.31520143928606    17.75796402925851    -0.17977077791327    17.55106745143883    -0.20185834553238
     3.03045656837545    16.85871971848918    -0.33165779750335    16.90602120003897    -0.32249699530833    17.75441909722410    -0.18471785247089    17.54296777243590    -0.20740991883129
     3.23945357309100    16.84353239127166    -0.33871666100905    16.89031954776744    -0.32869303786950    17.75084704428181    -0.18899902332626    17.53498872496743    -0.21210236523716
     3.44845057780655    16.82880663237948    -0.34492126913849    16.87514603212152    -0.33391811055923    17.74728741016343    -0.19270383941885    17.52721920127986    -0.21601597587042
     3.65744758252210    16.81449869379923    -0.35031533614339    16.86047653548189    -0.33828699700032    17.74376323165046    -0.19591510543127    17.51972274995124    -0.21925033064097
     3.86644458723765    16.80057744806119    -0.35493267139837    16.84628937451816    -0.34189861381620    17.74028599361994    -0.19870503466133    17.51253627316535    -0.22190907308918
     4.07544159195319    16.78702594805483    -0.35880649024523    16.83256734883012    -0.34483649692375    17.73685999518010    -0.20113374713492    17.50567318922733    -0.22408943931215
     4.28443859666874    16.77383964786144    -0.36197399750564    16.81929803595325    -0.34717081967635    17.73348567030926    -0.20324946419124    17.49912868501960    -0.22587636387655
     4.49343560138429    16.76102304594015    -0.36447778343275    16.80647305257158    -0.34896101702985    17.73016184849837    -0.20508975339191    17.49288540370250    -0.22734015279055
     4.70243260609984    16.74858596934076    -0.36636533639738    16.79408683825629    -0.35025838291026    17.72688713345989    -0.20668329320898    17.48691859628902    -0.22853656035355
     4.91142961081539    16.73654022106998    -0.36768762251625    16.78213534135417    -0.35110828973089    17.72366062967731    -0.20805177499698    17.48120028494274    -0.22950826478774
     5.12042661553094    16.72489693598642    -0.36849735435089    16.77061483608428    -0.35155189119157    17.72048222978790    -0.20921169796528    17.47570232625689    -0.23028699453634
     5.32942362024649    16.71366473887511    -0.36884731667775    16.75952098640926    -0.35162730617616    17.71735263276588    -0.21017592377988    17.47039845638092    -0.23089580777762
     5.53842062496203    16.70284865023365    -0.36878893912761    16.74884819436837    -0.35137035556985    17.71427321603658    -0.21095493666123    17.46526549009808    -0.23135122981262
