              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.02121239367922    -0.20590939574072     0.09540251453780    -0.14819767966160     0.89707166413788    -1.01308172887647     0.32119375406065    -0.66381638188025
     0.31349550707332    -0.02377746125706    -0.48304453341931     0.06818302669011    -0.32583459156565     0.42687603330647    -1.12229144059004     0.20413299431203    -0.61698106104748
     0.52249251178887    -0.07792019580002    -0.63100456802185     0.04209704367751    -0.40732556380265     0.15849775780765    -1.09571064135821     0.12628819406391    -0.59463495564481
     0.73148951650442    -0.13114251714345    -0.71188925104883     0.01733488748013    -0.44974027534895    -0.00378027018496    -1.06312607539678     0.07066902527325    -0.58711545702019
     0.94048652121997    -0.17868883505132    -0.75575839238627    -0.00634731721475    -0.47350732137159    -0.11097494716976    -1.03131185598735     0.02772027019591    -0.58319047529826
     1.14948352593552    -0.21915712965637    -0.77889851065483    -0.02858668446979    -0.48713962711662    -0.18517294474829    -1.00085042148850    -0.00713866197398    -0.57936629987058
     1.35848053065106    -0.25238755962319    -0.78971593002801    -0.04916552191697    -0.49479491329521    -0.23809960242901    -0.97238109653082    -0.03637116506334    -0.57465630406452
     1.56747753536661    -0.27907186694962    -0.79311872804167    -0.06804270268445    -0.49861002054591    -0.27657955092324    -0.94605606152061    -0.06136214075174    -0.56895744799496
     1.77647454008216    -0.30017799631463    -0.79198700129456    -0.08525443673291    -0.49978539777270    -0.30484075608819    -0.92176830792206    -0.08298440679181    -0.56244123633591
     1.98547154479771    -0.31663994952819    -0.78801191503049    -0.10087522122575    -0.49907856731618    -0.32564026094431    -0.89933004158479    -0.10184094630579    -0.55532574138044
     2.19446854951326    -0.32926217163273    -0.78221050219734    -0.11500346790958    -0.49701072586923    -0.34085278824074    -0.87854247922489    -0.11837241202250    -0.54780602811712
