              Im{iWn}     Re{Delta_1}[1,1]     Im{Delta_1}[1,1]     Re{Delta_1}[2,1]     Im{Delta_1}[2,1]     Re{Delta_1}[1,2]     Im{Delta_1}[1,2]     Re{Delta_1}[2,2]     Im{Delta_1}[2,2]
     0.10449850235777     0.15647386317289    -0.26228284728853     0.20333647720225    -0.19042735896065     0.84738748220222    -1.02622839349044     0.26999815723108    -0.66324231174662
     0.31349550707332     0.01032796615958    -0.52146264174938     0.09833583716649    -0.34916806547850     0.37514761613796    -1.10963569480215     0.16644056816595    -0.60346280722948
     0.52249251178887    -0.08684817135257    -0.65236508919503     0.04602141658318    -0.42218285978338     0.11974209147346    -1.07548290614078     0.09367629251467    -0.58396105583502
     0.73148951650442    -0.15955994066439    -0.71898590030569     0.00968151223933    -0.46043139163444    -0.03621286468158    -1.04024905087083     0.04043699304326    -0.57706891383006
     0.94048652121997    -0.21502962127654    -0.75141327721877    -0.01952777571654    -0.48126714795208    -0.13942817384244    -1.00661061885837    -0.00048431567568    -0.57335642729893
     1.14948352593552    -0.25746144459964    -0.76596943853757    -0.04469856004503    -0.49244931546003    -0.21090453365785    -0.97524386276792    -0.03351564286237    -0.56935199624095
     1.35848053065106    -0.28993982346901    -0.77066721106539    -0.06678814215685    -0.49792076460767    -0.26151939874396    -0.94640014307349    -0.06086422464463    -0.56439643523932
     1.56747753536661    -0.31470299942644    -0.76981554628309    -0.08629114692177    -0.49975650434647    -0.29798124096473    -0.92001083219338    -0.08401482823328    -0.55854300618312
     1.77647454008216    -0.33343259779430    -0.76579988535352    -0.10355292488845    -0.49915077794041    -0.32452418103147    -0.89585935365007    -0.10393779766054    -0.55195982374122
     1.98547154479771    -0.34741162010316    -0.75995233132369    -0.11884272107538    -0.49686686651193    -0.34387599192342    -0.87369951256818    -0.12125166726981    -0.54482109414803
     2.19446854951326    -0.35762332436564    -0.75302901673289    -0.13238703244373    -0.49342808062940    -0.35786009000281    -0.85329734215559    -0.13636990676938    -0.53729376108825
     2.40346555422881    -0.36482505863372    -0.74547173542490    -0.14438476932978    -0.48920444777778    -0.36774660060542    -0.83444054170028    -0.14959582011780    -0.52953097643482
     2.61246255894436    -0.36960503620166    -0.73754825635358    -0.15501217393001    -0.48446012185138    -0.37445276489682    -0.81693933900295    -0.16117213383357    -0.52166513819986
     2.82145956365990    -0.37242497283841    -0.72942689939915    -0.16442411994920    -0.47938435577026    -0.37865993991037    -0.80062585121459    -0.17130347048785    -0.51380388230279
     3.03045656837545    -0.37365139263888    -0.72121664991931    -0.17275522676231    -0.47411339603809    -0.38088519673261    -0.78535312356297    -0.18016585172828    -0.50602996793269
     3.23945357309100    -0.37357838590412    -0.71298946570915    -0.18012171237664    -0.46874606365700    -0.38152752095402    -0.77099381271641    -0.18791114725712    -0.49840394266158
     3.44845057780655    -0.37244417898434    -0.70479330273345    -0.18662379600429    -0.46335464330969    -0.38089903094329    -0.75743849689308    -0.19467002518054    -0.49096806215823
