11.77638562835 46.65450438368 -0.4169678770354   46.11711146458 -0.4818047200996   47.68204900525 -0.3714592987788   53.54344717339 -0.1808026806166   
11.93881853357 46.65006195963 -0.4138577492073   46.11274879101 -0.4786752055441   47.67764499385 -0.3698358015742   53.54454353594 -0.1807512808548   
12.10125143879 46.64579778113 -0.4107911918452   46.10850664635 -0.4755803219797   47.67339794229 -0.368181616408   53.54563895316 -0.1806875047114   
12.26368434401 46.64170303446 -0.4077688819344   46.10438024135 -0.4725192303378   47.66930422611 -0.3664968068608   53.54673367476 -0.1806116449103   
12.42611724923 46.6377691568 -0.4047912144195   46.10036498101 -0.4694910996971   47.66535987037 -0.3647817280428   53.54782785482 -0.1805239560721   
12.58855015444 46.63398786088 -0.4018583403789   46.09645646192 -0.4664951142341   47.66156062028 -0.3630369847212   53.54892156326 -0.1804246609938   
12.75098305966 46.63035115266 -0.3989702015665   46.09265046829 -0.4635304787957   47.6579020026 -0.3612633930408   53.55001479648 -0.1803139563841   
12.91341596488 46.62685134774 -0.3961265605724   46.08894296941 -0.4605964225774   47.65437938919 -0.3594619467076   53.55110748706 -0.1801920175941   
13.0758488701 46.62348107014 -0.3933270306748   46.08533010931 -0.4576922038858   47.65098802512 -0.3576337847665   53.55219951304 -0.1800590040563   
13.23828177532 46.6202332863 -0.3905710929272   46.08180821784 -0.4548171068541   47.6477231389 -0.3557801666459   53.5532907051 -0.1799150602045   
13.40071468054 46.61710122942 -0.387858139107   46.07837376172 -0.451970458324   47.64457980389 -0.3539024438403   53.55438085687 -0.1797603269454   
13.56314758576 46.61407858482 -0.3851874357907   46.07502344371 -0.4491515882706   47.64155340787 -0.3520020390433   53.55546972441 -0.1795949246352   
13.72558049098 46.61115907844 -0.3825582702073   46.07175396664 -0.4463599244045   47.63863871271 -0.3500804437671   53.55655704874 -0.1794190000972   
13.88801339619 46.60833727305 -0.3799696944847   46.06856247999 -0.443594793383   47.63583181933 -0.3481391292279   53.55764252784 -0.1792326394471   
14.05044630141 46.60560715931 -0.3774210424032   46.06544578103 -0.4408557916118   47.63312672686 -0.3461797324926   53.55872588218 -0.1790360289779   
14.21287920663 46.60296429587 -0.3749111207495   46.0624015251 -0.4381421755023   47.63052078002 -0.3442036113344   53.55980676214 -0.1788292086235   
14.37531211185 46.60040298283 -0.3724393527916   46.05942662272 -0.4354537138878   47.62800735375 -0.3422125769384   53.5608848855 -0.1786124015303   
14.53774501707 46.59791927951 -0.3700045294388   46.05651895178 -0.4327897131849   47.62558407166 -0.3402078974541   53.56195988778 -0.1783856659627   
14.70017792229 46.59550856689 -0.3676057590794   46.05367596984 -0.4301498105254   47.62324573219 -0.3381911438677   53.56303145907 -0.1781491489572   
14.86261082751 46.59316657335 -0.3652424339393   46.05089531393 -0.4275337637545   47.62098814819 -0.3361642056357   53.56409927994 -0.1779030645402   
15.02504373272 46.59088984131 -0.3629129440785   46.04817501894 -0.4249407793503   47.6188081682 -0.3341275207749   53.56516299521 -0.1776474176429   
15.18747663794 46.58867468022 -0.3606171796054   46.04551302484 -0.4223709636996   47.61670200079 -0.3320839582116   53.56622231729 -0.1773825011357   
15.34990954316 46.58651716081 -0.3583536391581   46.04290700922 -0.4198236616914   47.61466446581 -0.3300335486574   53.5672769252 -0.1771083925711   
15.51234244838 46.58441500607 -0.3561216307408   46.04035566515 -0.4172985759832   47.612694739 -0.3279782500436   53.56832649766 -0.1768252514265   
15.6747753536 46.58236472624 -0.3539204076693   46.03785690976 -0.4147955479946   47.61078789838 -0.3259196437789   53.56937076026 -0.1765332730986   
15.83720825882 46.58036319787 -0.35174893858   46.03540882832 -0.4123141721407   47.60893991898 -0.3238581863209   53.57040943295 -0.1762326216419   
15.99964116404 46.57840858791 -0.3496065479123   46.03301029282 -0.4098541841229   47.60715023766 -0.321795668322   53.57144221956 -0.1759234680612   
16.16207406925 46.57649812838 -0.3474922640151   46.03065955275 -0.4074153013817   47.60541465742 -0.3197331216634   53.57246886896 -0.1756059576175   
16.32450697447 46.57462915789 -0.345405480586   46.02835490638 -0.4049973738961   47.60372944273 -0.3176714339008   53.57348915318 -0.1752803309173   
16.48693987969 46.57279997566 -0.3433455420803   46.02609522502 -0.4026001559167   47.60209366441 -0.3156119455893   53.57450281322 -0.1749467816277   
16.64937278491 46.57100868 -0.3413113273047   46.02387920707 -0.4002232305448   47.60050474137 -0.3135553186291   53.57550961527 -0.1746054091445   
16.81180569013 46.56925314431 -0.3393023741787   46.02170541322 -0.3978665481927   47.59895934938 -0.3115026260834   53.57650937798 -0.1742564610101   
16.97423859535 46.56753156058 -0.3373183527079   46.01957259036 -0.3955300702392   47.59745556572 -0.30945516617   53.57750190235 -0.1739002095778   
17.13667150057 46.56584245985 -0.3353581297118   46.01747964195 -0.3932133086474   47.59599175132 -0.3074131842587   53.5784869753 -0.1735367538983   
17.29910440579 46.56418452607 -0.3334209399502   46.01542556464 -0.3909160059662   47.59456603422 -0.3053773381395   53.57946443457 -0.1731662519878   
17.461537311 46.56255621204 -0.3315067632632   46.01340922511 -0.3886383305205   47.59317623943 -0.3033492477584   53.58043414501 -0.1727890183514   
