  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
  -1   -3    2       9    7    2       1    1     10.34792011804039  -0.03181165582880
  -5   -4   -3       5    6    7       1    1     10.73854420290554  -0.05759537669438
  -4   -5   -3       6    5    7       1    1     10.73854420290554  -0.05759324951833
   1    2   -3       1    2    7       1    1     10.73854420290554  -0.05759537669438
   1    4   -1       1    4    9       1    1     10.73854420290554  -0.05759324951833
   1   -4   -1       1    6    9       1    1     10.73854420290554  -0.05753344555087
   1   -3    2       1    7    2       1    1     10.73854420290554  -0.05756805499894
   1   -1    4       1    9    4       1    1     10.73854420290554  -0.05758524283354
   1   -1   -4       1    9    6       1    1     10.73854420290554  -0.05756805499894
   2    1   -3       2    1    7       1    1     10.73854420290554  -0.05759324951833
   2   -3    1       2    7    1       1    1     10.73854420290554  -0.05747979401050
   3   -2   -1       3    8    9       1    1     10.73854420290554  -0.05753344555087
   3   -1   -2       3    9    8       1    1     10.73854420290554  -0.05758524283354
   4    1   -1       4    1    9       1    1     10.73854420290554  -0.05759537669438
   4   -1    1       4    9    1       1    1     10.73854420290554  -0.05747979401050
  -5   -3   -4       5    7    6       1    1     10.73854420290554  -0.05758524283354
  -5   -1   -2       5    9    8       1    1     10.73854420290554  -0.05756805499894
  -4    1   -1       6    1    9       1    1     10.73854420290554  -0.05747979401050
  -4   -3   -5       6    7    5       1    1     10.73854420290554  -0.05753344555087
  -4   -1    1       6    9    1       1    1     10.73854420290554  -0.05759537669438
  -3    1    2       7    1    2       1    1     10.73854420290554  -0.05758524283354
  -3    2    1       7    2    1       1    1     10.73854420290554  -0.05753344555087
  -3   -5   -4       7    5    6       1    1     10.73854420290554  -0.05756805499894
  -3   -4   -5       7    6    5       1    1     10.73854420290554  -0.05747979401050
  -2    3   -1       8    3    9       1    1     10.73854420290554  -0.05747979401050
  -2   -1    3       8    9    3       1    1     10.73854420290554  -0.05759324951833
  -2   -1   -5       8    9    5       1    1     10.73854420290554  -0.05753344555087
  -1    1    4       9    1    4       1    1     10.73854420290554  -0.05756805499894
  -1    1   -4       9    1    6       1    1     10.73854420290554  -0.05758524283354
  -1    3   -2       9    3    8       1    1     10.73854420290554  -0.05756805499894
  -1    4    1       9    4    1       1    1     10.73854420290554  -0.05753344555087
  -1   -5   -2       9    5    8       1    1     10.73854420290554  -0.05758524283354
  -1   -4    1       9    6    1       1    1     10.73854420290554  -0.05759324951833
  -1   -2    3       9    8    3       1    1     10.73854420290554  -0.05759537669438
  -1   -2   -5       9    8    5       1    1     10.73854420290554  -0.05747979401050
  -5   -2   -1       5    8    9       1    1     10.73854420290554  -0.05759324951833
  -2   -5   -1       8    5    9       1    1     10.73854420290554  -0.05759537669438
  -5   -4   -2       5    6    8       1    1     11.02243132067805  -0.00792370732046
  -4   -5   -2       6    5    8       1    1     11.02243132067805  -0.00787925896648
   0    1   -4       0    1    6       1    1     11.02243132067805  -0.04593746404973
   0    4   -1       0    4    9       1    1     11.02243132067805  -0.04592257062287
   0   -4    1       0    6    1       1    1     11.02243132067805  -0.04592257062287
   0   -1    4       0    9    4       1    1     11.02243132067805  -0.04593746404973
   1    0   -4       1    0    6       1    1     11.02243132067805  -0.04592257062287
   1   -4    0       1    6    0       1    1     11.02243132067805  -0.04625014876183
   1   -4   -2       1    6    8       1    1     11.02243132067805  -0.00792791787818
   1   -2   -4       1    8    6       1    1     11.02243132067805  -0.00784381251002
   2    3   -2       2    3    8       1    1     11.02243132067805  -0.00792370732046
   2    4   -1       2    4    9       1    1     11.02243132067805  -0.00787925896648
   2   -3   -2       2    7    8       1    1     11.02243132067805  -0.00792791787818
   2   -2    3       2    8    3       1    1     11.02243132067805  -0.00784381251002
   2   -2   -3       2    8    7       1    1     11.02243132067805  -0.00786384693762
   2   -1    4       2    9    4       1    1     11.02243132067805  -0.00786384693762
   3    2   -2       3    2    8       1    1     11.02243132067805  -0.00787925896648
   3   -2    2       3    8    2       1    1     11.02243132067805  -0.00790662125754
   4    0   -1       4    0    9       1    1     11.02243132067805  -0.04593746404973
   4    2   -1       4    2    9       1    1     11.02243132067805  -0.00792370732046
   4   -1    0       4    9    0       1    1     11.02243132067805  -0.04625014876183
   4   -1    2       4    9    2       1    1     11.02243132067805  -0.00790662125754
  -5   -4   -4       5    6    6       1    1     11.02243132067805  -0.04593746404973
  -5   -3   -1       5    7    9       1    1     11.02243132067805  -0.00787925896648
  -5   -2   -4       5    8    6       1    1     11.02243132067805  -0.00786384693762
  -5   -1   -3       5    9    7       1    1     11.02243132067805  -0.00784381251002
  -5   -1   -1       5    9    9       1    1     11.02243132067805  -0.04592257062287
  -4    0    1       6    0    1       1    1     11.02243132067805  -0.04593746404973
  -4    1    0       6    1    0       1    1     11.02243132067805  -0.04625014876183
  -4    1   -2       6    1    8       1    1     11.02243132067805  -0.00790662125754
  -4   -5   -4       6    5    6       1    1     11.02243132067805  -0.04592257062287
  -4   -4   -5       6    6    5       1    1     11.02243132067805  -0.04625014876183
  -4   -2    1       6    8    1       1    1     11.02243132067805  -0.00792370732046
  -4   -2   -5       6    8    5       1    1     11.02243132067805  -0.00792791787819
  -3    2   -2       7    2    8       1    1     11.02243132067805  -0.00790662125754
  -3   -5   -1       7    5    9       1    1     11.02243132067805  -0.00792370732046
  -3   -2    2       7    8    2       1    1     11.02243132067805  -0.00787925896648
  -3   -1   -5       7    9    5       1    1     11.02243132067805  -0.00792791787818
  -2    1   -4       8    1    6       1    1     11.02243132067805  -0.00786384693762
  -2    2    3       8    2    3       1    1     11.02243132067805  -0.00786384693762
  -2    2   -3       8    2    7       1    1     11.02243132067805  -0.00784381251002
  -2    3    2       8    3    2       1    1     11.02243132067805  -0.00792791787818
  -2   -5   -4       8    5    6       1    1     11.02243132067805  -0.00784381251002
  -2   -4    1       8    6    1       1    1     11.02243132067805  -0.00787925896648
  -2   -4   -5       8    6    5       1    1     11.02243132067805  -0.00790662125754
  -2   -3    2       8    7    2       1    1     11.02243132067805  -0.00792370732046
  -1    0    4       9    0    4       1    1     11.02243132067805  -0.04592257062287
  -1    2    4       9    2    4       1    1     11.02243132067805  -0.00784381251002
  -1    4    0       9    4    0       1    1     11.02243132067805  -0.04625014876183
  -1    4    2       9    4    2       1    1     11.02243132067805  -0.00792791787818
  -1   -5   -3       9    5    7       1    1     11.02243132067805  -0.00786384693762
  -1   -5   -1       9    5    9       1    1     11.02243132067805  -0.04593746404973
  -1   -3   -5       9    7    5       1    1     11.02243132067805  -0.00790662125754
  -1   -1   -5       9    9    5       1    1     11.02243132067805  -0.04625014876183
   0    4    4       0    4    4       1    1     11.47998664000000  -0.05006523509462
   0   -4   -4       0    6    6       1    1     11.47998664000000  -0.05006523509462
   4    0    4       4    0    4       1    1     11.47998664000000  -0.05006523509462
   4    4    0       4    4    0       1    1     11.47998664000000  -0.05039689961468
  -4    0   -4       6    0    6       1    1     11.47998664000000  -0.05006523509462
  -4   -4    0       6    6    0       1    1     11.47998664000000  -0.05039689961468
   0   -5   -2       0    5    8       1    1     11.74596755809784  -0.03259254496291
   0   -2   -5       0    8    5       1    1     11.74596755809784  -0.03263803161533
   2    2   -3       2    2    7       1    1     11.74596755809784  -0.03265397004031
   2   -3    2       2    7    2       1    1     11.74596755809784  -0.03263803161533
   3   -2   -2       3    8    8       1    1     11.74596755809784  -0.03259254496291
  -5    0   -2       5    0    8       1    1     11.74596755809784  -0.03263803161533
  -5   -5   -3       5    5    7       1    1     11.74596755809784  -0.03265397004031
  -5   -3   -5       5    7    5       1    1     11.74596755809784  -0.03259254496291
  -5   -2    0       5    8    0       1    1     11.74596755809784  -0.03265397004031
  -3    2    2       7    2    2       1    1     11.74596755809784  -0.03259254496291
  -3   -5   -5       7    5    5       1    1     11.74596755809784  -0.03263803161533
  -2    0   -5       8    0    5       1    1     11.74596755809784  -0.03259254496291
  -2    3   -2       8    3    8       1    1     11.74596755809784  -0.03263803161533
  -2   -5    0       8    5    0       1    1     11.74596755809784  -0.03265397004031
  -2   -2    3       8    8    3       1    1     11.74596755809784  -0.03265397004031
   0   -5   -1       0    5    9       1    1     11.83329937434990  -0.79158252449222
   0   -1   -5       0    9    5       1    1     11.83329937434990  -0.79153005216351
   1    1   -4       1    1    6       1    1     11.83329937434990  -0.79156649263887
   1   -4    1       1    6    1       1    1     11.83329937434990  -0.79153005216351
   4   -1   -1       4    9    9       1    1     11.83329937434990  -0.79158252449221
  -5    0   -1       5    0    9       1    1     11.83329937434990  -0.79153005216351
  -5   -5   -4       5    5    6       1    1     11.83329937434990  -0.79156649263887
  -5   -4   -5       5    6    5       1    1     11.83329937434990  -0.79158252449222
  -5   -1    0       5    9    0       1    1     11.83329937434990  -0.79156649263887
  -4    1    1       6    1    1       1    1     11.83329937434990  -0.79158252449221
  -4   -5   -5       6    5    5       1    1     11.83329937434990  -0.79153005216351
  -1    0   -5       9    0    5       1    1     11.83329937434990  -0.79158252449221
  -1    4   -1       9    4    9       1    1     11.83329937434990  -0.79153005216351
  -1   -5    0       9    5    0       1    1     11.83329937434990  -0.79156649263887
  -1   -1    4       9    9    4       1    1     11.83329937434990  -0.79156649263887
   1   -4   -3       1    6    7       1    1     11.83329937434990  -0.02204669129497
   1   -3   -4       1    7    6       1    1     11.83329937434990  -0.02210095213639
   3    4   -1       3    4    9       1    1     11.83329937434990  -0.02215381108657
   3   -1    4       3    9    4       1    1     11.83329937434990  -0.02210095213639
   4    3   -1       4    3    9       1    1     11.83329937434990  -0.02215381108657
   4   -1    3       4    9    3       1    1     11.83329937434990  -0.02208636439784
  -5   -4   -1       5    6    9       1    1     11.83329937434990  -0.02215381108657
  -5   -1   -4       5    9    6       1    1     11.83329937434990  -0.02210095213639
  -4    1   -3       6    1    7       1    1     11.83329937434990  -0.02208636439784
  -4   -5   -1       6    5    9       1    1     11.83329937434990  -0.02215381108657
  -4   -3    1       6    7    1       1    1     11.83329937434990  -0.02215381108657
  -4   -1   -5       6    9    5       1    1     11.83329937434990  -0.02204669129497
  -3    1   -4       7    1    6       1    1     11.83329937434990  -0.02210095213639
  -3   -4    1       7    6    1       1    1     11.83329937434990  -0.02215381108657
  -1    3    4       9    3    4       1    1     11.83329937434990  -0.02210095213639
  -1    4    3       9    4    3       1    1     11.83329937434990  -0.02204669129497
  -1   -5   -4       9    5    6       1    1     11.83329937434990  -0.02210095213639
  -1   -4   -5       9    6    5       1    1     11.83329937434990  -0.02208636439784
   0    3   -3       0    3    7       1    1     12.17636460161245   0.16331225721308
   0   -5   -3       0    5    7       1    1     12.17636460161245  -0.01290840915952
   0   -3    3       0    7    3       1    1     12.17636460161245   0.16331225721308
   0   -3   -5       0    7    5       1    1     12.17636460161245  -0.01293170593283
   2   -3   -3       2    7    7       1    1     12.17636460161245  -0.01290840915952
   3    0   -3       3    0    7       1    1     12.17636460161245   0.16331225721308
   3    3   -2       3    3    8       1    1     12.17636460161245  -0.01298989658875
   3   -3    0       3    7    0       1    1     12.17636460161245   0.16360543688932
   3   -2    3       3    8    3       1    1     12.17636460161245  -0.01293170593282
  -5    0   -3       5    0    7       1    1     12.17636460161245  -0.01293170593282
  -5   -5   -2       5    5    8       1    1     12.17636460161245  -0.01298989658875
  -5   -3    0       5    7    0       1    1     12.17636460161245  -0.01298989658875
  -5   -2   -5       5    8    5       1    1     12.17636460161245  -0.01290840915952
  -3    0    3       7    0    3       1    1     12.17636460161245   0.16331225721308
  -3    0   -5       7    0    5       1    1     12.17636460161245  -0.01290840915951
  -3    2   -3       7    2    7       1    1     12.17636460161245  -0.01293170593282
  -3    3    0       7    3    0       1    1     12.17636460161245   0.16360543688932
  -3   -5    0       7    5    0       1    1     12.17636460161245  -0.01298989658875
  -3   -3    2       7    7    2       1    1     12.17636460161245  -0.01298989658875
  -2    3    3       8    3    3       1    1     12.17636460161245  -0.01290840915952
  -2   -5   -5       8    5    5       1    1     12.17636460161245  -0.01293170593283
   0    0   -5       0    0    5       1    1     12.42745008168245   0.05429132044936
   0   -5    0       0    5    0       1    1     12.42745008168245   0.05429132044936
   1   -3    3       1    7    3       1    1     12.42745008168245   0.04268157003188
   1   -2    4       1    8    4       1    1     12.42745008168245   0.04269248995695
   2   -4   -1       2    6    9       1    1     12.42745008168245   0.04266874980522
   2   -1   -4       2    9    6       1    1     12.42745008168245   0.04268157003188
   3   -3    1       3    7    1       1    1     12.42745008168245   0.04265868965912
   3   -3   -1       3    7    9       1    1     12.42745008168245   0.04266874980521
   3   -1   -3       3    9    7       1    1     12.42745008168245   0.04269248995695
   4   -2    1       4    8    1       1    1     12.42745008168245   0.04265868965912
  -5    0    0       5    0    0       1    1     12.42745008168245   0.05429132044935
  -5   -5   -5       5    5    5       1    1     12.42745008168245   0.05429132044935
  -4    2   -1       6    2    9       1    1     12.42745008168245   0.04265868965912
  -3    1    3       7    1    3       1    1     12.42745008168245   0.04269248995695
  -3    3    1       7    3    1       1    1     12.42745008168245   0.04266874980521
  -3    3   -1       7    3    9       1    1     12.42745008168245   0.04265868965912
  -2    1    4       8    1    4       1    1     12.42745008168245   0.04268157003188
  -2    4    1       8    4    1       1    1     12.42745008168245   0.04266874980522
  -1    2   -4       9    2    6       1    1     12.42745008168245   0.04269248995695
  -1    3   -3       9    3    7       1    1     12.42745008168245   0.04268157003188
   1    3   -3       1    3    7       1    1     12.42745008168245   0.04271323756727
   1    4   -2       1    4    8       1    1     12.42745008168245   0.04272007249418
   3    1   -3       3    1    7       1    1     12.42745008168245   0.04272007249418
   4    1   -2       4    1    8       1    1     12.42745008168245   0.04271323756727
  -4   -1    2       6    9    2       1    1     12.42745008168245   0.04271323756727
  -3   -1    3       7    9    3       1    1     12.42745008168245   0.04272007249418
  -1   -4    2       9    6    2       1    1     12.42745008168245   0.04272007249418
  -1   -3    3       9    7    3       1    1     12.42745008168245   0.04271323756727
   0    2   -4       0    2    6       1    1     12.51002540923926   0.04993988159129
   0    4   -2       0    4    8       1    1     12.51002540923926   0.04986006216520
   0   -4    2       0    6    2       1    1     12.51002540923926   0.04986006216520
   0   -2    4       0    8    4       1    1     12.51002540923926   0.04993988159129
   2    0   -4       2    0    6       1    1     12.51002540923926   0.04986006216520
   2   -4    0       2    6    0       1    1     12.51002540923926   0.05013565980571
   4    0   -2       4    0    8       1    1     12.51002540923926   0.04993988159130
   4   -2    0       4    8    0       1    1     12.51002540923926   0.05013565980571
  -4    0    2       6    0    2       1    1     12.51002540923926   0.04993988159130
  -4    2    0       6    2    0       1    1     12.51002540923926   0.05013565980571
  -2    0    4       8    0    4       1    1     12.51002540923926   0.04986006216520
  -2    4    0       8    4    0       1    1     12.51002540923926   0.05013565980571
   2    4   -2       2    4    8       1    1     12.83501525391470  -0.02261320427471
   2   -4   -2       2    6    8       1    1     12.83501525391470  -0.02268637924092
   2   -2    4       2    8    4       1    1     12.83501525391470  -0.02263313840877
   2   -2   -4       2    8    6       1    1     12.83501525391470  -0.02263313840877
   4    2   -2       4    2    8       1    1     12.83501525391470  -0.02261320427471
   4   -2    2       4    8    2       1    1     12.83501525391470  -0.02275182520846
  -4    2   -2       6    2    8       1    1     12.83501525391470  -0.02275182520846
  -4   -2    2       6    8    2       1    1     12.83501525391470  -0.02261320427471
  -2    2    4       8    2    4       1    1     12.83501525391470  -0.02263313840877
  -2    2   -4       8    2    6       1    1     12.83501525391470  -0.02263313840877
  -2    4    2       8    4    2       1    1     12.83501525391470  -0.02268637924092
  -2   -4    2       8    6    2       1    1     12.83501525391470  -0.02261320427471
   0   -5   -4       0    5    6       1    1     13.07345697164799   0.04249447458755
   0   -4   -5       0    6    5       1    1     13.07345697164799   0.04254552735930
   1   -4   -4       1    6    6       1    1     13.07345697164799   0.04249447458755
   4    4   -1       4    4    9       1    1     13.07345697164799   0.04260101508533
   4   -1    4       4    9    4       1    1     13.07345697164799   0.04254552735930
  -5    0   -4       5    0    6       1    1     13.07345697164799   0.04254552735930
  -5   -5   -1       5    5    9       1    1     13.07345697164799   0.04260101508533
  -5   -4    0       5    6    0       1    1     13.07345697164799   0.04260101508533
  -5   -1   -5       5    9    5       1    1     13.07345697164799   0.04249447458755
  -4    0   -5       6    0    5       1    1     13.07345697164799   0.04249447458755
  -4    1   -4       6    1    6       1    1     13.07345697164799   0.04254552735930
  -4   -5    0       6    5    0       1    1     13.07345697164799   0.04260101508533
  -4   -4    1       6    6    1       1    1     13.07345697164799   0.04260101508533
  -1    4    4       9    4    4       1    1     13.07345697164799   0.04249447458755
  -1   -5   -5       9    5    5       1    1     13.07345697164799   0.04254552735930
   1    2   -4       1    2    6       1    1     13.07345697164799   0.09155932749724
   1   -5   -1       1    5    9       1    1     13.07345697164799   0.09158425633103
   1   -4    2       1    6    2       1    1     13.07345697164799   0.09164614963240
   1   -1   -5       1    9    5       1    1     13.07345697164799   0.09164614963240
   2    1   -4       2    1    6       1    1     13.07345697164799   0.09158425633103
   2   -4    1       2    6    1       1    1     13.07345697164799   0.09155932749724
   4   -2   -1       4    8    9       1    1     13.07345697164799   0.09158425633103
   4   -1   -2       4    9    8       1    1     13.07345697164799   0.09164614963240
  -5    1   -1       5    1    9       1    1     13.07345697164799   0.09155932749724
  -5   -1    1       5    9    1       1    1     13.07345697164799   0.09155932749724
  -4    1    2       6    1    2       1    1     13.07345697164799   0.09164614963240
  -4    2    1       6    2    1       1    1     13.07345697164799   0.09158425633103
  -2    4   -1       8    4    9       1    1     13.07345697164799   0.09155932749724
  -2   -1    4       8    9    4       1    1     13.07345697164799   0.09158425633103
  -1    1   -5       9    1    5       1    1     13.07345697164799   0.09164614963240
  -1    4   -2       9    4    8       1    1     13.07345697164799   0.09164614963240
  -1   -5    1       9    5    1       1    1     13.07345697164799   0.09158425633103
  -1   -2    4       9    8    4       1    1     13.07345697164799   0.09155932749724
   1   -2   -5       1    8    5       1    1     13.15197693872044  -0.03920419044550
   2    3   -3       2    3    7       1    1     13.15197693872044  -0.03914372324906
   2   -3    3       2    7    3       1    1     13.15197693872044  -0.03920419044550
   3    2   -3       3    2    7       1    1     13.15197693872044  -0.03913230414488
   3   -2   -3       3    8    7       1    1     13.15197693872044  -0.03923400085190
  -5   -2    1       5    8    1       1    1     13.15197693872044  -0.03914372324906
  -3    2    3       7    2    3       1    1     13.15197693872044  -0.03923400085190
  -3   -2    3       7    8    3       1    1     13.15197693872044  -0.03913230414488
  -2    1   -5       8    1    5       1    1     13.15197693872044  -0.03923400085190
  -2    3   -3       8    3    7       1    1     13.15197693872044  -0.03920419044550
  -2   -5    1       8    5    1       1    1     13.15197693872044  -0.03913230414488
  -2   -3    3       8    7    3       1    1     13.15197693872044  -0.03914372324906
   1   -5   -2       1    5    8       1    1     13.15197693872044  -0.03912486783576
   3   -3    2       3    7    2       1    1     13.15197693872044  -0.03909415782931
   3   -3   -2       3    7    8       1    1     13.15197693872044  -0.03912486783576
  -5    1   -2       5    1    8       1    1     13.15197693872044  -0.03909415782931
  -3    3    2       7    3    2       1    1     13.15197693872044  -0.03912486783576
  -3    3   -2       7    3    8       1    1     13.15197693872044  -0.03909415782931
   0    1   -5       0    1    5       1    1     13.46147756470460  -0.79153005216351
   0   -5    1       0    5    1       1    1     13.46147756470460  -0.79158252449222
   1    0   -5       1    0    5       1    1     13.46147756470460  -0.79158252449221
   1   -5    0       1    5    0       1    1     13.46147756470460  -0.79156649263887
  -5    0    1       5    0    1       1    1     13.46147756470460  -0.79153005216351
  -5    1    0       5    1    0       1    1     13.46147756470460  -0.79156649263887
   1   -5   -3       1    5    7       1    1     13.68901160954850  -0.03786885504140
   1   -3   -5       1    7    5       1    1     13.68901160954850  -0.03778270771421
   2   -4   -3       2    6    7       1    1     13.68901160954850  -0.03786885504140
   2   -3   -4       2    7    6       1    1     13.68901160954850  -0.03780617975214
   3   -2    4       3    8    4       1    1     13.68901160954850  -0.03778270771421
   4   -2    3       4    8    3       1    1     13.68901160954850  -0.03783168344705
  -5    1   -3       5    1    7       1    1     13.68901160954850  -0.03783168344705
  -5   -3    1       5    7    1       1    1     13.68901160954850  -0.03787976277911
  -4    2   -3       6    2    7       1    1     13.68901160954850  -0.03783168344705
  -3    1   -5       7    1    5       1    1     13.68901160954850  -0.03780617975214
  -3    2   -4       7    2    6       1    1     13.68901160954850  -0.03778270771421
  -3   -5    1       7    5    1       1    1     13.68901160954850  -0.03781969855919
  -2    3    4       8    3    4       1    1     13.68901160954850  -0.03780617975214
  -2    4    3       8    4    3       1    1     13.68901160954850  -0.03786885504140
   3    4   -2       3    4    8       1    1     13.68901160954851  -0.03787976277911
   4    3   -2       4    3    8       1    1     13.68901160954851  -0.03781969855919
  -4   -3    2       6    7    2       1    1     13.68901160954851  -0.03781969855919
  -3   -4    2       7    6    2       1    1     13.68901160954851  -0.03787976277911
   2    2   -4       2    2    6       1    1     14.06005476098396   0.05013565980571
   2   -4    2       2    6    2       1    1     14.06005476098396   0.04993988159130
   4   -2   -2       4    8    8       1    1     14.06005476098396   0.04986006216520
  -4    2    2       6    2    2       1    1     14.06005476098396   0.04986006216520
  -2    4   -2       8    4    8       1    1     14.06005476098396   0.04993988159130
  -2   -2    4       8    8    4       1    1     14.06005476098396   0.05013565980571
   0    3   -4       0    3    6       1    1     14.27805310618980  -0.07788622091570
   0    4   -3       0    4    7       1    1     14.27805310618980  -0.07789373709254
   0   -4    3       0    6    3       1    1     14.27805310618980  -0.07789373709254
   0   -3    4       0    7    4       1    1     14.27805310618980  -0.07788622091570
   1    1   -5       1    1    5       1    1     14.27805310618980  -0.04625014876183
   1   -5    1       1    5    1       1    1     14.27805310618980  -0.04593746404973
   3    0   -4       3    0    6       1    1     14.27805310618980  -0.07789373709254
   3    3   -3       3    3    7       1    1     14.27805310618980  -0.07786543380103
   3   -4    0       3    6    0       1    1     14.27805310618980  -0.07786543380104
   3   -3    3       3    7    3       1    1     14.27805310618980  -0.07788622091569
   3   -3   -3       3    7    7       1    1     14.27805310618980  -0.07789373709254
   4    0   -3       4    0    7       1    1     14.27805310618980  -0.07788622091569
   4   -3    0       4    7    0       1    1     14.27805310618980  -0.07786543380104
  -5    1    1       5    1    1       1    1     14.27805310618980  -0.04592257062287
  -4    0    3       6    0    3       1    1     14.27805310618980  -0.07788622091569
  -4    3    0       6    3    0       1    1     14.27805310618980  -0.07786543380104
  -3    0    4       7    0    4       1    1     14.27805310618980  -0.07789373709254
  -3    3    3       7    3    3       1    1     14.27805310618980  -0.07789373709254
  -3    3   -3       7    3    7       1    1     14.27805310618980  -0.07788622091569
  -3    4    0       7    4    0       1    1     14.27805310618980  -0.07786543380104
  -3   -3    3       7    7    3       1    1     14.27805310618980  -0.07786543380103
   0   -5   -5       0    5    5       1    1     14.34998330000000  -0.11202239143915
   1    4   -3       1    4    7       1    1     14.34998330000000   0.02985501735841
   1   -3    4       1    7    4       1    1     14.34998330000000   0.02982962291039
   3   -1   -4       3    9    6       1    1     14.34998330000000   0.02982962291039
   4    1   -3       4    1    7       1    1     14.34998330000000   0.02985501735841
  -5    0   -5       5    0    5       1    1     14.34998330000000  -0.11202239143915
  -5   -5    0       5    5    0       1    1     14.34998330000000  -0.11211510521540
  -4   -1    3       6    9    3       1    1     14.34998330000000   0.02985501735841
  -3    1    4       7    1    4       1    1     14.34998330000000   0.02982962291039
  -1    3   -4       9    3    6       1    1     14.34998330000000   0.02982962291039
  -1   -4    3       9    6    3       1    1     14.34998330000000   0.02985501735841
   3   -4   -1       3    6    9       1    1     14.34998330000000   0.02980599106458
   4   -3    1       4    7    1       1    1     14.34998330000000   0.02985668938032
  -4    3   -1       6    3    9       1    1     14.34998330000000   0.02985668938032
  -3    4    1       7    4    1       1    1     14.34998330000000   0.02980599106458
  -5   -4    1       5    6    1       1    1     14.63416897328612   0.01283505779059
  -4   -5    1       6    5    1       1    1     14.63416897328612   0.01283505779059
   1    3   -4       1    3    6       1    1     14.63416897328612  -0.03909415782931
   1   -5   -4       1    5    6       1    1     14.63416897328612   0.01282168430179
   1   -4    3       1    6    3       1    1     14.63416897328612  -0.03923400085190
   1   -4   -5       1    6    5       1    1     14.63416897328612   0.01281417223708
   2   -1   -5       2    9    5       1    1     14.63416897328612  -0.03923400085190
   3    1   -4       3    1    6       1    1     14.63416897328612  -0.03912486783576
   4   -1   -3       4    9    7       1    1     14.63416897328612  -0.03920419044550
  -5    1   -4       5    1    6       1    1     14.63416897328612   0.01282168430179
  -5   -1    2       5    9    2       1    1     14.63416897328612  -0.03909415782931
  -4    1    3       6    1    3       1    1     14.63416897328612  -0.03920419044550
  -4    1   -5       6    1    5       1    1     14.63416897328612   0.01281417223708
  -3   -1    4       7    9    4       1    1     14.63416897328612  -0.03912486783576
  -1    2   -5       9    2    5       1    1     14.63416897328612  -0.03920419044550
  -1    4   -3       9    4    7       1    1     14.63416897328612  -0.03923400085190
  -1   -5    2       9    5    2       1    1     14.63416897328612  -0.03912486783576
  -1   -3    4       9    7    4       1    1     14.63416897328612  -0.03909415782931
   2   -5   -1       2    5    9       1    1     14.63416897328612  -0.03913230414488
   3   -4    1       3    6    1       1    1     14.63416897328612  -0.03914372324906
   4   -3   -1       4    7    9       1    1     14.63416897328612  -0.03913230414488
  -5    2   -1       5    2    9       1    1     14.63416897328612  -0.03914372324906
  -4    3    1       6    3    1       1    1     14.63416897328612  -0.03913230414488
  -3    4   -1       7    4    9       1    1     14.63416897328612  -0.03914372324906
   2   -3    4       2    7    4       1    1     14.84373814643732   0.04216227207414
   2   -2   -5       2    8    5       1    1     14.84373814643732   0.04216227207414
   3   -2   -4       3    8    6       1    1     14.84373814643732   0.04216227207414
  -3    2    4       7    2    4       1    1     14.84373814643732   0.04216227207414
  -2    2   -5       8    2    5       1    1     14.84373814643732   0.04216227207414
  -2    3   -4       8    3    6       1    1     14.84373814643732   0.04216227207414
   0    2   -5       0    2    5       1    1     14.84373814643732  -0.03263803161533
   0   -5    2       0    5    2       1    1     14.84373814643732  -0.03259254496291
   2    0   -5       2    0    5       1    1     14.84373814643732  -0.03259254496291
   2    4   -3       2    4    7       1    1     14.84373814643732   0.04220019887990
   2   -5    0       2    5    0       1    1     14.84373814643732  -0.03265397004031
   2   -5   -2       2    5    8       1    1     14.84373814643732   0.04229951376607
   3   -4   -2       3    6    8       1    1     14.84373814643732   0.04229951376607
   4    2   -3       4    2    7       1    1     14.84373814643732   0.04229951376607
   4   -3    2       4    7    2       1    1     14.84373814643732   0.04220019887990
  -5    0    2       5    0    2       1    1     14.84373814643732  -0.03263803161533
  -5    2    0       5    2    0       1    1     14.84373814643732  -0.03265397004031
  -5    2   -2       5    2    8       1    1     14.84373814643732   0.04220019887990
  -5   -2    2       5    8    2       1    1     14.84373814643732   0.04220019887990
  -4    3   -2       6    3    8       1    1     14.84373814643732   0.04220019887990
  -4   -2    3       6    8    3       1    1     14.84373814643732   0.04229951376607
  -3    4    2       7    4    2       1    1     14.84373814643732   0.04229951376607
  -2   -5    2       8    5    2       1    1     14.84373814643732   0.04229951376607
  -2   -4    3       8    6    3       1    1     14.84373814643732   0.04220019887990
   2   -4   -4       2    6    6       1    1     14.91294009801894   0.01441528305163
   4    4   -2       4    4    8       1    1     14.91294009801894   0.01439894884576
   4   -2    4       4    8    4       1    1     14.91294009801894   0.01441528305163
  -4    2   -4       6    2    6       1    1     14.91294009801894   0.01441528305163
  -4   -4    2       6    6    2       1    1     14.91294009801894   0.01439894884576
  -2    4    4       8    4    4       1    1     14.91294009801894   0.01441528305163
   2    3   -4       2    3    6       1    1     15.38864268923093   0.04265868965912
   2   -4    3       2    6    3       1    1     15.38864268923093   0.04269248995695
   3    2   -4       3    2    6       1    1     15.38864268923093   0.04266874980522
   4   -2   -3       4    8    7       1    1     15.38864268923093   0.04268157003188
  -4    2    3       6    2    3       1    1     15.38864268923093   0.04268157003188
  -3   -2    4       7    8    4       1    1     15.38864268923093   0.04266874980522
